JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457885.1026,11.60,0.03,,I,OCN,,126,131,X18761H,iT30.  NIR companion excluded from measurement.,0,1.12,Z,11.178,11.811,,TCP J17394608-2457555,AAVSO,STD,,,,
2457889.1840,14.94,0.04,,V,OCN,,138,157,X18761H,iT17,0,1.00,Z,13.768,15.730,,TCP J17394608-2457555,AAVSO,STD,,,,
2457894.11044,13.375,0.001,,R,KCD,,Ensemble,,X18920FR,,1,,Z,,,,TCP J17394608-2457555,BAA-VSS,STD,1,,,
2457894.11044,14.927,0.001,,V,KCD,,Ensemble,,X18920FR,,1,,Z,,,,TCP J17394608-2457555,BAA-VSS,STD,1,,,
2457894.11044,11.693,0.001,,I,KCD,,Ensemble,,X18920FR,,1,,Z,,,,TCP J17394608-2457555,BAA-VSS,STD,1,,,
2457894.12059,14.901,0.003,,V,KCD,,Ensemble,,X18920FR,,1,,Z,,,,TCP J17394608-2457555,BAA-VSS,STD,2,,,
2457894.12059,13.397,0.007,,R,KCD,,Ensemble,,X18920FR,,1,,Z,,,,TCP J17394608-2457555,BAA-VSS,STD,2,,,
2457894.12059,11.719,0.01.,,I,KCD,,Ensemble,,X18920FR,,1,,Z,,,,TCP J17394608-2457555,BAA-VSS,STD,2,,,
2457894.13494,14.940,0.002,,V,KCD,,Ensemble,,X18920FR,,1,,Z,,,,TCP J17394608-2457555,BAA-VSS,STD,3,,,
2457894.13494,13.394,0.004,,R,KCD,,Ensemble,,X18920FR,,1,,Z,,,,TCP J17394608-2457555,BAA-VSS,STD,3,,,
2457894.13494,11.725,0.004,,I,KCD,,Ensemble,,X18920FR,,1,,Z,,,,TCP J17394608-2457555,BAA-VSS,STD,3,,,
2457894.14211,14.948,0.002,,V,KCD,,Ensemble,,X18920FR,,1,,Z,,,,TCP J17394608-2457555,BAA-VSS,STD,4,,,
2457894.14211,13.397,0.01,,R,KCD,,Ensemble,,X18920FR,,1,,Z,,,,TCP J17394608-2457555,BAA-VSS,STD,4,,,
2457894.14211,11.743,0.016,,I,KCD,,Ensemble,,X18920FR,,1,,Z,,,,TCP J17394608-2457555,BAA-VSS,STD,4,,,
2457921.07841,17.091,0.108,,V,DAJ,,ENSEMBLE,152,X19230NN,,0,1.007,Z,,15.193,,TCP J17394608-2457555,AAVSO,STD,,,,
2457923.08039,17.316,0.146,,V,DAJ,,ENSEMBLE,143,X19303ASH,ITELESCOPES T17 - HORRIBLE SNR IN V,0,1.006,Z,,14.176,,TCP J17394608-2457555,AAVSO,STD,,,,
2457923.10094,15.194,0.015,,R,DAJ,,ENSEMBLE,143,X19303ASK,ITELESCOPES T17,0,1.011,Z,,13.187,,TCP J17394608-2457555,AAVSO,STD,,,,
2457923.10833,13.539,0.011,,I,DAJ,,ENSEMBLE,143,X19303ASJ,ITELESCOPES T17,0,1.017,Z,,12.260,,TCP J17394608-2457555,AAVSO,STD,,,,
2457923.10833,<17.371,,,B,DAJ,,ENSEMBLE,143,X19303ASJ,ITELESCOPES T17,0,1.017,Z,,12.260,,TCP J17394608-2457555,AAVSO,STD,,,,
2457924.07704,17.647,0.057,,V,DAJ,,ENSEMBLE,143,X19308BY,OBSERVATIONS MADE USING ITELESCOPES T-17,0,1.007,Z,,14.230,,TCP J17394608-2457555,AAVSO,STD,,,,
2457924.09936,19.535,0.306,,B,DAJ,,ENSEMBLE,143,X19308CB,OBSERVATIONS MADE USING ITELESCOPES T-17,0,1.013,Z,,15.614,,TCP J17394608-2457555,AAVSO,STD,,,,
2457924.11464,15.308,0.012,,R,DAJ,,ENSEMBLE,143,X19308CD,OBSERVATIONS MADE USING ITELESCOPES T-17,0,1.026,Z,,13.196,,TCP J17394608-2457555,AAVSO,STD,,,,
2457924.12213,13.689,0.007,,I,DAJ,,ENSEMBLE,143,X19308CH,OBSERVATIONS MADE USING ITELESCOPES T-17,0,1.035,Z,,12.276,,TCP J17394608-2457555,AAVSO,STD,,,,
2457925.03705,17.646,0.025,,V,DAJ,,ENSEMBLE,143,X19308BY,USING ITELESCOPES T-31,0,1.034,Z,,14.225,,TCP J17394608-2457555,AAVSO,STD,,,,
2457925.05615,15.511,0.011,,R,DAJ,,ENSEMBLE,143,X19315LF,USING ITELESCOPES T-31,0,1.012,Z,,13.213,,TCP J17394608-2457555,AAVSO,STD,,,,
2457925.06495,13.771,0.009,,I,DAJ,,ENSEMBLE,143,X19315LI,USING ITELESCOPES T-31,0,1.008,Z,,12.249,,TCP J17394608-2457555,AAVSO,STD,,,,
2457925.588617,17.887,0.031,,V,HKEB,,ENSEMBLE,000-BLN-931,19329F,NOVA OPH 2017,1,1.808,Z,,13.112,,NOVA OPH 2017,AAVSO,STD,,,,
2457926.04003,17.533,0.065,,V,DAJ,,ENSEMBLE,143,X19308BY,,0,1.027,Z,,14.217,,TCP J17394608-2457555,AAVSO,STD,,,,
2457926.05919,15.610,0.013,,R,DAJ,,ENSEMBLE,143,X19325SI,,0,1.009,Z,,13.229,,TCP J17394608-2457555,AAVSO,STD,,,,
2457926.06797,13.749,0.044,,I,DAJ,,ENSEMBLE,143,X19308CH,,0,1.006,Z,,12.322,,TCP J17394608-2457555,AAVSO,STD,,,,
2457926.509890,17.942,0.035,,V,HKEB,,ENSEMBLE,000-BLN-931,19329F,NOVA OPH 2017,1,1.710,Z,,13.054,,NOVA OPH 2017,AAVSO,STD,,,,
2457927.03682,17.833,0.029,,V,DAJ,,ENSEMBLE,143,X19308BY,ITELESCOPES T-31,0,1.028,Z,,14.229,,TCP J17394608-2457555,AAVSO,STD,,,,
2457927.05593,15.526,0.012,,R,DAJ,,ENSEMBLE,143,X19419S,ITELESCOPES T-31,0,1.009,Z,,13.211,,TCP J17394608-2457555,AAVSO,STD,,,,
2457927.06470,13.759,0.013,,I,DAJ,,ENSEMBLE,143,X19381KF,ITELESCOPES T-31,0,1.006,Z,,12.254,,TCP J17394608-2457555,AAVSO,STD,,,,
2457927.576314,18.183,0.069,,V,HKEB,,ENSEMBLE,000-BLN-931,19329F,NOVA OPH 2017,1,1.775,Z,,13.092,,NOVA OPH 2017,AAVSO,STD,,,,
2457930.477020,18.720,0.037,,V,HKEB,,ENSEMBLE,000-BLN-931,19329F,NOVA OPH 2017,1,1.784,Z,,13.088,,NOVA OPH 2017,AAVSO,STD,,,,
2457931.04271,18.446,0.080,,V,DAJ,,ENSEMBLE,143,X19497QX,T-31,0,1.013,Z,,14.254,,TCP J17394608-2457555,AAVSO,STD,,,,
2457931.06140,16.093,0.021,,R,DAJ,,ENSEMBLE,143,X19497RA,T-31,0,1.006,Z,,13.208,,TCP J17394608-2457555,AAVSO,STD,,,,
2457931.07163,14.052,0.020,,I,DAJ,,ENSEMBLE,143,X19497QY,T-31,0,1.008,Z,,12.245,,TCP J17394608-2457555,AAVSO,STD,,,,
2457931.521094,19.078,0.070,,V,HKEB,,ENSEMBLE,000-BLN-931,19329F,NOVA OPH 2017,1,1.683,Z,,13.018,,NOVA OPH 2017,AAVSO,STD,,,,
2457933.434728,18.753,0.073,,V,HKEB,,ENSEMBLE,000-BLN-931,19329F,NOVA OPH 2017,1,2.023,Z,,13.021,,NOVA OPH 2017,AAVSO,STD,,,,
2457939.07769,19.767,0.235,,V,DAJ,,ENSEMBLE,143,X19308BY,ITELESCOPES T21 WAS USED/V IS A STRETCH...FAINTER THEN 18.356 MAY BE MORE APPROPRIATE TO REPORT,0,1.031,Z,,14.249,,TCP J17394608-2457555,AAVSO,STD,,,,
2457939.09868,16.674,0.050,,R,DAJ,,ENSEMBLE,143,X19308CD,ITELESCOPES T21 WAS USED/V IS A STRETCH...FAINTER THEN 18.356 MAY BE MORE APPROPRIATE TO REPORT,0,1.065,Z,,13.212,,TCP J17394608-2457555,AAVSO,STD,,,,
2457939.11091,14.398,0.044,,I,DAJ,,ENSEMBLE,143,X19308CH,ITELESCOPES T21 WAS USED/V IS A STRETCH...FAINTER THEN 18.356 MAY BE MORE APPROPRIATE TO REPORT,0,1.093,Z,,12.299,,TCP J17394608-2457555,AAVSO,STD,,,,
2457940.08074,18.730,0.228,,V,DAJ,,ENSEMBLE,143,X19308BY,ITELESCOPE T-31,0,1.041,Z,,14.227,,TCP J17394608-2457555,AAVSO,STD,,,,
2457940.10176,16.525,0.067,,R,DAJ,,ENSEMBLE,143,X19647BHR,ITELESCOPE T-31,0,1.078,Z,,13.204,,TCP J17394608-2457555,AAVSO,STD,,,,
2457940.11060,14.383,0.040,,I,DAJ,,ENSEMBLE,143,X19308CH,ITELESCOPE T-31,0,1.100,Z,,12.300,,TCP J17394608-2457555,AAVSO,STD,,,,
2457947.387841,19.108,0.047,,V,HKEB,,ENSEMBLE,000-BLN-931,19329F,NOVA OPH 2017,1,2.118,Z,,13.087,,NOVA OPH 2017,AAVSO,STD,,,,
2457949.389844,18.985,0.043,,V,HKEB,,ENSEMBLE,000-BLN-931,19329F,NOVA OPH 2017,1,2.035,Z,,13.078,,NOVA OPH 2017,AAVSO,STD,,,,
2457963.75208,<14.3,,,Vis.,CKB,,143,,X18779EI,,,,Z,,,,TCP J17394608-2457555,AAVSO,STD,,,,
