JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455657.67981,10.431,0.021,,R,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.338,Z,-13.323,,,V5588 SGR,,STD,2,,,
2455658.63756,11.309,0.014,,V,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.640,Z,-12.497,,,V5588 SGR,,STD,3,,,
2455658.64226,13.035,0.031,,B,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.585,Z,-10.691,,,V5588 SGR,,STD,3,,,
2455658.65968,8.993,0.010,,I,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.429,Z,-12.673,,,V5588 SGR,,STD,7,,,
2455658.66567,9.969,0.016,,R,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.391,Z,-13.315,,,V5588 SGR,,STD,7,,,
2455658.88750,12.0,,,Vis.,SLH,,11.9,12.3,4645 mk,,,,Z,,,,V5588 SGR,AAVSO,STD,,,,
2455659.64918,12.175,0.023,,V,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.490,Z,-12.022,,,V5588 SGR,,STD,4,,,
2455659.65223,14.156,0.074,,B,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.464,Z,-10.221,,,V5588 SGR,,STD,4,,,
2455659.65859,10.600,0.022,,R,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.418,Z,-12.883,,,V5588 SGR,,STD,4,,,
2455659.66538,9.469,0.013,,I,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.378,Z,-12.337,,,V5588 SGR,,STD,4,,,
2455659.94861,<11.8,,,Vis.,ASA,,118,,4579qc,,,,Z,,,,V5588 SGR,AAVSO,STD,,,,
2455660.18491,14.6727,0.0436,,B,TTG,,103,113,4671LN,,1,2.355,Z,11.5273,12.3244,,V5588 SGR,AAVSO,STD,1,,,
2455660.18765,12.6654,0.0088,,V,TTG,,103,113,4671LN,,1,2.286,Z,10.7835,11.7457,,V5588 SGR,AAVSO,STD,1,,,
2455660.19522,12.687,0.0086,,V,TTG,,103,113,4671LN,,1,2.116,Z,10.7543,11.7150,,V5588 SGR,AAVSO,STD,1,,,
2455660.20267,12.6832,0.0083,,V,TTG,,103,113,4671LN,,1,1.974,Z,10.7375,11.6935,,V5588 SGR,AAVSO,STD,1,,,
2455660.20464,10.8928,0.0026,,R,TTG,,103,113,4671LN,,1,1.940,Z,10.0419,11.1051,,V5588 SGR,AAVSO,STD,1,,,
2455660.21023,12.6869,0.008,,V,TTG,,103,113,4671LN,,1,1.850,Z,10.7129,11.6673,,V5588 SGR,AAVSO,STD,1,,,
2455660.21222,10.9046,0.0025,,R,TTG,,103,113,4671LN,,1,1.820,Z,10.0188,11.0917,,V5588 SGR,AAVSO,STD,1,,,
2455660.21751,12.7001,0.008,,V,TTG,,103,113,4671LN,,1,1.747,Z,10.6922,11.6515,,V5588 SGR,AAVSO,STD,1,,,
2455660.21947,10.9035,0.0026,,R,TTG,,103,113,4671LN,,1,1.721,Z,10.0097,11.0810,,V5588 SGR,AAVSO,STD,1,,,
2455660.22492,14.6276,0.0319,,B,TTG,,103,113,4671LN,,1,1.655,Z,11.2802,12.0500,,V5588 SGR,AAVSO,STD,1,,,
2455660.22754,12.6938,0.0077,,V,TTG,,103,113,4671LN,,1,1.625,Z,10.6864,11.6439,,V5588 SGR,AAVSO,STD,1,,,
2455660.22948,10.9076,0.0026,,R,TTG,,103,113,4671LN,,1,1.604,Z,9.9977,11.0669,,V5588 SGR,AAVSO,STD,1,,,
2455660.23234,14.5922,0.0298,,B,TTG,,103,113,4671LN,,1,1.574,Z,11.2632,12.0466,,V5588 SGR,AAVSO,STD,1,,,
2455660.23498,12.682,0.007,,V,TTG,,103,113,4671LN,,1,1.548,Z,10.6539,11.6115,,V5588 SGR,AAVSO,STD,1,,,
2455660.23691,10.9056,0.0026,,R,TTG,,103,113,4671LN,,1,1.530,Z,9.9955,11.0589,,V5588 SGR,AAVSO,STD,1,,,
2455660.23980,14.571,0.0295,,B,TTG,,103,113,4671LN,,1,1.503,Z,11.2773,12.0554,,V5588 SGR,AAVSO,STD,1,,,
2455660.24243,12.6967,0.0067,,V,TTG,,103,113,4671LN,,1,1.480,Z,10.6439,11.6024,,V5588 SGR,AAVSO,STD,1,,,
2455660.24436,10.9136,0.0024,,R,TTG,,103,113,4671LN,,1,1.464,Z,9.9798,11.0429,,V5588 SGR,AAVSO,STD,1,,,
2455660.24732,14.5451,0.0303,,B,TTG,,103,113,4671LN,,1,1.439,Z,11.2913,12.0659,,V5588 SGR,AAVSO,STD,1,,,
2455660.24995,12.7049,0.0071,,V,TTG,,103,113,4671LN,,1,1.419,Z,10.6327,11.5948,,V5588 SGR,AAVSO,STD,1,,,
2455660.25188,10.9227,0.0026,,R,TTG,,103,113,4671LN,,1,1.405,Z,9.9731,11.0478,,V5588 SGR,AAVSO,STD,1,,,
2455660.25477,14.547,0.0309,,B,TTG,,103,113,4671LN,,1,1.384,Z,11.3096,12.0853,,V5588 SGR,AAVSO,STD,1,,,
2455660.25749,12.7169,0.0069,,V,TTG,,103,113,4671LN,,1,1.365,Z,10.6350,11.5902,,V5588 SGR,AAVSO,STD,1,,,
2455660.26210,14.5547,0.0294,,B,TTG,,103,113,4671LN,,1,1.335,Z,11.2579,12.0339,,V5588 SGR,AAVSO,STD,1,,,
2455660.26474,12.7046,0.0065,,V,TTG,,103,113,4671LN,,1,1.318,Z,10.6183,11.5765,,V5588 SGR,AAVSO,STD,1,,,
2455660.26669,10.9297,0.0025,,R,TTG,,103,113,4671LN,,1,1.307,Z,9.9600,11.0262,,V5588 SGR,AAVSO,STD,1,,,
2455660.26937,14.6297,0.0349,,B,TTG,,103,113,4671LN,,1,1.291,Z,11.4022,12.1870,,V5588 SGR,AAVSO,STD,1,,,
2455660.27199,12.7194,0.0069,,V,TTG,,103,113,4671LN,,1,1.277,Z,10.6334,11.5878,,V5588 SGR,AAVSO,STD,1,,,
2455660.27394,10.9301,0.0025,,R,TTG,,103,113,4671LN,,1,1.267,Z,9.9541,11.0251,,V5588 SGR,AAVSO,STD,1,,,
2455660.27686,14.6019,0.029,,B,TTG,,103,113,4671LN,,1,1.252,Z,11.1991,11.9845,,V5588 SGR,AAVSO,STD,1,,,
2455660.27949,12.7189,0.0066,,V,TTG,,103,113,4671LN,,1,1.239,Z,10.6106,11.5692,,V5588 SGR,AAVSO,STD,1,,,
2455660.28143,10.9342,0.0024,,R,TTG,,103,113,4671LN,,1,1.230,Z,9.9466,11.0176,,V5588 SGR,AAVSO,STD,1,,,
2455660.28413,14.5833,0.032,,B,TTG,,103,113,4671LN,,1,1.217,Z,11.3935,,,V5588 SGR,AAVSO,STD,1,,,
2455660.28676,12.7171,0.0066,,V,TTG,,103,113,4671LN,,1,1.206,Z,10.6147,11.5695,,V5588 SGR,AAVSO,STD,1,,,
2455660.28870,10.9335,0.0024,,R,TTG,,103,113,4671LN,,1,1.197,Z,9.9452,11.0151,,V5588 SGR,AAVSO,STD,1,,,
2455660.29172,14.5865,0.0265,,B,TTG,,103,113,4671LN,,1,1.185,Z,11.1349,11.9150,,V5588 SGR,AAVSO,STD,1,,,
2455660.29436,12.7165,0.0064,,V,TTG,,103,113,4671LN,,1,1.175,Z,10.5930,11.5482,,V5588 SGR,AAVSO,STD,1,,,
2455660.29629,10.9366,0.0024,,R,TTG,,103,113,4671LN,,1,1.167,Z,9.9390,11.0074,,V5588 SGR,AAVSO,STD,1,,,
2455660.29891,14.5525,0.0258,,B,TTG,,103,113,4671LN,,1,1.158,Z,11.1719,11.9583,,V5588 SGR,AAVSO,STD,1,,,
2455660.30161,12.7265,0.0064,,V,TTG,,103,113,4671LN,,1,1.148,Z,10.5854,11.5469,,V5588 SGR,AAVSO,STD,1,,,
2455660.30355,10.9326,0.0024,,R,TTG,,103,113,4671LN,,1,1.142,Z,9.9435,11.0081,,V5588 SGR,AAVSO,STD,1,,,
2455660.30881,12.7501,0.0077,,V,TTG,,103,113,4671LN,,1,1.125,Z,10.6473,11.6102,,V5588 SGR,AAVSO,STD,1,,,
2455660.31075,10.9358,0.0025,,R,TTG,,103,113,4671LN,,1,1.119,Z,9.9442,11.0130,,V5588 SGR,AAVSO,STD,1,,,
2455660.31352,14.506,0.0341,,B,TTG,,103,113,4671LN,,1,1.112,Z,11.5871,,,V5588 SGR,AAVSO,STD,1,,,
2455660.31616,12.7296,0.0068,,V,TTG,,103,113,4671LN,,1,1.104,Z,10.6093,11.5629,,V5588 SGR,AAVSO,STD,1,,,
2455660.31810,10.9418,0.0025,,R,TTG,,103,113,4671LN,,1,1.099,Z,9.9343,11.0006,,V5588 SGR,AAVSO,STD,1,,,
2455660.32103,14.6113,0.0294,,B,TTG,,103,113,4671LN,,1,1.092,Z,11.2647,,,V5588 SGR,AAVSO,STD,1,,,
2455660.32367,12.6928,0.0066,,V,TTG,,103,113,4671LN,,1,1.086,Z,10.6235,11.5743,,V5588 SGR,AAVSO,STD,1,,,
2455660.32561,10.9394,0.0025,,R,TTG,,103,113,4671LN,,1,1.081,Z,9.9375,11.0001,,V5588 SGR,AAVSO,STD,1,,,
2455660.32872,14.5959,0.028,,B,TTG,,103,113,4671LN,,1,1.074,Z,11.1649,,,V5588 SGR,AAVSO,STD,1,,,
2455660.33135,12.7374,0.0065,,V,TTG,,103,113,4671LN,,1,1.069,Z,10.5791,11.5316,,V5588 SGR,AAVSO,STD,1,,,
2455660.33329,10.945,0.0025,,R,TTG,,103,113,4671LN,,1,1.065,Z,9.9510,11.0163,,V5588 SGR,AAVSO,STD,1,,,
2455660.33620,14.6378,0.0267,,B,TTG,,103,113,4671LN,,1,1.060,Z,11.1191,,,V5588 SGR,AAVSO,STD,1,,,
2455660.33883,12.7347,0.0063,,V,TTG,,103,113,4671LN,,1,1.055,Z,10.5918,11.5434,,V5588 SGR,AAVSO,STD,1,,,
2455660.34079,10.9455,0.0025,,R,TTG,,103,113,4671LN,,1,1.052,Z,9.9400,11.0049,,V5588 SGR,AAVSO,STD,1,,,
2455660.34368,14.6703,0.0279,,B,TTG,,103,113,4671LN,,1,1.047,Z,11.1527,11.9383,,V5588 SGR,AAVSO,STD,1,,,
2455660.34632,12.7613,0.0066,,V,TTG,,103,113,4671LN,,1,1.043,Z,10.5832,11.5360,,V5588 SGR,AAVSO,STD,1,,,
2455660.34827,10.953,0.0025,,R,TTG,,103,113,4671LN,,1,1.040,Z,9.9364,11.0019,,V5588 SGR,AAVSO,STD,1,,,
2455660.35126,14.6282,0.0242,,B,TTG,,103,113,4671LN,,1,1.036,Z,11.1012,11.8907,,V5588 SGR,AAVSO,STD,1,,,
2455660.35391,12.7675,0.0066,,V,TTG,,103,113,4671LN,,1,1.033,Z,10.5805,11.5379,,V5588 SGR,AAVSO,STD,1,,,
2455660.35893,14.6199,0.024,,B,TTG,,103,113,4671LN,,1,1.028,Z,11.1142,11.8855,,V5588 SGR,AAVSO,STD,1,,,
2455660.36157,12.767,0.0066,,V,TTG,,103,113,4671LN,,1,1.025,Z,10.5799,11.5336,,V5588 SGR,AAVSO,STD,1,,,
2455660.36352,10.969,0.0026,,R,TTG,,103,113,4671LN,,1,1.023,Z,9.9514,11.0200,,V5588 SGR,AAVSO,STD,1,,,
2455660.36647,14.6282,0.0263,,B,TTG,,103,113,4671LN,,1,1.021,Z,11.1278,,,V5588 SGR,AAVSO,STD,1,,,
2455660.36911,12.7794,0.0069,,V,TTG,,103,113,4671LN,,1,1.019,Z,10.6187,11.5709,,V5588 SGR,AAVSO,STD,1,,,
2455660.37723,12.7845,0.0068,,V,TTG,,103,113,4671LN,,1,1.015,Z,10.5888,11.5534,,V5588 SGR,AAVSO,STD,1,,,
2455660.37917,10.9768,0.0026,,R,TTG,,103,113,4671LN,,1,1.014,Z,9.9363,11.0043,,V5588 SGR,AAVSO,STD,1,,,
2455660.38463,12.7926,0.0066,,V,TTG,,103,113,4671LN,,1,1.013,Z,10.5783,11.5303,,V5588 SGR,AAVSO,STD,1,,,
2455660.38943,14.7202,0.0295,,B,TTG,,103,113,4671LN,,1,1.013,Z,11.2414,12.0007,,V5588 SGR,AAVSO,STD,1,,,
2455660.39213,12.7955,0.0068,,V,TTG,,103,113,4671LN,,1,1.013,Z,10.5883,11.5370,,V5588 SGR,AAVSO,STD,1,,,
2455660.39713,14.7623,0.0317,,B,TTG,,103,113,4671LN,,1,1.013,Z,11.2264,12.0143,,V5588 SGR,AAVSO,STD,1,,,
2455660.39983,12.8182,0.0078,,V,TTG,,103,113,4671LN,,1,1.014,Z,10.6243,11.5788,,V5588 SGR,AAVSO,STD,1,,,
2455660.40182,10.9923,0.0032,,R,TTG,,103,113,4671LN,,1,1.015,Z,10.1039,,,V5588 SGR,AAVSO,STD,1,,,
2455660.62484,12.826,0.025,,V,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.740,Z,-12.365,,,V5588 SGR,,STD,5,,,
2455660.62838,14.748,0.085,,B,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.689,Z,-10.512,,,V5588 SGR,,STD,5,,,
2455660.63192,11.014,0.025,,R,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.642,Z,-13.202,,,V5588 SGR,,STD,5,,,
2455660.63549,9.902,0.013,,I,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.600,Z,-12.602,,,V5588 SGR,,STD,5,,,
2455660.65091,12.796,0.024,,V,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.453,Z,-12.439,,,V5588 SGR,,STD,6,,,
2455660.65425,14.733,0.081,,B,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.429,Z,-10.620,,,V5588 SGR,,STD,6,,,
2455660.65750,11.005,0.025,,R,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.407,Z,-13.264,,,V5588 SGR,,STD,6,,,
2455660.66481,9.924,0.013,,I,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.367,Z,-12.661,,,V5588 SGR,,STD,6,,,
2455660.93612,14.808,0.035,,B,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,2.012,Z,,14.035,,V5588 SGR,AAVSO,STD,,,,
2455660.93845,12.951,0.010,,V,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,2.004,Z,,13.175,,V5588 SGR,AAVSO,STD,,,,
2455660.93914,11.119,0.017,,R,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,2.001,Z,,12.681,,V5588 SGR,AAVSO,STD,,,,
2455660.93961,9.993,0.012,,I,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.997,Z,,12.049,,V5588 SGR,AAVSO,STD,,,,
2455660.970208,13.07,,,V,NAO,,,,4684djb,"""21-cm R, Tzec Maun""",0,,Z,13.967,,,N SGR 2011 NO. 2,AAVSO,STD,,,,
2455661.65027,13.115,0.026,,V,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.438,Z,-12.449,,,V5588 SGR,,STD,1,,,
2455661.65337,15.084,0.107,,B,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.416,Z,-10.647,,,V5588 SGR,,STD,1,,,
2455661.65669,11.070,0.029,,R,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.396,Z,-13.267,,,V5588 SGR,,STD,1,,,
2455661.65971,10.059,0.012,,I,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.379,Z,-12.664,,,V5588 SGR,,STD,1,,,
2455662.00851,11.164,0.020,,R,NMR,,ENSEMBLE,135,4675CAJ,,0,,Z,,13.003,,V5588 SGR,AAVSO,STD,0,,,
2455662.00920,13.094,0.020,,V,NMR,,ENSEMBLE,135,4675CAJ,,0,,Z,,13.382,,V5588 SGR,AAVSO,STD,0,,,
2455662.64699,15.116,0.117,,B,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.442,Z,-10.441,,,V5588 SGR,,STD,1,,,
2455662.65117,13.228,0.031,,V,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.413,Z,-12.247,,,V5588 SGR,,STD,1,,,
2455662.65466,11.032,0.033,,R,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.392,Z,-13.042,,,V5588 SGR,,STD,1,,,
2455662.65770,10.136,0.012,,I,BZU,,GSC 6843-00118,,4645BS,COMP V=11.025  B-V=1.208  V-R=0.623 V-I=1.232,1,2.375,Z,-12.439,,,V5588 SGR,,STD,1,,,
2455663.94066,15.040,0.032,,B,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.925,Z,,14.032,,V5588 SGR,AAVSO,STD,,,,
2455663.94097,13.0,,,Vis.,CKB,V,123,128,DR (2011),,,,Z,,,,V5588 SGR,AAVSO,STD,,,,
2455663.94316,13.299,0.007,,V,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.918,Z,,13.168,,V5588 SGR,AAVSO,STD,,,,
2455663.94403,11.144,0.020,,R,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.915,Z,,12.672,,V5588 SGR,AAVSO,STD,,,,
2455663.94454,10.300,0.058,,I,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.912,Z,,12.073,,V5588 SGR,AAVSO,STD,,,,
2455664.00573,13.333,0.020,,V,NMR,,ENSEMBLE,135,4675CAJ,,0,,Z,,13.412,,V5588 SGR,AAVSO,STD,0,,,
2455664.00642,11.225,0.020,,R,NMR,,ENSEMBLE,135,4675CAJ,,0,,Z,,13.020,,V5588 SGR,AAVSO,STD,0,,,
2455664.00712,15.125,0.020,,B,NMR,,ENSEMBLE,135,4675CAJ,,0,,Z,,14.188,,V5588 SGR,AAVSO,STD,0,,,
2455664.94545,15.075,0.037,,B,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.885,Z,,14.041,,V5588 SGR,AAVSO,STD,,,,
2455664.94795,13.365,0.010,,V,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.879,Z,,13.167,,V5588 SGR,AAVSO,STD,,,,
2455664.94885,11.154,0.018,,R,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.877,Z,,12.688,,V5588 SGR,AAVSO,STD,,,,
2455664.94939,10.428,0.040,,I,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.874,Z,,12.098,,V5588 SGR,AAVSO,STD,,,,
2455665.2417,<10.3,,,Vis.,BWZ,K,NA,,NA,V<103,,,Z,,,,V5588 SGR,,STD,,,,
2455665.89861,<12.3,,,Vis.,SLH,,12.3,,4645 mk,,,,Z,,,,V5588 SGR,AAVSO,STD,,,,
2455665.93642,15.085,0.031,,B,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.918,Z,,14.032,,V5588 SGR,AAVSO,STD,,,,
2455665.93895,13.423,0.007,,V,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.911,Z,,13.165,,V5588 SGR,AAVSO,STD,,,,
2455665.93985,11.081,0.008,,R,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.908,Z,,12.655,,V5588 SGR,AAVSO,STD,,,,
2455665.94038,10.413,0.012,,I,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.905,Z,,12.091,,V5588 SGR,AAVSO,STD,,,,
2455666.92988,15.086,0.036,,B,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.940,Z,,14.012,,V5588 SGR,AAVSO,STD,,,,
2455666.93238,13.469,0.018,,V,SXN,,ENSEMBLE,132,4645JS,AAVSONET K35,0,1.932,Z,,13.170,,V5588 SGR,AAVSO,STD,,,,
