JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456010.71858,9.452,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.25,Z,9.527,10.154,,PNV J13410800-5815470,VVS,STD,,,,
2456010.72217,9.452,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.24,Z,9.527,10.159,,PNV J13410800-5815470,VVS,STD,,,,
2456010.72573,9.444,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.24,Z,9.527,10.151,,PNV J13410800-5815470,VVS,STD,,,,
2456010.72932,9.450,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.24,Z,9.527,10.158,,PNV J13410800-5815470,VVS,STD,,,,
2456010.73328,9.448,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.141,,PNV J13410800-5815470,VVS,STD,,,,
2456010.73725,9.441,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.144,,PNV J13410800-5815470,VVS,STD,,,,
2456010.74123,9.440,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.149,,PNV J13410800-5815470,VVS,STD,,,,
2456010.74504,9.462,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.152,,PNV J13410800-5815470,VVS,STD,,,,
2456010.74876,9.449,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.138,,PNV J13410800-5815470,VVS,STD,,,,
2456010.75247,9.451,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.134,,PNV J13410800-5815470,VVS,STD,,,,
2456010.75578,9.445,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.168,,PNV J13410800-5815470,VVS,STD,,,,
2456010.75910,9.456,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.164,,PNV J13410800-5815470,VVS,STD,,,,
2456010.76241,9.476,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.166,,PNV J13410800-5815470,VVS,STD,,,,
2456010.76678,9.464,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.161,,PNV J13410800-5815470,VVS,STD,,,,
2456010.77166,9.461,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.153,,PNV J13410800-5815470,VVS,STD,,,,
2456010.77655,9.469,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.23,Z,9.527,10.159,,PNV J13410800-5815470,VVS,STD,,,,
2456010.78144,9.462,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.24,Z,9.527,10.137,,PNV J13410800-5815470,VVS,STD,,,,
