JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458157.474,8.1,,,Vis.,ACN,K,810,"""755,850""",X22592EQ,,,,Z,,,,NOVA MUS 2018,REA,STD,,,,
2458157.521,8.2,,,Vis.,SWQ,,81,83,#X22594D,,,,Z,,,,NOVA MUS 2018,REA,STD,,,,
2458157.845,7.9,,,Vis.,TYS,,72,81,X22610DB,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G.""",,,Z,,,,Nova Mus 2018,AAVSO,STD,,,,
2458157.954,7.9,,,Vis.,WCG,,77,81,X22594BQ,7x50 B,,,Z,,,,PNV J11261220-6531086,AAVSO,STD,,,,
2458158.271,8.4,,,Vis.,PEX,,81,86,X22549SY,,,,Z,,,,Nova Mus 2018,AAVSO,STD,,,,
2458158.474,8.3,,,Vis.,ACN,K,810,850,X22592EQ,,,,Z,,,,NOVA MUS 2018,REA,STD,,,,
2458158.479,8.2,,,Vis.,SWQ,,81,83,#X22594D,,,,Z,,,,NOVA MUS 2018,REA,STD,,,,
2458158.936,8.86,0.02,,V,NLX,,100,113,X22685WF,Mag med sum 3x20s,0,1.76,Z,10.496,12.06,,PNV J11261220-6531086,AAVSO,STD,,,,
2458158.938,8.56,0.02,,V,NLX,,100,113,X22685WF,Mag med sum 3x8s,0,1.75,Z,10.006,11.38,,PNV J11261220-6531086,AAVSO,STD,,,,
2458159.315,8.5,,,Vis.,PEX,,81,86,X22549SY,,,,Z,,,,Nova Mus 2018,AAVSO,STD,,,,
2458159.524,8.6,,,Vis.,PLA,,8.1,8.6,X22599IW,Maksutov 90mm,,,Z,,,,PNV J11261220-6531086,AAVSO,STD,,,,
2458159.946,8.2,,,Vis.,WCG,,81,83,X22594BQ,7x50 B,,,Z,,,,PNV J11261220-6531086,AAVSO,STD,,,,
2458160.006,8.678,,,V,VADA,,000-BMN-709,000-BMN-720,X22688AOX,,0,1.538,Z,11.247,12.096,,PNV J11261220-6531086,AAVSO,STD,,,,
2458160.094,8.813,0.043,,TB,BDJB,,ENSEMBLE,000-BJK-525,X22594EI,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,,Z,,-10.399,,PNV J11261220-6531086,ASSAU,STD,,,,
2458160.094,8.526,0.025,,TG,BDJB,,ENSEMBLE,000-BJK-525,X22594EI,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,,Z,,-11.285,,PNV J11261220-6531086,ASSAU,STD,,,,
