JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458143.86875,8.0,,,Vis.,TYS,,78,85,X22610DB,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G.""",,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458143.95486,7.2,,,Vis.,KBJ,B,70,73,X22652AAL,10 x 50 binoculars,,,Z,,,,PNV J13532700-6725110,,STD,,,,
2458144.03472,7.2,,,Vis.,DIE,,74,57,X22649B,"""Haze around, moonlight, low in sky. Checked for DO Cir and could not see it. Comp 74 is closer of two. Instrument 8x50mm finder. Also target was a little brighter than 74 (closer) in main scope 8\"" f7 32mm eyepiece.""",,,Z,,,,PNV J13532700-6725110,,STD,,,,
2458144.3215,7.3,,,Vis.,PEX,,73,,X22626CA,,,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458145.10070,7.055,0.007,,TG,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES;50% MOON,0,2.496,Z,,-12.348,,PNV J13532700-6725110,ASSAU,STD,,,,
2458145.10070,7.362,0.020,,TB,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES;50% MOON,0,2.496,Z,,-12.182,,PNV J13532700-6725110,ASSAU,STD,,,,
2458145.10070,6.853,0.034,,TR,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES;50% MOON,0,2.496,Z,,-11.187,,PNV J13532700-6725110,ASSAU,STD,,,,
2458145.26,6.8,,,Vis.,BNK,Y,57,74,x22635ow,,,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458145.3000,7.0,,,Vis.,PEX,,70,,X22626CA,,,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458145.59722,6.7,,,Vis.,ACN,K,710,600,X22625BGQ,,,,Z,,,,PNV J13532700-6725110,REA,STD,,,,
2458145.85486,7.5,,,Vis.,TYS,,74,78,X22626ALZ,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G.""",,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458145.96181,6.6,,,Vis.,KBJ,B,64,70,X22652AAL,10 x 50 binoculars,,,Z,,,,PNV J13532700-6725110,,STD,,,,
2458146.05063,6.637,0.044,,TB,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 7 IMAGES;67% MOON,0,2.041,Z,,-12.079,,PNV J13532700-6725110,ASSAU,STD,,,,
2458146.05063,6.323,0.018,,TG,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 7 IMAGES;67% MOON,0,2.041,Z,,-12.255,,PNV J13532700-6725110,ASSAU,STD,,,,
2458146.05063,6.124,0.071,,TR,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 7 IMAGES;67% MOON,0,2.041,Z,,-11.138,,PNV J13532700-6725110,ASSAU,STD,,,,
2458146.289,6.4,,,Vis.,PEX,,64,,X22626CA,,,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458147.12847,6.4,,,Vis.,KBJ,BU,58,64,X22652AAL,10 x 50 binoculars,,,Z,,,,PNV J13532700-6725110,,STD,,,,
2458147.2632,6.4,,,Vis.,PEX,,64,,X22626CA,,,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458148.2667,7.3,,,Vis.,PEX,,73,,X22626CA,,,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458148.5847,7.3,,,Vis.,AAX,B,71,74,X22625AZ,MOON,,,Z,,,,NOVA CIR 2018,NEOA-JBS,STD,,,,
2458149.3264,7.4,,,Vis.,PEX,B,74,,X22626CA,,,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458149.58333,7.5,,,Vis.,ACN,K,715,775,X22625BGQ,,,,Z,,,,PNV J13532700-6725110,REA,STD,,,,
2458149.61458,7.4,,,Vis.,SWQ,B,74,78,#X226626CC,"""15x70 Binoculars, moonlight""",,,Z,,,,PNV J13532700-6725110,REA,STD,,,,
2458150.05556,7.4,,,Vis.,KBJ,,74,78,X22652AAL,Lunar eclipse totality observation; 10 x 50 binocs.,,,Z,,,,PNV J13532700-6725110,,STD,,,,
2458150.0889,7.4,,,Vis.,PEX,,74,,X22626CA,,,,Z,,,,N Cir 2018,AAVSO,STD,,,,
2458150.1805,6.9,,,Vis.,BNK,,57,74,X22635OW,,,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458150.54167,7.0,,,Vis.,FFAD,B,74,,X22671BB,,,,Z,,,,NOVA CIR 2018,,STD,,,,
2458150.59028,7.0,,,Vis.,ACN,K,715,710,X22625BGQ,,,,Z,,,,PNV J13532700-6725110,REA,STD,,,,
2458150.94792,7.3,,,Vis.,KBJ,B,73,74,X22652AAL,10 x 50 binoculars,,,Z,,,,PNV J13532700-6725110,,STD,,,,
2458151.07292,7.2,,,Vis.,KBJ,B,70,73,X22652AAL,10 x 50 binoculars,,,Z,,,,PNV J13532700-6725110,,STD,,,,
2458152.03125,7.2,,,Vis.,KBJ,B,70,73,X22652AAL,,,,Z,,,,PNV J13532700-6725110,,STD,,,,
2458152.03816,7.431,0.017,,TB,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES;94% WANING MOON,0,2.074,Z,,-12.091,,PNV J13532700-6725110,ASSAU,STD,,,,
2458152.03816,7.162,0.010,,TG,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES;94% WANING MOON,0,2.074,Z,,-12.274,,PNV J13532700-6725110,ASSAU,STD,,,,
2458152.03816,6.909,0.059,,TR,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES;94% WANING MOON,0,2.074,Z,,-11.149,,PNV J13532700-6725110,ASSAU,STD,,,,
2458152.75694,7.2,,,Vis.,SWQ,,71,74,#X226626CC,,,,Z,,,,PNV J13532700-6725110,REA,STD,,,,
2458152.8042,6.9,,,Vis.,AAX,BK,69,71,13028KPO,MOON TYC,,,Z,,,,NOVA CIR 2018,NEOA-JBS,STD,,,,
2458152.98611,7.0,,,Vis.,KBJ,B,70,73,X22652AAL,,,,Z,,,,PNV J13532700-6725110,,STD,,,,
2458153.00951,7.370,0.015,,TB,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES;88% WANING MOON,0,1.875,Z,,-12.033,,PNV J13532700-6725110,ASSAU,STD,,,,
2458153.00951,7.163,0.022,,TG,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES;88% WANING MOON,0,1.875,Z,,-12.225,,PNV J13532700-6725110,ASSAU,STD,,,,
2458153.00951,6.922,0.055,,TR,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES;88% WANING MOON,0,1.875,Z,,-11.112,,PNV J13532700-6725110,ASSAU,STD,,,,
2458153.06935,7.352,0.011,,TB,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES;88% WANING MOON,0,2.393,Z,,-12.174,,PNV J13532700-6725110,ASSAU,STD,,,,
2458153.06935,7.117,0.010,,TG,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES;88% WANING MOON,0,2.393,Z,,-12.325,,PNV J13532700-6725110,ASSAU,STD,,,,
2458153.06935,6.900,0.028,,TR,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES;88% WANING MOON,0,2.393,Z,,-11.194,,PNV J13532700-6725110,ASSAU,STD,,,,
2458153.10287,7.352,.002,,V,MMGA,,000-BMN-707,000-BMN-670,X22681AD,itelescope T32,0,1.6,Z,10.378,8.478,,NOVA CIR 2018,,STD,,,,
2458153.57292,6.9,,,Vis.,ACN,K,715,,X22625BGQ,,,,Z,,,,PNV J13532700-6725110,REA,STD,,,,
2458153.81250,7.1,,,Vis.,PLA,,6.4,7.4,X22671AW,Binocular 20x80,,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458154.01389,7.0,,,Vis.,HSP,,74,78,X22635NJ,,,,Z,,,,NOVA CIR 2018,RASNZ-VSS,STD,,,,
2458154.03940,7.184,0.029,,TB,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,2.131,Z,,-12.057,,PNV J13532700-6725110,ASSAU,STD,,,,
2458154.03940,6.995,0.020,,TG,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,2.131,Z,,-12.245,,PNV J13532700-6725110,ASSAU,STD,,,,
2458154.03940,6.797,0.019,,TR,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,2.131,Z,,-11.122,,PNV J13532700-6725110,ASSAU,STD,,,,
2458154.1222,7.0,,,Vis.,PEX,,70,,X22626CA,,,,Z,,,,N Cir 2018,AAVSO,STD,,,,
2458154.57639,7.0,,,Vis.,ACN,K,715,,X22625BGQ,,,,Z,,,,PNV J13532700-6725110,REA,STD,,,,
2458154.8375,6.7,,,Vis.,AAX,BK,64,69,13028KPO,MOON TYC RED COMPS,,,Z,,,,NOVA CIR 2018,NEOA-JBS,STD,,,,
2458155.0882,6.9,,,Vis.,PEX,,64,70,X22626CA,,,,Z,,,,N Cir 2018,AAVSO,STD,,,,
2458155.5542,6.8,,,Vis.,AAX,KZ,64,69,13028KPO,BSC RED COMPS,,,Z,,,,NOVA CIR 2018,NEOA-JBS,STD,,,,
