JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456068.036586,11.772,0.005,,V,NLX,,ASAS172634-2600.5,ASAS172615-2601.2,7792QX," 	Mags ave 3 measures. APASS mags ",0,1.28,Z,11.124,11.60,,V2676 Oph,AAVSO,STD,,,,
2456068.6340,11.6,,,Vis.,AAX,,114,119,7000BM,,,,Z,,,,PNV J17260708-2551454,REA,STD,,,,
2456068.81526,11.630,0.005,,V,HQA,,ENSEMBLE,,,K35,1,1.000,Z,,,,PNV J17260708-2551454,,STD,28,,,
2456068.81526,12.443,0.007,,B,HQA,,ENSEMBLE,,,K35,1,1.000,Z,,,,PNV J17260708-2551454,,STD,28,,,
2456068.81526,10.696,0.007,,R,HQA,,ENSEMBLE,,,,1,1.000,Z,,,,PNV J17260708-2551454,,STD,28,,,
2456068.81526,9.897,0.008,,I,HQA,,ENSEMBLE,,,,1,1.000,Z,,,,PNV J17260708-2551454,,STD,28,,,
2456068.84266,11.762,0.005,,V,DKS,,GSC6829-0431,GSC6829-0478,TYCHO,ERROR: V-C STATISTICAL+V POISSON IN QUAD;,0,1.047,Z,10.710,13.153,,PNV J17260708-2551454,,STD,,,,
2456068.89855,12.465,0.035,,B,HCW,,135,,7538OG,,0,2.331,Z,-5.316,,,PNV J17260708-2551454,,STD,,,,
2456068.90041,11.872,0.009,,V,HCW,,135,,7538OG,,0,2.333,Z,-7.849,,,PNV J17260708-2551454,,STD,,,,
2456069.4896,12.2,,,Vis.,AAX,Z,119,125,7000BM,,,,Z,,,,PNV J17260708-2551454,REA,STD,,,,
2456069.71896,12.390,0.009,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 11.425  K = 13.537,0,1.02,Z,-12.353,-10.273,,PNV J17260708-2551454,VVS,STD,,,,
2456069.71896,12.389,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.02,Z,11.425,13.501,,PNV J17260708-2551454,VVS,STD,,,,
2456069.71940,10.452,0.008,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 10.104  K = 11.861,0,1.02,Z,-12.043,-10.223,,PNV J17260708-2551454,VVS,STD,,,,
2456069.71940,10.445,0.009,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.02,Z,10.104,11.932,,PNV J17260708-2551454,VVS,STD,,,,
2456069.72280,12.356,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 11.425  K = 13.537,0,1.01,Z,-12.373,-10.267,,PNV J17260708-2551454,VVS,STD,,,,
2456069.72280,12.353,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.01,Z,11.425,13.534,,PNV J17260708-2551454,VVS,STD,,,,
2456069.72324,10.445,0.010,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 10.104  K = 11.861,0,1.01,Z,-12.080,-10.263,,PNV J17260708-2551454,VVS,STD,,,,
2456069.72324,10.441,0.009,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.01,Z,10.104,11.913,,PNV J17260708-2551454,VVS,STD,,,,
2456069.72666,12.375,0.009,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 11.425  K = 13.537,0,1.01,Z,-12.388,-10.315,,PNV J17260708-2551454,VVS,STD,,,,
2456069.72666,12.374,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.01,Z,11.425,13.489,,PNV J17260708-2551454,VVS,STD,,,,
2456069.72709,10.430,0.008,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 10.104  K = 11.861,0,1.01,Z,-12.077,-10.242,,PNV J17260708-2551454,VVS,STD,,,,
2456069.72709,10.436,0.008,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.01,Z,10.104,11.940,,PNV J17260708-2551454,VVS,STD,,,,
2456069.73052,12.365,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 11.425  K = 13.537,0,1.01,Z,-12.356,-10.253,,PNV J17260708-2551454,VVS,STD,,,,
2456069.73052,12.356,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.01,Z,11.425,13.535,,PNV J17260708-2551454,VVS,STD,,,,
2456069.73096,10.418,0.010,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 10.104  K = 11.861,0,1.01,Z,-12.046,-10.253,,PNV J17260708-2551454,VVS,STD,,,,
2456069.73096,10.419,0.008,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.01,Z,10.104,11.917,,PNV J17260708-2551454,VVS,STD,,,,
2456069.73438,12.363,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 11.425  K = 13.537,0,1.01,Z,-12.359,-10.242,,PNV J17260708-2551454,VVS,STD,,,,
2456069.73438,12.362,0.008,,V,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.01,Z,11.425,13.531,,PNV J17260708-2551454,VVS,STD,,,,
2456069.73481,10.463,0.008,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,STANDARD MAG: C = 10.104  K = 11.861,0,1.01,Z,-12.050,-10.234,,PNV J17260708-2551454,VVS,STD,,,,
2456069.73481,10.461,0.009,,I,HMB,,000-BKK-955,000-BKK-958,7011HV,,0,1.01,Z,10.104,11.918,,PNV J17260708-2551454,VVS,STD,,,,
