JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457101.2545,4.47,0.02,,I,OCN,,102,111,14583FZ,iT31 ,0,1.23,Z,8.940,10.125,,PNV J18365700-2855420,AAVSO,STD,,,,
2457101.2611,4.6,,,Vis.,PEX,,47,,14547BCM,,,,Z,,,,PNV J18365700-2855420,VSS,STD,,,,
2457101.27083,5.0,,,Vis.,CMQ,,47,53,14573XN,,,,Z,,,,PNV J18365700-2855420,,STD,,,,
2457101.33792,4.9,,,Vis.,BDJB,UZ,47,53,14582KC,7x50 binoculars;AT LEAST mag 4.9;may have actually been brighter than 47 comp;intermittent cloud ,,,Z,,,,PNV J18365700-2855420,,STD,,,,
2457101.51806,4.404,0.089,,TG,DSSA,,000-BLP-685,000-BCC-775,14593CA,,0,1.551,Z,6.746,6.529,,PNV J18365700-2855420,AAVSO,STD,,,,
2457101.62,4.8,,,Vis.,BFO,,000,,999999,,,,Z,,,,NOVA SGR 2015 NO. 2,MCSE,STD,,,,
2457101.658,5.12,0.06,,V,VOL,,46,47,14552BAD,corrected for differential extinction,1,6.37,Z,4.55,4.60,,PNV J18365700-2855420,AAVSO,STD,,,,
2457101.66,5.0,,,Vis.,KSZ,,000,,999999,000-BLP-536,,,Z,,,,NOVA SGR 2015 NO. 2,MCSE,STD,,,,
2457101.661,5.0,,,Vis.,VOL,,47,56,14552BAD,corrected for differential extinction ,,,Z,,,,Nova Sgr 2015 No. 2,AAVSO,STD,,,,
2457101.661,4.98,0.09,,V,VOL,,46,47,14552BAD,corrected for differential extinction,1,6.19,Z,4.55,4.57,,PNV J18365700-2855420,AAVSO,STD,,,,
2457101.66181,5.0,,,Vis.,KSZ,,4.7,5.6,14558AQ,20X80 B,,,Z,,,,NOVA SGR 2015 NO. 2,MCSE,STD,,,,
2457101.6986,5.2,,,Vis.,LCR,,47,"""56,59""",14583PY,,,,Z,,,,PNV J18365700-2855420,AASABADELL,STD,,,,
2457101.7,4.9,,,Vis.,WPT,,5.9,6.9,14564DU,,,,Z,,,,N SGR 2015 NO. 2,AAVSO,STD,,,,
2457101.7188,4.85,,,Vis.,DXAA,B,47,50,14552SU,P7X50 TWILIGHT,,,Z,,,,PNV J18365700-2855420,AASABADELL,STD,,,,
2457101.79757,5.14,0.3,,CV,SIV,K,5.34,,StarCalc,all sky camera San Pedro ,,,Z,,,,PNV J18365700-2855420,,STD,,,,
2457101.81944,4.97,0.07,,CV,BISA,,SAO 210509,SAO 210257,K,"""all-sky photometry, limit= 6.4m, ZIRRUS""",,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457101.8334,4.93,0.29,,CV,PAI,,41,,14651ARF,,0,,Z,4.11,,,NOVA SGR 2015 NO. 2,AAVSO,STD,,,,
2457101.87500,4.6,,,Vis.,BMF,,46,47,14573A0,,,,Z,,,,Nova Sgr 2015 No. 2,RASC,STD,,,,
2457101.91130,4.827,0.021,,V,HBB,,000-BLP-690,000-BLP-693,14585AAO,BOXED X 3  ERR = STOM(MAG),0,2.52,Z,16.126,17.312,,NOVA SGR 2015 NO. 2,,STD,,,,
2457101.91667,5.1,,,Vis.,OCN,,52,57,14583BAY,Naked-eye obs. ,,,Z,,,,PNV J18365700-2855420,AAVSO,STD,,,,
2457102.0189,4.60,,,Vis.,ASA,,47,33,14573AIZ,naked eye visible + ,,,Z,,,,Nova Sgr 2015 No. 2,AAVSO,STD,,,,
2457102.1451,4.5,,,Vis.,SRX,,NA,,NA,46,,,Z,,,,V5668 SGR,RASNZ-VSS,STD,,,,
2457102.14931,4.9,,,Vis.,LMAB,,53,47,14575FS,,,,Z,,,,PNV J18365700-2855420,AAVSO,STD,,,,
2457102.17386,4.716,0.004,,V,HQA,,ENSEMBLE,,,BSM_SOUTH,1,1.000,Z,,,2457102.17300,PNV J18365700-2855420,,STD,1,,,
2457102.17386,4.971,0.005,,B,HQA,,ENSEMBLE,,,BSM_SOUTH,1,1.000,Z,,,2457102.17300,PNV J18365700-2855420,,STD,1,,,
2457102.17386,4.429,0.007,,R,HQA,,ENSEMBLE,,,BSM_SOUTH,1,1.000,Z,,,2457102.17300,PNV J18365700-2855420,,STD,1,,,
2457102.17386,4.252,0.008,,I,HQA,,ENSEMBLE,,,BSM_SOUTH,1,1.000,Z,,,2457102.17300,PNV J18365700-2855420,,STD,1,,,
2457102.2507,4.5,,,Vis.,PEX,,47,,14547BCM,,,,Z,,,,PNV J18365700-2855420,VSS,STD,,,,
2457102.264,5.0,,,Vis.,BNK,,3.2,64,14573VU,"""3.2 star, phi Sgr""",,,Z,,,,V5668 SGR,AAVSO,STD,,,,
2457102.27014,4.86,0.07,,CV,BISA,,SAO 210509,SAO 210257,K,"""all-sky photometry, limit= 6.9m, STARRY SKY!!""",,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457102.2973,4.4,,,Vis.,BDJB,BU,46,47,14583AGY,7x50 binoculars; nova visible naked-eye visible ,,,Z,,,,PNV J18365700-2855420,,STD,,,,
2457102.313723,4.447,0.022,,TG,BDJB,BU,000-BCB-899,,14585RT,"""100mm;ISO 100, f2.8;individual images""",0,,Z,-11.9002,,,PNV J18365700-2855420,,STD,,,,
2457102.37500,4.5,,,Vis.,WZIB,L,47,38,14593HL,,,,Z,,,,Nova Sgr 2015 No. 2,AAVSO,STD,,,,
2457102.51736,4.856,0.049,,TG,DSSA,,000-BCC-337,000-BCC-775,14593CA,,0,1.540,Z,6.787,6.237,,PNV J18365700-2855420,AAVSO,STD,,,,
2457102.64,4.4,,,Vis.,BFO,,000,,999999,,,,Z,,,,NOVA SGR 2015 NO. 2,MCSE,STD,,,,
2457102.657,4.62,0.08,,V,VOL,,46,47,14552BAD,corrected for differential extinction,1,6.27,Z,4.55,4.60,,PNV J18365700-2855420,AAVSO,STD,,,,
2457102.659,4.57,0.11,,V,VOL,,46,47,14552BAD,corrected for differential extinction,1,6.14,Z,4.55,4.59,,PNV J18365700-2855420,AAVSO,STD,,,,
2457102.65972,4.6,,,Vis.,KSZ,,3.2,4.7,14558AQ,7X50 B,,,Z,,,,NOVA SGR 2015 NO. 2,MCSE,STD,,,,
2457102.66,4.4,,,Vis.,FRF,L,47,32,14552TZ,,,,Z,,,,PNV J18365700-2855420,MCSE,STD,,,,
2457102.66,4.6,,,Vis.,KSZ,,000,,999999,000-BLP-536,,,Z,,,,NOVA SGR 2015 NO. 2,MCSE,STD,,,,
2457102.661,4.7,,,Vis.,VOL,,47,,14552BAD,corrected for differential extinction,,,Z,,,,PNV J18365700-2855420,AAVSO,STD,,,,
2457102.6653,4.5,,,Vis.,KWO,ZV,46,na,14576CW,,,,Z,,,,PNV J18365700-2855420,BAV,STD,,,,
2457102.70833,4.7,,,Vis.,GGHA,,48,46,14585PS,,,,Z,,,,Nova Sgr 2015 No. 2,AAVSO,STD,,,,
2457102.7111,4.5,,,Vis.,AAX,K,42,46,14547VR,BSC,,,Z,,,,NOVA SGR 2015 NO. 2,REA,STD,,,,
2457102.7111,4.4,,,Vis.,CADA,K,42,46,14547VR,BSC,,,Z,,,,PNV J18365700-2855420,NEOA-JBS,STD,,,,
2457102.77083,4.56,0.07,,CV,BISA,,SAO 210509,SAO 210257,K,,,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457102.81250,4.61,0.05,,CV,BISA,,SAO 210509,SAO 210257,K,,,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457102.81250,4.63,0.07,,CV,BISA,,SAO 210509,SAO 210257,K,,,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457102.82292,4.56,0.33,,CV,SIV,K,4.85,,StarCalc,all-sky photometry&nbsp;Graphic method of Goransky (glazomerny photometry) ,,,Z,,,,Nova Sgr 2015 No. 2,,STD,,,,
2457102.82292,4.30,0.21,,CV,SIV,K,3.95,,StarCalc,Sedate Neyland&#39;s method - Blazhko with the leveled star sizes of stars of comparison ,,,Z,,,,PNV J18365700-2855420,,STD,,,,
2457102.82292,4.55,0.28,,CV,SIV,K,,,StarCalc,All-sky camera. Program photometry MaximDL ,0,,Z,3.77,3.17,,Nova Sgr 2015 No. 2,,STD,,,,
2457102.8282,4.7,0.15,,CV,PAI,,41,,14651ARF,,0,,Z,4.11,,,Nova Sgr 2015 No. 2,AAVSO,STD,,,,
2457102.84167,4.73,0.05,,CV,BISA,,SAO 210509,SAO 210257,K,"""all-sky photometry, limit= 6.7m, STARRY SKY!!""",,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457102.85208,4.58,0.05,,CV,BISA,,SAO 210509,SAO 210257,K,"""all-sky photometry, limit= 6.9m, STARRY SKY!!""",,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457102.85417,4.63,0.07,,CV,BISA,,SAO 210509,SAO 210257,K,,,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457102.87500,4.6,,,Vis.,BMF,,46,47,14573A0,,,,Z,,,,Nova Sgr 2015 No. 2,RASC,STD,,,,
2457102.88542,4.5,0.1,,CV,BISA,,SAO 210509,SAO 210257,K,"""all-sky photometry, limit= 6.9m, STARRY SKY!!""",,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457102.88542,4.61,0.07,,CV,BISA,,SAO 210509,SAO 210257,K,,,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457102.90417,4.55,0.05,,CV,BISA,,SAO 210509,SAO 210257,K,"""all-sky photometry, limit= 6.3m, STARRY SKY!!""",,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457102.93542,4.6,,,Vis.,SDN,B,46,47,14575NM,Light pollution near southern horizon,,,Z,,,,PNV J18365700-2855420,AAVSO,STD,,,,
2457103.00139,4.10,,,Vis.,ASA,,47,33,14583ID,"""naked eye +, Binos 7x50 """,,,Z,,,,PNV J18365700-2855420,AAVSO,STD,,,,
2457103.1604,4.3,,,Vis.,SRX,,NA,,NA,41,,,Z,,,,V5668 SGR,RASNZ-VSS,STD,,,,
2457103.17416,4.318,0.003,,V,HQA,,ENSEMBLE,,,BSM_SOUTH,1,1.000,Z,,,2457103.17340,PNV J18365700-2855420,,STD,2,,,
2457103.17416,4.588,0.008,,B,HQA,,ENSEMBLE,,,BSM_SOUTH,1,1.000,Z,,,2457103.17340,PNV J18365700-2855420,,STD,2,,,
2457103.17416,4.066,0.006,,R,HQA,,ENSEMBLE,,,BSM_SOUTH,1,1.000,Z,,,2457103.17340,PNV J18365700-2855420,,STD,2,,,
2457103.17416,3.867,0.007,,I,HQA,,ENSEMBLE,,,BSM_SOUTH,1,1.000,Z,,,2457103.17340,PNV J18365700-2855420,,STD,2,,,
2457103.23611,4.55,0.05,,CV,BISA,,SAO 210509,SAO 210257,K,"""all-sky photometry, limit= 6.9m, STARRY SKY!!""",,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457103.26181,4.58,0.07,,CV,BISA,,SAO 210509,SAO 210257,K,"""all-sky photometry, limit= 7.0 m, STARRY SKY!!""",,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457103.2889,4.4,,,Vis.,PEX,,38,47,14547BCM,,,,Z,,,,PNV J18365700-2855420,VSS,STD,,,,
2457103.29619,4.2,,,Vis.,BDJB,,38,46,14583AGY,7x50 binoculars and naked eye;good seeing,,,Z,,,,PNV J18365700-2855420,,STD,,,,
2457103.314636,4.222,0.016,,TG,BDJB,,000-BCB-899,,14593AFL,"""100mm;ISO 100, f2.8, 20 images""",0,,Z,-11.966,,,PNV J18365700-2855420,,STD,,,,
2457103.32083,4.63,0.05,,CV,BISA,,SAO 210509,SAO 210257,K,"""all-sky photometry, limit= 6.2m, STARRY SKY!!""",,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457103.32500,4.0,,,Vis.,XYUA,,27,47,14573AO,,,,Z,,,,PNV J18365700-2855420,,STD,,,,
2457103.32639,4.3,,,Vis.,OCN,,38,48 = BCF-947,14590AFV,Screen est with low B-V comps from SSO AllSky Cam ,,,Z,,,,Nova Sgr 2015 No. 2,AAVSO,STD,,,,
2457103.4589,4.5,,,Vis.,DSE,,46,38,14538BEP,,,,Z,,,,NOVA SGR 2015 NO. 2,AAVSO,STD,,,,
2457103.51806,4.631,0.181,,TG,DSSA,U,000-BCC-379,000-BCC-337,14593CA,,0,1.538,Z,6.317,6.772,,V5668 Sgr,AAVSO,STD,,,,
2457103.6,4.4,,,Vis.,WPT,,4.7,5.6,14583PW,,,,Z,,,,N SGR 2015 NO. 2,AAVSO,STD,,,,
2457103.61944,4.4,,,Vis.,MVH,,4.6,3.3,14563CV,,,,Z,,,,PNV J18365700-2855420,AAVSO,STD,,,,
2457103.70278,4.4,,,Vis.,ACN,,47,32,14585AGA,OUT OF FOCUS,,,Z,,,,Nova Sgr 2015 No. 2,REA,STD,,,,
2457103.72986,4.5,,,Vis.,TYS,L,38,47,14548J,,,,Z,,,,Nova Sgr 2015 No. 2,AAVSO,STD,,,,
2457103.82500,4.8,,,Vis.,CLUB,,46,48,14547VR,,,,Z,,,,PNV J18365700-2855420,NEOA-JBS,STD,,,,
2457103.83681,5.05,0.12,,CV,BISA,,SAO 210509,SAO 210257,K,"""all-sky photometry, limit= 5.9m, ZIRRUS !!!""",,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457103.8910,4.6,,,Vis.,BRJ,L,47,55,14585AJK,Estimate corrected for extinction ,,,Z,,,,Nova Sgr 2015 No. 2,AAVSO,STD,,,,
2457103.90625,5.4,,,Vis.,SJOB,,5.25,5.55,14590RX,,,,Z,,,,PNV J18365700-2855420,AAVSO,STD,,,,
2457103.90625,5.2,,,Vis.,MDP,ULZ,50,54,14552BCS,,,,Z,,,,Nova Sgr 2015 No. 2,RASC,STD,,,,
2457103.9083,4.9,,,Vis.,MOW,,47,55,14574Q,,,,Z,,,,Nova Sgr 2015 No. 2,AAVSO,STD,,,,
2457103.93611,4.5,,,Vis.,SHA,U,4.7,3.2,14585ALX,,,,Z,,,,PNV J18365700-2855420,AAVSO,STD,,,,
2457103.9989,4.70,,,Vis.,ASA,,47,53,14583ID,,,,Z,,,,PNV J18365700-2855420,AAVSO,STD,,,,
2457104.17222,4.95,0.12,,CV,BISA,,SAO 210509,SAO 210257,K,"""all-sky photometry, limit= 5.4m, ZIRRUS !!!!""",,,Z,,,,PNV J18365700-2855420,AVSOPLEIONE,STD,,,,
2457104.2814,4.5,0.1,,R,OCN,,91,102,14583BJX,iT9. Rc mag for 91 comp is provisional,0,1.10,Z,8.330,9.555,,Nova Sgr 2015 No. 2,AAVSO,STD,,,,
2457104.2829,5.5,0.1,,B,OCN,,91,102,14583BJX,iT9,0,1.10,Z,10.301,11.316,,Nova Sgr 2015 No. 2,AAVSO,STD,,,,
2457104.34500,4.6,,,Vis.,BHAF,,46,47,14613LL,,,,Z,,,,Nova Sgr 2015 No. 2,AAVSO,STD,,,,
2457104.37500,5.1,,,Vis.,WZIB,BL,50,54,14613VC,,,,Z,,,,NOVA SGR 2015 NO. 2,AAVSO,STD,,,,
2457104.50139,4.916,0.086,,TG,DSSA,,000-BLP-685,000-BCC-337,14593CA,,0,1.556,Z,6.809,7.111,,V5668 Sgr,AAVSO,STD,,,,
2457104.6,5.0,,,Vis.,WPT,,4.7,5.6,14609CS,,,,Z,,,,N SGR 2015 NO. 2,AAVSO,STD,,,,
2457104.65347,5.5,0.1,,CV,PGC,,A,A,A,I used a canon 1100d and 50mm f1.8 lens,0,,Z,5.7,6.4,,NOVA SGR 2015 NO. 2,AAVSO,STD,,,,
