JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456040.55208,9.6,,,Vis.,KSZ,,8.7,9.7,7217CWT,,,,Z,,,,PNV J17452791-2305213,MCSE,STD,,,,
2456040.7174,10.0,0.1,,TG,VOL,,97,111,7218SX,""" 	DSLR image by Hermann Koberger, Vilaflor, Tenerife """,0,,Z,9.72,11.10,,PNV J17452791-2305213,AAVSO,STD,,,,
2456040.8299,8.5,,,Vis.,BWZ,KW,NA,,NA,79(6)V(2)87,,,Z,,,,PNV J17452791-2305213,,STD,,,,
2456040.86944,10.0,,,Vis.,KRB,,97,102,7218S,New nova,,,Z,,,,NOVA SGR 2012,AAVSO,STD,,,,
2456040.96875,10.5,,,Vis.,HCW,,10.4,10.6,7216ACH,30x125 B,,,Z,,,,PNV J17452791-2305213,,STD,,,,
2456040.98652,10.387,0.033,,V,HCW,,ENSEMBLE,STAR 1,120424,,0,2.114,Z,,12.923,,PNV J17452791-2305213,,STD,,,,
2456040.98744,11.018,0.022,,B,HCW,,ENSEMBLE,STAR 1,120424,,0,2.114,Z,,14.160,,PNV J17452791-2305213,,STD,,,,
2456041.05069,10.7,,,Vis.,PAW,,106,111,VSS SUP,,,,Z,,,,PNV J17452791-2305213,VSS,STD,,,,
2456041.12014,10.8,,,Vis.,PAW,,106,111,VSS SUP,,,,Z,,,,PNV J17452791-2305213,VSS,STD,,,,
2456041.122859,11.10,0.015,,B,NLX,,Ensemble,128,8817BNT,""" 	Ave 3 exp. 102,97,122 ensemble """,0,1.31,Z,,13.45,,V5589 Sgr,AAVSO,STD,,,,
2456041.124803,10.427,0.005,,V,NLX,,Ensemble,128,8817BNT,""" 	Ave 3 exp. Ensemble 97,102,122 """,0,1.30,Z,,12.84,,V5589 SGR,AAVSO,STD,,,,
2456041.180,9.3,,,Vis.,BNK,K,87,97,72-A000039(d),MATI MOREL CHART AND SEQUENCE,,,Z,,,,V5589 SGR,AAVSO,STD,,,,
2456041.2458,<8.7,,,Vis.,BWZ,K,NA,,NA,V<8.7,,,Z,,,,PNV J17452791-2305213,,STD,,,,
2456041.3583,9.9,,,Vis.,BJFA,BU,97,102,7218RY,,,,Z,,,,PNV J17452791-2305213,AAVSO,STD,,,,
2456041.47610,10.0,0.1,,CV,KSO,K,ensemble,,7211AA,comp stars from Tycho-2,0,,Z,,,,PNV J17452791-2305213,AAVSO,STD,,,,
2456041.55,10.4,,,Vis.,KSZ,,000,,999999,NOVA SGR 2012,,,Z,,,,PNV J17452791-2305213,MCSE,STD,,,,
2456041.57986,10.4,,,Vis.,KSZ,,10.2,10.6,7217CWT," 	= NOVA SGR 2012 ",,,Z,,,,PNV J17452791-2305213,MCSE,STD,,,,
2456041.95833,10.0,,,Vis.,YBA,BV,97,100,7219V,"""20x80 binoculars. It and comp star 2 at edge of vision, but both definitely seen""",,,Z,,,,PNV J17452791-2305213,AAVSO,STD,,,,
2456041.968,11.58,0.07,,B,OCN,,97,122,7219AVU,,0,,Z,11.620,12.912,,PNV J17452791-2305213,AAVSO,STD,,,,
2456041.970,11.01,0.06,,V,OCN,,97,122,7219AVU," 	B-V = +0.57 ",0,,Z,9.720,12.176,,PNV J17452791-2305213,AAVSO,STD,,,,
2456041.98484,11.554,0.019,,B,HCW,,ENSEMBLE,STAR 1,120424,,0,2.115,Z,,14.132,,PNV J17452791-2305213,,STD,,,,
2456041.98582,10.941,0.051,,V,HCW,,ENSEMBLE,STAR 1,120424,,0,2.115,Z,,12.911,,PNV J17452791-2305213,,STD,,,,
2456042.180,10.2,,,Vis.,BNK,K,102,,'',,,,Z,,,,V5589 SGR,AAVSO,STD,,,,
2456042.2181,<8.7,,,Vis.,BWZ,K,NA,,NA,V<87,,,Z,,,,PNV J17452791-2305213,,STD,,,,
2456042.29514,11.1,,,Vis.,CMQ,,111,,7219ABF,V=111,,,Z,,,,PNV J17452791-2305213,,STD,,,,
2456042.47830,10.54,0.1,,CV,KSO,K,ensemble,,7211AA,comp stars from Tycho-2,0,,Z,,,,PNV J17452791-2305213,AAVSO,STD,,,,
2456042.54306,<10.0,,,Vis.,ACN,BU,100,97,7217CTY,,,,Z,,,,PNV J17452791-2305213,REA,STD,,,,
2456042.57639,11.0,,,Vis.,PAW,,106,111,VSS SUP,,,,Z,,,,PNV J17452791-2305213,VSS,STD,,,,
2456042.87890,11.851,0.029,,B,SXN,,ENSEMBLE,,7227EQG,,0,1.987,Z,,,,PNV J17452791-2305213,AAVSO,STD,,,,
2456042.87955,11.295,0.015,,V,SXN,,ENSEMBLE,,7227EPU,,0,1.982,Z,,,,PNV J17452791-2305213,AAVSO,STD,,,,
2456042.89444,11.0,,,Vis.,MRV,,106,111,7219BYR,,,,Z,,,,V5589 SGR,AAVSO,STD,,,,
2456042.90208,11.0,,,Vis.,SLH,B,10.6,11.1,7214 sm,,,,Z,,,,PNV J17452791-2305213,AAVSO,STD,,,,
2456042.94662,11.411,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.791,Z,,13.349,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.94743,11.406,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.792,Z,,13.378,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.94823,11.421,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.793,Z,,13.379,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.94890,10.153,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.793,Z,,12.506,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.94925,10.148,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.794,Z,,12.507,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.94959,10.152,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.794,Z,,12.536,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95003,10.403,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.794,Z,,12.076,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95038,10.428,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.795,Z,,12.125,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95073,10.450,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.795,Z,,12.092,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95127,9.606,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.796,Z,,11.875,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95185,9.603,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.796,Z,,11.906,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95243,9.619,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.797,Z,,11.886,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95325,11.402,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.797,Z,,13.369,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95406,11.404,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.799,Z,,13.382,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95487,11.409,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.800,Z,,13.396,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95553,10.135,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.801,Z,,12.514,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95588,10.143,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.802,Z,,12.516,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95623,10.165,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.802,Z,,12.520,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95667,10.437,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.803,Z,,12.078,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95701,10.421,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.803,Z,,12.092,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95736,10.411,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.804,Z,,12.104,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95791,9.579,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.805,Z,,11.840,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95848,9.624,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.806,Z,,11.875,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95906,9.596,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.807,Z,,11.874,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.95988,11.407,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.808,Z,,13.389,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96069,11.403,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.810,Z,,13.375,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96150,11.406,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.811,Z,,13.375,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96216,10.139,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.813,Z,,12.497,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96251,10.152,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.814,Z,,12.494,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96285,10.145,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.815,Z,,12.508,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96329,10.421,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.815,Z,,12.089,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96363,10.432,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.817,Z,,12.091,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96398,10.436,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.817,Z,,12.123,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96455,9.614,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.818,Z,,11.894,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96512,9.615,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.820,Z,,11.878,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96569,9.602,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.821,Z,,11.863,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96653,11.400,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.823,Z,,13.364,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96733,11.404,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.825,Z,,13.367,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96814,11.418,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.827,Z,,13.352,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96881,10.161,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.830,Z,,12.531,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96914,10.150,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.831,Z,,12.527,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96949,10.147,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.832,Z,,12.515,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.96993,10.417,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.833,Z,,12.104,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97028,10.461,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.834,Z,,12.166,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97061,10.431,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.835,Z,,12.132,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97118,9.599,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.836,Z,,11.826,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97175,9.592,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.839,Z,,11.830,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97233,9.613,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.840,Z,,11.880,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97315,11.411,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.842,Z,,13.359,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97396,11.431,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.845,Z,,13.368,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97477,11.413,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.848,Z,,13.378,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97543,10.150,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.851,Z,,12.534,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97578,10.162,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.853,Z,,12.516,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97611,10.158,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.854,Z,,12.526,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97655,10.458,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.855,Z,,12.125,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97689,10.449,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.857,Z,,12.110,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97723,10.458,0.004,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.858,Z,,12.146,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97779,9.611,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.860,Z,,11.871,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97837,9.579,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.862,Z,,11.870,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97895,9.637,0.003,,SZ,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.865,Z,,11.906,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.97977,11.425,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.867,Z,,13.406,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.98058,11.427,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.871,Z,,13.394,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.98139,11.427,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.874,Z,,13.367,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.98205,10.177,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.878,Z,,12.512,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456042.98238,10.163,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.880,Z,,12.521,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456043.180,11.2,,,Vis.,BNK,K,106,111,'',,,,Z,,,,V5589 SGR,AAVSO,STD,,,,
2456043.35417,11.2,,,Vis.,QYIA,,106,111,7214HT," 	Fainter than 10.6 and at edge of vision together with 11.1 ",,,Z,,,,PNV J17452791-2305213,,STD,,,,
2456043.47630,10.71,0.1,,CV,KSO,K,ensemble,,7211AA,comp stars from Tycho-2,0,,Z,,,,PNV J17452791-2305213,AAVSO,STD,,,,
2456043.5653,11.4,,,Vis.,KWO,,111,116,7216XS,,,,Z,,,,PNV J17452791-2305213,BAV,STD,,,,
2456043.56944,<11.0,,,Vis.,KSZ,,10.8,11.1,7217CWT,,,,Z,,,,PNV J17452791-2305213,MCSE,STD,,,,
2456043.58,<11.0,,,Vis.,KSZ,,000,,999999,NOVA SGR 2012,,,Z,,,,PNV J17452791-2305213,MCSE,STD,,,,
2456044.10171,11.36,0.1,,V,JSP,,ENSEMBLE,,7217CCE,,0,,Z,,,,PNV J17452791-2305213,AAVSO,STD,,,,
2456044.229,11.2,,,Vis.,BNK,K,106,111,'',,,,Z,,,,V5589 SGR,AAVSO,STD,,,,
2456044.6056,11.4,,,Vis.,AAX,,104,116,7203T,,,,Z,,,,PNV J17452791-2305213,REA,STD,,,,
2456044.87491,12.259,0.045,,B,SXN,,ENSEMBLE,,7234DFG,AAVSONET K35,0,1.975,Z,,,,PNV J17452791-2305213,AAVSO,STD,,,,
2456044.87579,11.718,0.061,,V,SXN,,ENSEMBLE,,7234DFI,AAVSONET K35,0,1.970,Z,,,,PNV J17452791-2305213,AAVSO,STD,,,,
2456044.94124,11.881,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.791,Z,,13.369,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456044.94240,11.883,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.792,Z,,13.395,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456044.94355,11.880,0.003,,SG,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.793,Z,,13.369,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456044.94444,10.543,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.794,Z,,12.500,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456044.94491,10.551,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.795,Z,,12.525,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456044.94537,10.556,0.002,,SR,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.795,Z,,12.530,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456044.94600,10.957,0.003,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.796,Z,,12.131,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456044.94663,10.958,0.003,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.796,Z,,12.145,,PNV J17452791-2305213,AAVSO,STD,0,,,
2456044.94726,10.952,0.003,,SI,KTC,,ENSEMBLE,130,120501,CHART = 7260CTH COMP111 = 000-BKL-584 128 = 000-BKL-587 130 = 000-BKL-588,0,1.797,Z,,12.142,,PNV J17452791-2305213,AAVSO,STD,0,,,
