JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456069.79653,11.641,0.006,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.02,Z,9.808,10.293,,PNV J17395600-2447420,VVS,STD,,,,
2456069.79680,9.206,0.005,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.02,Z,9.573,9.778,,PNV J17395600-2447420,VVS,STD,,,,
2456069.80077,11.669,0.007,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.03,Z,9.808,10.289,,PNV J17395600-2447420,VVS,STD,,,,
2456069.80105,9.201,0.005,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.03,Z,9.573,9.770,,PNV J17395600-2447420,VVS,STD,,,,
2456069.80503,11.651,0.006,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.04,Z,9.808,10.292,,PNV J17395600-2447420,VVS,STD,,,,
2456069.80530,9.206,0.005,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.04,Z,9.573,9.768,,PNV J17395600-2447420,VVS,STD,,,,
2456069.80928,11.642,0.007,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.04,Z,9.808,10.281,,PNV J17395600-2447420,VVS,STD,,,,
2456069.80955,9.223,0.005,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.04,Z,9.573,9.783,,PNV J17395600-2447420,VVS,STD,,,,
2456069.81354,11.669,0.007,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.05,Z,9.808,10.301,,PNV J17395600-2447420,VVS,STD,,,,
2456069.81380,9.205,0.005,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.05,Z,9.573,9.773,,PNV J17395600-2447420,VVS,STD,,,,
2456069.81780,11.649,0.007,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.06,Z,9.808,10.283,,PNV J17395600-2447420,VVS,STD,,,,
2456069.81806,9.219,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.06,Z,9.573,9.787,,PNV J17395600-2447420,VVS,STD,,,,
2456069.82205,11.660,0.007,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.07,Z,9.808,10.286,,PNV J17395600-2447420,VVS,STD,,,,
2456069.82232,9.228,0.005,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.07,Z,9.573,9.782,,PNV J17395600-2447420,VVS,STD,,,,
2456069.82631,11.652,0.006,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.08,Z,9.808,10.286,,PNV J17395600-2447420,VVS,STD,,,,
2456069.82659,9.218,0.005,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.08,Z,9.573,9.780,,PNV J17395600-2447420,VVS,STD,,,,
2456069.83058,11.664,0.007,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.09,Z,9.808,10.289,,PNV J17395600-2447420,VVS,STD,,,,
2456069.83085,9.228,0.005,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.09,Z,9.573,9.796,,PNV J17395600-2447420,VVS,STD,,,,
2456069.83251,11.48,0.02,,V,DKS,,000-BKM-370,000-BKM-371,7582ADZ,ERROR: V-C STATISTICAL+V POISSON IN QUAD;,0,1.023,Z,12.869,12.900,,PNV J17395600-2447420,,STD,,,,
2456069.83484,11.664,0.007,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.10,Z,9.808,10.283,,PNV J17395600-2447420,VVS,STD,,,,
2456069.83512,9.232,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.10,Z,9.573,9.773,,PNV J17395600-2447420,VVS,STD,,,,
2456069.8361,<11.0,,,Vis.,MKE,,110,,7536FX,GLIMPSED,,,Z,,,,PNV J17395600-2447420,AAVSO,STD,,,,
2456069.83911,11.650,0.008,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.12,Z,9.808,10.281,,PNV J17395600-2447420,VVS,STD,,,,
2456069.83939,9.228,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.12,Z,9.573,9.780,,PNV J17395600-2447420,VVS,STD,,,,
2456069.84339,11.656,0.007,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.13,Z,9.808,10.282,,PNV J17395600-2447420,VVS,STD,,,,
2456069.84366,9.216,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.13,Z,9.573,9.767,,PNV J17395600-2447420,VVS,STD,,,,
2456069.84770,11.653,0.007,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.15,Z,9.808,10.280,,PNV J17395600-2447420,VVS,STD,,,,
2456069.84797,9.237,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.15,Z,9.573,9.782,,PNV J17395600-2447420,VVS,STD,,,,
2456069.85202,11.656,0.007,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.16,Z,9.808,10.300,,PNV J17395600-2447420,VVS,STD,,,,
2456069.85229,9.216,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.16,Z,9.573,9.777,,PNV J17395600-2447420,VVS,STD,,,,
2456069.85633,11.655,0.007,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.18,Z,9.808,10.272,,PNV J17395600-2447420,VVS,STD,,,,
2456069.85660,9.224,0.005,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.18,Z,9.573,9.765,,PNV J17395600-2447420,VVS,STD,,,,
2456069.86065,11.650,0.007,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.20,Z,9.808,10.284,,PNV J17395600-2447420,VVS,STD,,,,
2456069.86093,9.211,0.005,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.20,Z,9.573,9.776,,PNV J17395600-2447420,VVS,STD,,,,
2456069.86499,11.633,0.008,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.22,Z,9.808,10.283,,PNV J17395600-2447420,VVS,STD,,,,
2456069.86527,9.190,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.22,Z,9.573,9.751,,PNV J17395600-2447420,VVS,STD,,,,
2456069.86932,11.602,0.009,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.24,Z,9.808,10.238,,PNV J17395600-2447420,VVS,STD,,,,
2456069.86960,9.174,0.007,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.24,Z,9.573,9.753,,PNV J17395600-2447420,VVS,STD,,,,
2456069.87367,11.618,0.008,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.26,Z,9.808,10.265,,PNV J17395600-2447420,VVS,STD,,,,
2456069.87395,9.179,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.26,Z,9.573,9.743,,PNV J17395600-2447420,VVS,STD,,,,
2456069.87810,11.632,0.007,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.29,Z,9.808,10.290,,PNV J17395600-2447420,VVS,STD,,,,
2456069.87837,9.186,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.29,Z,9.573,9.771,,PNV J17395600-2447420,VVS,STD,,,,
2456069.88254,11.608,0.008,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.32,Z,9.808,10.276,,PNV J17395600-2447420,VVS,STD,,,,
2456069.88282,9.176,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.32,Z,9.573,9.765,,PNV J17395600-2447420,VVS,STD,,,,
2456069.88649,11.645,0.032,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.34,Z,9.808,10.325,,PNV J17395600-2447420,VVS,STD,,,,
2456069.88677,9.213,0.037,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.34,Z,9.573,9.790,,PNV J17395600-2447420,VVS,STD,,,,
2456069.89043,11.645,0.032,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.37,Z,9.808,10.368,,PNV J17395600-2447420,VVS,STD,,,,
2456069.89070,9.111,0.026,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.37,Z,9.573,9.638,,PNV J17395600-2447420,VVS,STD,,,,
2456069.89437,11.571,0.017,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.40,Z,9.808,10.231,,PNV J17395600-2447420,VVS,STD,,,,
2456069.89465,9.227,0.012,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.40,Z,9.573,9.839,,PNV J17395600-2447420,VVS,STD,,,,
2456069.89832,11.645,0.011,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.43,Z,9.808,10.338,,PNV J17395600-2447420,VVS,STD,,,,
2456069.89859,9.167,0.008,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.43,Z,9.573,9.790,,PNV J17395600-2447420,VVS,STD,,,,
2456069.90225,11.606,0.010,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.46,Z,9.808,10.235,,PNV J17395600-2447420,VVS,STD,,,,
2456069.90253,9.138,0.007,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.47,Z,9.573,9.758,,PNV J17395600-2447420,VVS,STD,,,,
2456069.90620,11.684,0.011,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.50,Z,9.808,10.360,,PNV J17395600-2447420,VVS,STD,,,,
2456069.90648,9.175,0.007,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.50,Z,9.573,9.785,,PNV J17395600-2447420,VVS,STD,,,,
2456069.91014,11.658,0.016,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.54,Z,9.808,10.348,,PNV J17395600-2447420,VVS,STD,,,,
2456069.91042,9.181,0.009,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.54,Z,9.573,9.765,,PNV J17395600-2447420,VVS,STD,,,,
2456069.91411,11.571,0.021,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.58,Z,9.808,10.216,,PNV J17395600-2447420,VVS,STD,,,,
2456069.91439,9.125,0.015,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.58,Z,9.573,9.678,,PNV J17395600-2447420,VVS,STD,,,,
2456070.0174,12.94,0.01,,B,DSI,,NA,,,,1,,Z,,,,PNV J17395600-2447420,AAVSO,STD,,,,
2456070.0174,11.59,0.02,,V,DSI,,NA,,,,1,,Z,,,,PNV J17395600-2447420,AAVSO,STD,,,,
2456070.0174,10.11,0.01,,R,DSI,,NA,,,,1,,Z,,,,PNV J17395600-2447420,AAVSO,STD,,,,
2456070.0174,8.86,0.02,,I,DSI,,NA,,,,1,,Z,,,,PNV J17395600-2447420,AAVSO,STD,,,,
2456070.02867,12.868,0.023,,B,BHQ,,ENSEMBLE,000-BKM-373,7562MM,,0,1.266,Z,,14.440,,PNV J17395600-2447420,VSS,STD,,,,
2456070.02971,12.827,0.023,,B,BHQ,,ENSEMBLE,000-BKM-373,7562MM,,0,1.261,Z,,14.459,,PNV J17395600-2447420,VSS,STD,,,,
2456070.03069,12.845,0.023,,B,BHQ,,ENSEMBLE,000-BKM-373,7562MM,,0,1.256,Z,,14.438,,PNV J17395600-2447420,VSS,STD,,,,
2456070.03151,11.613,0.007,,V,BHQ,,ENSEMBLE,000-BKM-373,7562MM,,0,1.251,Z,,13.481,,PNV J17395600-2447420,VSS,STD,,,,
2456070.03281,11.601,0.007,,V,BHQ,,ENSEMBLE,000-BKM-373,7562MM,,0,1.245,Z,,13.499,,PNV J17395600-2447420,VSS,STD,,,,
2456070.03366,11.595,0.007,,V,BHQ,,ENSEMBLE,000-BKM-373,7562MM,,0,1.241,Z,,13.499,,PNV J17395600-2447420,VSS,STD,,,,
2456070.3007,11.8,,,Vis.,PEX,B,110,,NA,,,,Z,,,,PNV J17395600-2447420,RASNZ-VSS,STD,,,,
2456070.80479,11.80,0.02,,V,DKS,,000-BKM-370,000-BKM-371,7582ADZ,ERROR: V-C STATISTICAL+V POISSON IN QUAD;,0,1.004,Z,12.869,12.900,,PNV J17395600-2447420,,STD,,,,
2456070.95126,13.158,0.030,,B,BHQ,,ENSEMBLE,000-BKM-373,7562MM,,0,2.049,Z,,14.372,,PNV J17395600-2447420,VSS,STD,,,,
2456070.95250,11.950,0.008,,V,BHQ,,ENSEMBLE,000-BKM-373,7562MM,,0,2.026,Z,,13.483,,PNV J17395600-2447420,VSS,STD,,,,
2456070.95332,11.939,0.008,,V,BHQ,,ENSEMBLE,000-BKM-373,7562MM,,0,2.010,Z,,13.490,,PNV J17395600-2447420,VSS,STD,,,,
2456070.95530,11.941,0.008,,V,BHQ,,ENSEMBLE,000-BKM-373,7562MM,,0,1.974,Z,,13.492,,PNV J17395600-2447420,VSS,STD,,,,
2456071.118,11.6,,,Vis.,BNK,SZ,107,,'',GUIDE 4 V MAGS,,,Z,,,,V2677 OPH,AAVSO,STD,,,,
2456071.2903,11.9,,,Vis.,PEX,B,110,,NA,,,,Z,,,,PNV J17395600-2447420,RASNZ-VSS,STD,,,,
2456071.71432,12.238,0.010,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.03,Z,9.808,10.239,,PNV J17395600-2447420,VVS,STD,,,,
2456071.71459,9.761,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.03,Z,9.573,9.764,,PNV J17395600-2447420,VVS,STD,,,,
2456071.71820,12.255,0.009,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.02,Z,9.808,10.238,,PNV J17395600-2447420,VVS,STD,,,,
2456071.71847,9.760,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.02,Z,9.573,9.764,,PNV J17395600-2447420,VVS,STD,,,,
2456071.72205,12.223,0.009,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.02,Z,9.808,10.238,,PNV J17395600-2447420,VVS,STD,,,,
2456071.72232,9.754,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.02,Z,9.573,9.751,,PNV J17395600-2447420,VVS,STD,,,,
2456071.72592,12.217,0.009,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.01,Z,9.808,10.228,,PNV J17395600-2447420,VVS,STD,,,,
2456071.72619,9.753,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.01,Z,9.573,9.738,,PNV J17395600-2447420,VVS,STD,,,,
2456071.72979,12.231,0.009,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.01,Z,9.808,10.228,,PNV J17395600-2447420,VVS,STD,,,,
2456071.73005,9.764,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.01,Z,9.573,9.767,,PNV J17395600-2447420,VVS,STD,,,,
2456071.73365,12.221,0.009,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.01,Z,9.808,10.234,,PNV J17395600-2447420,VVS,STD,,,,
2456071.73392,9.758,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.01,Z,9.573,9.746,,PNV J17395600-2447420,VVS,STD,,,,
2456071.73795,12.223,0.009,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.808,10.233,,PNV J17395600-2447420,VVS,STD,,,,
2456071.73821,9.743,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.573,9.753,,PNV J17395600-2447420,VVS,STD,,,,
2456071.74239,12.237,0.009,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.808,10.295,,PNV J17395600-2447420,VVS,STD,,,,
2456071.74266,9.736,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.573,9.798,,PNV J17395600-2447420,VVS,STD,,,,
2456071.74769,12.252,0.009,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.808,10.288,,PNV J17395600-2447420,VVS,STD,,,,
2456071.74797,9.745,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.573,9.795,,PNV J17395600-2447420,VVS,STD,,,,
2456071.75253,12.254,0.009,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.808,10.296,,PNV J17395600-2447420,VVS,STD,,,,
2456071.75280,9.747,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.573,9.793,,PNV J17395600-2447420,VVS,STD,,,,
2456071.75689,12.242,0.010,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.808,10.289,,PNV J17395600-2447420,VVS,STD,,,,
2456071.75716,9.744,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.573,9.796,,PNV J17395600-2447420,VVS,STD,,,,
2456071.76119,12.236,0.009,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.808,10.286,,PNV J17395600-2447420,VVS,STD,,,,
2456071.76145,9.742,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.573,9.800,,PNV J17395600-2447420,VVS,STD,,,,
2456071.76548,12.258,0.009,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.808,10.307,,PNV J17395600-2447420,VVS,STD,,,,
2456071.76575,9.739,0.006,,I,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.573,9.788,,PNV J17395600-2447420,VVS,STD,,,,
2456071.76977,12.248,0.009,,V,HMB,,000-BKM-255,000-BKM-256,7545EMD,,0,1.00,Z,9.808,10.293,,PNV J17395600-2447420,VVS,STD,,,,
