JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456748.198299,12.750,0.009,,V,PJOC,,ENSEMBLE,000-BLH-273,13341HBY,,0,1.116,Z,,12.691,,NOVA SCO 2014,AAVSO,STD,,,,
2456748.199051,11.312,0.009,,R,PJOC,,ENSEMBLE,000-BLH-273,13341HBY,,0,1.116,Z,,12.214,,NOVA SCO 2014,AAVSO,STD,,,,
2456748.199803,10.675,0.014,,I,PJOC,,ENSEMBLE,000-BLH-273,13341HBY,,0,1.116,Z,,11.741,,NOVA SCO 2014,AAVSO,STD,,,,
2456748.881238,12.951,0.044,,V,HBB,,000-BLH-356,000-BLH-357,13326BV,,0,2.103,Z,14.754,14.796,,NOVA SCO 2014,,STD,,,,
2456748.882442,10.680,0.307,,I,HBB,,000-BLH-356,000-BLH-357,13326BV,,0,2.096,Z,14.817,14.745,,NOVA SCO 2014,,STD,,,,
2456748.88338,11.444,0.069,,R,HBB,,000-BLH-356,000-BLH-357,13326BV,,0,2.091,Z,14.414,14.449,,NOVA SCO 2014,,STD,,,,
2456748.88706,14.066,0.085,,B,HBB,,000-BLH-356,000-BLH-357,13326BV,,0,2.077,Z,16.189,16.452,,NOVA SCO 2014,,STD,,,,
2456749.6181,<12.5,,,Vis.,LCR,,125,,13337APW,,,,Z,,,,NOVA SCO 2014,AASABADELL,STD,,,,
2456749.91667,13.0,,,Vis.,KRB,Y,127,130,13312UR,New nova,,,Z,,,,NOVA SCO 2014,AAVSO,STD,,,,
2456750.177,13.3,,,Vis.,BNK,,124,141,'',,,,Z,,,,V1534 SCO,AAVSO,STD,,,,
2456750.21990,13.504,0.032,,V,MZK,,ENSEMBLE,138,13324FE,,0,1.046,Z,,13.837,,NOVA SCO 2014,AAVSO,STD,,,,
2456750.239,13.4,,,Vis.,BNK,,124,141,'',,,,Z,,,,V1534 SCO,AAVSO,STD,,,,
2456750.90603,12.020,0.061,,R,HBB,,000-BLH-356,000-BLH-357,13326BV,,0,2.021,Z,12.651,12.689,,NOVA SCO 2014,,STD,,,,
2456750.907546,14.751,0.031,,B,HBB,,000-BLH-356,000-BLH-357,13326BV,,0,2.020,Z,14.768,14.914,,NOVA SCO 2014,,STD,,,,
2456750.909028,13.686,0.030,,V,HBB,,000-BLH-356,000-BLH-357,13326BV,,0,2.019,Z,13.493,13.597,,NOVA SCO 2014,,STD,,,,
2456750.910532,11.258,0.251,,I,HBB,,000-BLH-356,000-BLH-357,13326BV,,0,2.018,Z,13.023,13.016,,NOVA SCO 2014,,STD,,,,
2456751.33472,13.9,,,Vis.,PEX,,140,,13312IV,,,,Z,,,,TCP J17154683-3128303,RASNZ-VSS,STD,,,,
2456751.69081,14.2,,,TG,TYS,,141,148,13326CKR,,,,Z,,,,NOVA SCO 2014,AAVSO,STD,,,,
2456752.296748,14.100,0.109,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.001,Z,,11.661,,TCP J17154683-3128303,AAVSO,STD,,,,
2456753.28264,14.3,,,Vis.,PEX,,140,,13312IV,,,,Z,,,,TCP J17154683-3128303,RASNZ-VSS,STD,,,,
2456755.229,14.5,,,Vis.,BNK,,141,148,'',,,,Z,,,,V1534 Sco,AAVSO,STD,,,,
2456756.93819,11.7,,,Vis.,CKB,Y,113,117,13340ANF,V,,,Z,,,,NOVA SCO 2014,AAVSO,STD,,,,
2456757.94861,12.0,,,Vis.,CKB,,117,124,13340ANF,,,,Z,,,,NOVA SCO 2014,AAVSO,STD,,,,
2456760.229,<14.8,,,Vis.,BNK,,148,,'',,,,Z,,,,V1534 SCO,AAVSO,STD,,,,
2456762.269664,16.013,0.099,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.001,Z,,11.680,,TCP J17154683-3128303,AAVSO,STD,,,,
2456763.267095,16.437,0.160,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.001,Z,,11.736,,TCP J17154683-3128303,AAVSO,STD,,,,
2456763.67043,16.6,,,TG,TYS,S,157,,1332CKR," 	LIMITED FOV ",,,Z,,,,NOVA SCO 2014,AAVSO,STD,,,,
2456764.264271,16.027,0.076,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.001,Z,,11.780,,TCP J17154683-3128303,AAVSO,STD,,,,
2456766.258715,16.262,0.143,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.001,Z,,11.776,,TCP J17154683-3128303,AAVSO,STD,,,,
2456770.265046,16.121,0.099,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.007,Z,,11.713,,TCP J17154683-3128303,AAVSO,STD,,,,
2456771.340602,16.495,0.106,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.155,Z,,11.617,,TCP J17154683-3128303,AAVSO,STD,,,,
2456772.254248,16.535,0.099,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.005,Z,,11.662,,TCP J17154683-3128303,AAVSO,STD,,,,
2456774.241435,16.332,0.101,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.002,Z,,11.632,,TCP J17154683-3128303,AAVSO,STD,,,,
2456777.281030,16.452,0.078,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.047,Z,,11.640,,TCP J17154683-3128303,AAVSO,STD,,,,
2456780.225116,16.147,0.092,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.002,Z,,11.630,,TCP J17154683-3128303,AAVSO,STD,,,,
2456781.217546,16.239,0.109,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.001,Z,,11.600,,TCP J17154683-3128303,AAVSO,STD,,,,
2456781.875,15.2,,,Vis.,CKB,,132,142,13340ANF,,,,Z,,,,NOVA SCO 2014,AAVSO,STD,,,,
2456783.65363,<15.506,0.087,,V,GCO,,ENSAMBLE,000-BLH-351,13382CQI,EXP.TIME= 1X180SEC.-STACK METHOD: NA-'BRT GALAXY CAMERA'-'FLI MAX-CAM',0,1,Z,,11.368,,NOVA SCO 2014,AAVSO,STD,0,,,
2456784.209282,16.214,0.114,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.001,Z,,11.603,,TCP J17154683-3128303,AAVSO,STD,,,,
2456785.218576,16.273,0.150,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.005,Z,,11.627,,TCP J17154683-3128303,AAVSO,STD,,,,
2456789.196030,16.388,0.190,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.001,Z,,11.611,,TCP J17154683-3128303,AAVSO,STD,,,,
2456790.196481,16.456,0.127,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.002,Z,,11.677,,TCP J17154683-3128303,AAVSO,STD,,,,
2456792.187546,16.506,0.137,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.001,Z,,11.647,,TCP J17154683-3128303,AAVSO,STD,,,,
2456798.187257,16.330,0.137,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.007,Z,,11.732,,TCP J17154683-3128303,AAVSO,STD,,,,
2456799.311076,16.413,0.127,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.386,Z,,11.637,,TCP J17154683-3128303,AAVSO,STD,,,,
2456800.61255,<15.417,0.074,,V,GCO,,ENSAMBLE,000-BLH-351,13382CQI,EXP.TIME= 1X180SEC.-STACK METHOD: NA-'BRT GALAXY CAMERA'-'FLI MAX-CAM',0,1,Z,,11.355,,NOVA SCO 2014,AAVSO,STD,0,,,
2456802.172720,16.323,0.154,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.005,Z,,11.644,,TCP J17154683-3128303,AAVSO,STD,,,,
2456804.952905,16.487,0.085,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.891,Z,,11.657,,TCP J17154683-3128303,AAVSO,STD,,,,
2456805.974977,16.284,0.100,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.589,Z,,11.712,,TCP J17154683-3128303,AAVSO,STD,,,,
2456806.5903,<15.533,0.096,,V,GCO,,ENSAMBLE,000-BLH-351,13382CQI,EXP.TIME= 1X180SEC.-STACK METHOD: NA-'BRT GALAXY CAMERA'-'FLI MAX-CAM',0,1,Z,,11.279,,NOVA SCO 2014,AAVSO,STD,0,,,
2456807.045776,16.289,0.101,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.149,Z,,11.666,,TCP J17154683-3128303,AAVSO,STD,,,,
2456811.5765,<15.607,0.109,,V,GCO,,ENSAMBLE,000-BLH-351,13382CQI,EXP.TIME= 1X180SEC.-STACK METHOD: NA-'BRT GALAXY CAMERA'-'FLI MAX-CAM',0,1,Z,,11.354,,NOVA SCO 2014,AAVSO,STD,0,,,
2456814.176771,16.173,0.125,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.041,Z,,11.709,,TCP J17154683-3128303,AAVSO,STD,,,,
2456815.130637,16.184,0.121,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.002,Z,,11.719,,TCP J17154683-3128303,AAVSO,STD,,,,
2456816.070706,16.340,0.108,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,,1,1.034,Z,,11.705,,TCP J17154683-3128303,AAVSO,STD,,,,
2456816.68472,<14.1,,,Vis.,CKB,,141,,13340ANF,,,,Z,,,,NOVA SCO 2014,AAVSO,STD,,,,
2456816.917905,16.490,0.134,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.925,Z,,11.612,,TCP J17154683-3128303,AAVSO,STD,,,,
2456818.128704,16.431,0.110,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.005,Z,,11.743,,TCP J17154683-3128303,AAVSO,STD,,,,
2456819.053137,16.161,0.161,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.049,Z,,11.719,,TCP J17154683-3128303,AAVSO,STD,,,,
2456823.177488,16.713,0.093,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.092,Z,,11.676,,TCP J17154683-3128303,AAVSO,STD,,,,
2456828.129850,16.355,0.121,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.029,Z,,11.632,,TCP J17154683-3128303,AAVSO,STD,,,,
2456835.106435,16.386,0.129,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.024,Z,,11.575,,TCP J17154683-3128303,AAVSO,STD,,,,
2456841.098796,16.443,0.115,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.035,Z,,11.655,,TCP J17154683-3128303,AAVSO,STD,,,,
2456844.954537,16.492,0.126,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.110,Z,,11.701,,TCP J17154683-3128303,AAVSO,STD,,,,
2456849.934039,16.487,0.137,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.130,Z,,11.570,,TCP J17154683-3128303,AAVSO,STD,,,,
2456851.47028,<13.207,0.049,,V,GCO,,ENSAMBLE,000-BLH-350,13382CQI,EXP.TIME= 1X180SEC.-STACK METHOD: NA-'BRT GALAXY CAMERA'-'FLI MAX-CAM',0,1,Z,,10.769,,NOVA SCO 2014,AAVSO,STD,0,,,
2456855.120752,16.266,0.105,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.190,Z,,11.661,,TCP J17154683-3128303,AAVSO,STD,,,,
2456860.060394,16.350,0.129,,V,HKEB,,ENSEMBLE,000-BLH-269,13337AMD,383,1,1.057,Z,,11.668,,TCP J17154683-3128303,AAVSO,STD,,,,
2456862.449,<14.838,0.057,,V,GCO,,ENSAMBLE,000-BLH-350,13382CQI,EXP.TIME= 1X180SEC.-STACK METHOD: NA-'BRT GALAXY CAMERA'-'FLI MAX-CAM',0,1,Z,,10.726,,NOVA SCO 2014,AAVSO,STD,0,,,
2456864.66319,<14.2,,,Vis.,CKB,,142,,13340ANF,,,,Z,,,,NOVA SCO 2014,AAVSO,STD,,,,
2456873.41669,<15.537,0.091,,V,GCO,,ENSAMBLE,000-BLH-351,13382CQI,EXP.TIME= 1X180SEC.-STACK METHOD: NA-'BRT GALAXY CAMERA'-'FLI MAX-CAM',0,1,Z,,11.377,,NOVA SCO 2014,AAVSO,STD,0,,,
2457158.146,<14.8,,,Vis.,BNK,,148,,14625LQ,,,,Z,,,,V1534 SCO,AAVSO,STD,,,,
