JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455138.20139,9.5,,,Vis.,SSW,BL,94,97,1428BGJ,,,,V,,,,V5584 SGR,,STD,,,,
2455138.50453,9.7,,,Vis.,BZX,K,9.4,10.4,guide v 7,GUIDE V 7,,,V,,,,V5584 SGR,,STD,,,,
2455138.89089,10.220,0.006,,B,BHQ,,000-BJQ-891,000-BJQ-892,1021VO,,1,1.689,V,11.570,12.168,,V5584 SGR,,STD,,,,
2455138.89263,9.396,0.004,,V,BHQ,,000-BJQ-891,000-BJQ-892,1021VO,,1,1.711,V,10.761,11.259,,V5584 SGR,,STD,,,,
2455138.89564,8.574,0.004,,R,BHQ,,000-BJQ-891,000-BJQ-892,1021VO,,1,1.751,V,10.490,10.988,,V5584 SGR,,STD,,,,
2455138.89612,7.533,0.007,,I,BHQ,,000-BJQ-891,000-BJQ-892,1021VO,,1,1.757,V,11.331,11.816,,V5584 SGR,,STD,,,,
2455138.90764,9.5,,,Vis.,MTH,,9.4,9.7,1428bbu,,,,V,,,,V5584 SGR,,STD,,,,
2455139.19792,9.4,,,Vis.,SSW,BL,94,97,1428BGJ,,,,V,,,,V5584 SGR,,STD,,,,
2455139.23542,9.9,,,Vis.,TUO,W,9.7,10.5,1428ev,"SCHMIDT-CASSEGRAIN 8""    81X",,,V,,,,V5584 SGR,,STD,,,,
2455139.2576,9.6,,,Vis.,LCR,,"""97,105""",,1428CKT,,,,V,,,,V5584 SGR,,STD,,,,
2455139.49828,9.2,,,Vis.,BZX,K,8.4,9.7,guide v 7,CLEAR VIEW,,,V,,,,V5584 SGR,,STD,,,,
2455139.50833,9.6,,,Vis.,SLH,,9.4,9.7,1428 cnv,,,,V,,,,V5584 SGR,,STD,,,,
2455139.92708,9.6,,,TG,KBJ,,96,97,1396DDN,GREEN CHANNEL OF DSLR IMAGE,,,Z,,,,V5584 SGR,,STD,,,,
2455140.29004,9.70,0.03,,V,ATE,,,,091031,,0,,V,10.514,,,V5584 SGR,,STD,,,,
2455140.29065,9.67,0.03,,V,ATE,,,,091031,,0,,V,10.514,,,V5584 SGR,,STD,,,,
2455140.29123,9.68,0.03,,V,ATE,,,,091031,,0,,V,10.514,,,V5584 SGR,,STD,,,,
2455140.29190,9.69,0.03,,V,ATE,,,,091031,,0,,V,10.514,,,V5584 SGR,,STD,,,,
2455140.29240,9.71,0.03,,V,ATE,,,,091031,,0,,V,10.514,,,V5584 SGR,,STD,,,,
2455140.51389,9.6,,,Vis.,SLH,,9.4,9.7,1428 cnv,,,,V,,,,V5584 SGR,,STD,,,,
2455141.48194,10.0,,,Vis.,SLH,,9.7,10.2,1428 cnv,,,,V,,,,V5584 SGR,,STD,,,,
2455141.57361,9.7,,,Vis.,ASA,,105,97,1397b,,,,V,,,,VSX J183132.7-161907,,STD,,,,
2455141.92014,9.8,,,TG,KBJ,,97,102,1396DDN,GREEN CHANNEL OF DSLR IMAGE,,,Z,,,,V5584 SGR,,STD,,,,
2455142.8583,9.5,,,Vis.,JA,K,NA,,NA,,,,V,,,,V5584 SGR,,STD,,,,
2455143.21806,10.5,,,Vis.,TUO,W,10.5,11.1,1428ev,"SCHMIDT-CASSEGRAIN 8""    81X",,,V,,,,V5584 SGR,,STD,,,,
2455143.29861,10.2,,,Vis.,GKI,,9.7,10.5,1428aja,,,,V,,,,V5584 SGR,,STD,,,,
2455143.46667,10.7,,,Vis.,SLH,,10.5,10.9,1428 cnv,,,,V,,,,V5584 SGR,,STD,,,,
2455143.5271,10.6,,,Vis.,KRB,,105,110,1430BAT,N SGR 2009_4,,,V,,,,V5584 SGR,,STD,,,,
2455143.94236,10.3,,,TG,KBJ,,102,103,1396DDN,GREEN CHANNEL OF DSLR IMAGE,,,Z,,,,V5584 SGR,,STD,,,,
2455144.26042,10.0,,,Vis.,GKI,,9.7,10.5,1428aja,,,,V,,,,V5584 SGR,,STD,,,,
2455144.88329,10.972,0.013,,B,BHQ,,000-BJQ-891,000-BJQ-892,1021VO,,1,1.808,V,11.619,12.172,,V5584 SGR,,STD,,,,
2455144.88414,10.346,0.006,,V,BHQ,,000-BJQ-891,000-BJQ-892,1021VO,,1,1.821,V,10.770,11.268,,V5584 SGR,,STD,,,,
2455144.88715,9.394,0.006,,R,BHQ,,000-BJQ-891,000-BJQ-892,1021VO,,1,1.867,V,10.495,10.990,,V5584 SGR,,STD,,,,
2455144.88764,8.340,0.009,,I,BHQ,,000-BJQ-891,000-BJQ-892,1021VO,,1,1.875,V,11.316,11.810,,V5584 SGR,,STD,,,,
2455145.20,10.5,,,Vis.,BFO,,000,,999999,,,,Z,,,,V5584 SGR,MCSE,STD,,,,
2455145.56875,10.5,,,Vis.,ASA,B,105,119,1397b,,,,V,,,,VSX J183132.7-161907,,STD,,,,
2455145.92569,10.3,,,TG,KBJ,,102,103,1396DDN,GREEN CHANNEL OF DSLR IMAGE,,,Z,,,,V5584 SGR,,STD,,,,
2455146.4983,10.5,,,Vis.,BZX,K,10.4,10.6,guide v 7,,,,V,,,,V5584 SGR,,STD,,,,
2455148.21632,10.4,,,Vis.,TUO,,9.7,10.5,1428ev,"SCHMIDT-CASSEGRAIN 8""    81X",,,V,,,,V5584 SGR,,STD,,,,
2455148.92569,10.6,,,TG,KBJ,,105,106,1396DDN,GREEN CHANNEL OF DSLR IMAGE,,,Z,,,,V5584 SGR,,STD,,,,
2455149.48611,10.7,,,Vis.,SLH,,10.5,11.0,1428 cnz,,,,V,,,,V5584 SGR,,STD,,,,
2455150.2604,10.7,,,Vis.,LCR,,"""105,109""",,1428CKT,,,,V,,,,V5584 SGR,,STD,,,,
2455151.18,10.7,,,Vis.,BFO,,000,,999999,,,,Z,,,,V5584 SGR,MCSE,STD,,,,
2455152.27478,10.66,0.03,,V,ATE,,,,091031,,0,,V,10.514,,,J183132.7-161907,,STD,,,,
2455152.27600,10.70,0.03,,V,ATE,,,,091031,,0,,V,10.514,,,J183132.7-161907,,STD,,,,
2455152.27718,10.68,0.03,,V,ATE,,,,091031,,0,,V,10.514,,,J183132.7-161907,,STD,,,,
2455152.27836,10.69,0.03,,V,ATE,,,,091031,,0,,V,10.514,,,J183132.7-161907,,STD,,,,
2455152.27954,10.68,0.03,,V,ATE,,,,091031,,0,,V,10.514,,,J183132.7-161907,,STD,,,,
2455152.93194,10.8,,,TG,KBJ,,106,109,1396DDN,GREEN CHANNEL OF DSLR IMAGE,,,Z,,,,V5584 SGR,,STD,,,,
2455153.21806,10.5,,,Vis.,TUO,W,9.7,10.5,1428ev,"SCHMIDT-CASSEGRAIN 8""    81X",,,V,,,,V5584 SGR,,STD,,,,
2455154.49375,10.52,,,Vis.,BZX,K,10.4,10.8,guide v7,,,,V,,,,V5584 SGR,,STD,,,,
2455155.55208,10.7,,,Vis.,ASA,BW,105,119,1431fl,,,,V,,,,V5584 SGR,,STD,,,,
2455160.48750,11.5,,,Vis.,SLH,,11.3,11.9,1428 cnz,,,,V,,,,V5584 SGR,,STD,,,,
2455163.55694,<9.7,,,Vis.,ASA,WLB,94,97,1431fl,,,,V,,,,V5584 SGR,,STD,,,,
2455164.46875,11.4,,,Vis.,SLH,,11.3,11.6,1428 cnz,,,,V,,,,V5584 SGR,,STD,,,,
2455167.55000,<9.7,,,Vis.,ASA,LB,94,97,1431fl,,,,V,,,,V5584 SGR,,STD,,,,
2455168.55069,<9.7,,,Vis.,ASA,B,94,97,1431fl,,,,V,,,,V5584 SGR,,STD,,,,
2455247.36000,<13.5,,,Vis.,BNK,,135,,'',,,,Z,,,,V5584 SGR,AAVSO,STD,,,,
2455274.91806,<13.0,,,Vis.,SLH,,13.0,,2125 nl,,,,V,,,,V5584 SGR,,STD,,,,
2455321.670,15.13,,,V,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455330.647,<15.28,,,V,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455337.628,15.76,,,V,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455341.617,14.98,,,V,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455351.589,15.47,,,V,BOA,,,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455371.534,15.63,,,V,BOA,,,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455383.502,16.44,,,V,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455396.467,15.73,,,V,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455399.457,15.94,,,V,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455439.352,16.08,,,V,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455460.302,15.53,,,V,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455477.54625,16.6,0.2,,V,DKS,,000-BJQ-897,000-BJQ-898,3218EFY,ERROR: V+C POISSON;,0,,Z,13.006,13.77,,V5584 SGR,,STD,,,,
2455692.653,<15.65,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455694.647,<16.32,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455742.516,17.73,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455790.387,16.85,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455807.353,16.76,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455819.309,16.74,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455820.313,16.41,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455833.281,<16.90,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2455834.314,<17.22,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456060.635,<16.05,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456061.636,<17.17,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456063.632,<17.13,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456072.606,16.55,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456132.446,17.69,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456133.444,<17.75,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456150.409,<17.80,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456158.379,<17.45,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456161.371,17.45,,,TG,BOA,,NA,,,UNCERTAIN,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456176.325,17.27,,,TG,BOA,,NA,,,UNCERTAIN,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456184.310,16.88,,,TG,BOA,,NA,,,UNCERTAIN,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456188.304,<17.14,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456189.303,<17.48,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456200.275,<16.46,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456206.259,<15.54,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456409.685,<13.74,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456430.634,<15.69,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456439.603,<15.15,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456444.589,<17.07,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456447.582,<17.25,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456448.579,<17.17,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456469.523,<17.00,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456479.496,<17.59,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456481.491,<17.52,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456491.462,<16.87,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456503.430,17.25,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456514.400,<17.96,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456517.392,<17.64,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456524.388,<17.27,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456525.371,<17.11,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456527.365,<17.24,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456531.361,<16.47,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456532.352,<15.84,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456533.348,<17.41,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456538.333,17.21,,,TG,BOA,,NA,,,UNCERTAIN,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456539.332,<17.67,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456540.337,<16.89,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456546.313,<17.22,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456558.294,17.27,,,TG,BOA,,NA,,,UNCERTAIN,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456559.292,<17.27,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456782.668,16.12,,,TG,BOA,,NA,,,UNCERTAIN,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456792.634,<16.58,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456793.632,<16.34,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456794.630,<15.93,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456820.560,<16.92,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456824.550,<16.38,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456833.526,<17.29,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456838.514,15.9,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456855.466,<17.43,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456860.453,17.40,,,TG,BOA,,NA,,,UNCERTAIN,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456869.428,<17.63,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456888.377,<17.63,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456890.372,<17.60,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456901.341,17.37,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456903.335,<17.41,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456911.314,<17.18,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456912.309,<16.57,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456926.284,<15.71,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2456927.285,<16.23,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457160.601,<16.99,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457163.592,<16.04,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457177.554,<15.54,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457180.548,<16.75,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457182.547,<15.95,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457190.527,<16.40,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457203.509,<15.58,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457210.487,<17.02,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457213.478,<16.79,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457219.463,<16.31,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457236.416,<16.07,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457250.380,<17.09,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457256.366,<17.05,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457267.336,<16.96,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457272.322,<16.79,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457274.316,<16.44,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457275.318,13.73,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457292.286,<16.63,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457294.278,15.50,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457295.275,<15.96,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457495.683,<15.77,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457496.680,<15.44,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457497.677,<15.87,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457509.646,<16.66,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457512.638,<16.82,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457513.637,<16.90,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457523.608,<15.73,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457532.582,<15.90,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457576.485,<16.62,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457583.467,<17.00,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457587.456,<16.43,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457588.453,<16.33,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457593.440,<16.73,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457607.403,<17.09,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457613.404,<15.94,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457617.376,<16.21,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457624.359,17.01,,,TG,BOA,,NA,,,UNCERTAIN,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457630.342,<16.90,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457631.339,<16.74,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457638.322,<16.79,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457640.324,<17.13,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
2457655.290,<16.49,,,TG,BOA,,NA,,,,0,,Z,,,,V5584 SGR,AFOEV,STD,,,,
