JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456023.91082,9.969,0.008,,V,HMB,,000-BKL-074,000-BKL-075,,,0,1.70,Z,9.640,10.491,,TCP J14250600-5845360,VVS,STD,,,,
2456023.91095,7.165,0.010,,I,HMB,,000-BKL-074,000-BKL-075,,,0,1.71,Z,8.757,9.411,,TCP J14250600-5845360,VVS,STD,,,,
2456023.91117,9.976,0.008,,V,HMB,,000-BKL-074,000-BKL-075,,,0,1.71,Z,9.640,10.458,,TCP J14250600-5845360,VVS,STD,,,,
2456023.91131,7.189,0.010,,I,HMB,,000-BKL-074,000-BKL-075,,,0,1.71,Z,8.757,9.433,,TCP J14250600-5845360,VVS,STD,,,,
2456023.91153,9.964,0.008,,V,HMB,,000-BKL-074,000-BKL-075,,,0,1.71,Z,9.640,10.469,,TCP J14250600-5845360,VVS,STD,,,,
2456023.91167,7.182,0.010,,I,HMB,,000-BKL-074,000-BKL-075,,,0,1.71,Z,8.757,9.434,,TCP J14250600-5845360,VVS,STD,,,,
2456023.91189,9.968,0.008,,V,HMB,,000-BKL-074,000-BKL-075,,,0,1.71,Z,9.640,10.474,,TCP J14250600-5845360,VVS,STD,,,,
2456023.91204,7.171,0.010,,I,HMB,,000-BKL-074,000-BKL-075,,,0,1.71,Z,8.757,9.424,,TCP J14250600-5845360,VVS,STD,,,,
2456023.91225,9.977,0.008,,V,HMB,,000-BKL-074,000-BKL-075,,,0,1.71,Z,9.640,10.481,,TCP J14250600-5845360,VVS,STD,,,,
2456023.91240,7.168,0.010,,I,HMB,,000-BKL-074,000-BKL-075,,,0,1.72,Z,8.757,9.444,,TCP J14250600-5845360,VVS,STD,,,,
2456023.91298,10.022,0.051,,V,HMB,,000-BKL-074,000-BKL-075,,,0,1.72,Z,9.640,10.740,,TCP J14250600-5845360,VVS,STD,,,,
2456024.06042,10.1,,,Vis.,PEX,B,96,,7047OUJ,,,,Z,,,,TCP J14250600-5845360,RASNZ-VSS,STD,,,,
2456024.082928,9.2906,0.0029,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.170,Z,11.9808,10.7376,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.083345,9.2959,0.0029,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.169,Z,11.9413,10.6927,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.083762,9.2907,0.0030,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.168,Z,11.9564,10.7129,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.084167,9.2863,0.0028,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.168,Z,11.9334,10.6893,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.084583,9.2875,0.0029,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.167,Z,11.9403,10.6915,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.084988,9.2884,0.0029,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.167,Z,11.9412,10.6948,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.085405,9.2971,0.0028,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.166,Z,11.9398,10.6939,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.08581,9.2822,0.0028,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.166,Z,11.9515,10.7046,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.086215,9.2741,0.0028,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.165,Z,11.9684,10.7151,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.086632,9.2679,0.0028,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.165,Z,11.9608,10.7085,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.087049,9.2815,0.0027,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.164,Z,11.9297,10.6750,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.087454,9.2724,0.0028,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.163,Z,11.9543,10.7030,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.08787,9.2715,0.0027,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.163,Z,11.9650,10.7173,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.088287,9.2690,0.0027,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.169,Z,11.9254,10.6740,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.158935,9.1706,0.0035,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.130,Z,12.2501,10.9515,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.15934,9.1726,0.0032,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.130,Z,12.2548,10.9577,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.159757,9.1789,0.0032,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.130,Z,12.2491,10.9557,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.160174,9.1787,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.130,Z,12.2578,10.9654,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.16059,9.1666,0.0031,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.130,Z,12.2618,10.9572,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.160995,9.1692,0.0032,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.130,Z,12.2658,10.9603,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.1614,9.1747,0.0032,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.130,Z,12.2646,10.9697,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.161806,9.1681,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.131,Z,12.2703,10.9661,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.162222,9.1781,0.0032,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.131,Z,12.2619,10.9697,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.162627,9.1703,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.131,Z,12.2697,10.9645,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.163032,9.1860,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.131,Z,12.2588,10.9646,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.163438,9.1793,0.0032,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.131,Z,12.2639,10.9675,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.163854,9.1765,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.131,Z,12.2645,10.9650,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.164259,9.1739,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.132,Z,12.2693,10.9673,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.164676,9.1816,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.132,Z,12.2637,10.9675,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.165081,9.1816,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.132,Z,12.2668,10.9745,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.165498,9.1769,0.0032,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.132,Z,12.2718,10.9757,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.165903,9.1775,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.132,Z,12.2751,10.9775,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.166308,9.1729,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.133,Z,12.2722,10.9772,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.166725,9.1792,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.133,Z,12.2662,10.9738,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.16713,9.1740,0.0034,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.133,Z,12.2679,10.9746,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.167546,9.1678,0.0032,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.133,Z,12.2755,10.9698,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.167951,9.1781,0.0032,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.133,Z,12.2659,10.9694,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.168356,9.1714,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.134,Z,12.2709,10.9708,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.168773,9.1761,0.0032,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.134,Z,12.2681,10.9737,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.169178,9.1692,0.0032,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.134,Z,12.2902,10.9908,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.169595,9.1781,0.0032,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.134,Z,12.2704,10.9729,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.17,9.1736,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.135,Z,12.2758,10.9671,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.170405,9.1747,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.135,Z,12.2730,10.9746,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.170822,9.1764,0.0032,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.135,Z,12.2686,10.9806,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.171227,9.1699,0.0034,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.135,Z,12.3000,10.9994,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.171632,9.1679,0.0036,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.136,Z,12.3454,11.0483,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.172049,9.1766,0.0034,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.136,Z,12.2731,10.9757,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.172454,9.1814,0.0034,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.136,Z,12.2721,10.9833,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.17287,9.1757,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.136,Z,12.2749,10.9749,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.173275,9.1774,0.0035,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.137,Z,12.2800,10.9826,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.173681,9.1819,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.137,Z,12.2661,10.9741,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.174097,9.1712,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.137,Z,12.2838,10.9909,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.174514,9.1750,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.137,Z,12.2750,10.9791,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.174919,9.1765,0.0032,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.138,Z,12.2770,10.9846,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.175336,9.1771,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.138,Z,12.2785,10.9865,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.175752,9.1660,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.138,Z,12.2868,10.9886,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.176169,9.1707,0.0033,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.139,Z,12.2845,10.9897,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.176574,9.1662,0.0038,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.139,Z,12.3853,11.0926,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.176991,9.1808,0.0047,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.139,Z,12.5210,11.2348,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.182326,9.1751,0.0046,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.143,Z,12.3967,11.1105,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.185625,9.1680,0.0035,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.146,Z,12.3610,11.0683,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.18603,9.1767,0.0037,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.147,Z,12.3577,11.0679,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.186435,9.1707,0.0036,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.147,Z,12.3772,11.0852,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.186852,9.1652,0.0035,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.147,Z,12.3897,11.0918,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.187257,9.1672,0.0036,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.148,Z,12.3924,11.0930,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.187674,9.1706,0.0036,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.148,Z,12.4049,11.1120,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.18809,9.1659,0.0035,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.149,Z,12.4052,11.1060,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.188495,9.1701,0.0036,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.149,Z,12.4038,11.1152,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.188912,9.1726,0.0047,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.150,Z,12.5658,11.2641,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.189317,9.1627,0.0066,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.150,Z,12.8066,11.4887,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.190139,9.1622,0.0039,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.151,Z,12.4388,11.1481,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.190544,9.1655,0.0038,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.151,Z,12.4340,11.1412,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.190949,9.1613,0.0039,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.152,Z,12.4405,11.1399,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.191366,9.1644,0.0038,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.152,Z,12.4527,11.1492,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.191771,9.1654,0.0040,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.153,Z,12.4907,11.1939,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.192188,9.1642,0.0039,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.153,Z,12.4712,11.1750,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.192593,9.1708,0.0041,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.153,Z,12.4828,11.1903,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.192986,9.1679,0.0042,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.154,Z,12.4815,11.1930,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.193403,9.1590,0.0041,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.154,Z,12.4978,11.1972,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.193808,9.1526,0.0040,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.155,Z,12.5049,11.1980,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.194225,9.1619,0.0041,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.155,Z,12.4879,11.1937,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.194641,9.1604,0.0040,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.156,Z,12.4938,11.1948,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.195046,9.1567,0.0039,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.156,Z,12.5055,11.2015,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.195463,9.1659,0.0042,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.157,Z,12.5005,11.2028,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.195868,9.1669,0.0041,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.157,Z,12.5084,11.2140,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.196273,9.1677,0.0045,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.158,Z,12.5913,11.3012,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.19669,9.1612,0.0040,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.158,Z,12.5225,11.2234,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.197095,9.1696,0.0043,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.159,Z,12.5710,11.2839,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.204884,9.1041,0.0045,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.169,Z,12.6092,11.3207,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.205706,9.0857,0.0043,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.170,Z,12.6061,11.3010,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.206111,9.0894,0.0042,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.171,Z,12.5993,11.2920,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.206528,9.1042,0.0043,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.171,Z,12.5876,11.2946,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.206944,9.0892,0.0045,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.172,Z,12.6185,11.3083,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.20735,9.0950,0.0045,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.172,Z,12.6301,11.3283,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.208183,9.0801,0.0046,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.174,Z,12.6644,11.3501,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.208588,9.0888,0.0046,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.174,Z,12.6642,11.3562,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.208993,9.0968,0.0050,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.175,Z,12.6990,11.4019,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.20941,9.0978,0.0051,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.175,Z,12.7180,11.4313,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.209815,9.0959,0.0048,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.176,Z,12.6876,11.3871,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.21022,9.0932,0.0049,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.177,Z,12.7432,11.4533,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.210637,9.1062,0.0047,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.177,Z,12.6949,11.4023,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.211053,9.0965,0.0047,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.178,Z,12.7255,11.4281,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.211458,9.1009,0.0054,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.179,Z,12.7567,11.4680,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.211863,9.0949,0.0056,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.179,Z,12.8175,11.5097,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.21228,9.0938,0.0064,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.180,Z,12.9015,11.5966,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.212685,9.0810,0.0064,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.181,Z,12.9444,11.6205,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.21309,9.0775,0.0060,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.181,Z,12.8888,11.5730,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.213507,9.1055,0.0055,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.182,Z,12.7835,11.4847,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.213924,9.0879,0.0062,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.183,Z,12.8362,11.5302,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.222164,9.0851,0.0080,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.197,Z,13.0922,11.8091,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.222581,9.1055,0.0079,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.198,Z,13.0935,11.8156,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.222998,9.0877,0.0082,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.199,Z,13.0932,11.7865,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.223403,9.0945,0.0079,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.199,Z,13.0863,11.8013,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.223819,9.0927,0.0072,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.200,Z,13.0265,11.7413,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.224225,9.1022,0.0064,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.201,Z,12.9428,11.6478,,TCP J14250600-5845360,AAVSO,STD,,,,
2456024.22463,9.0903,0.0061,,CV,SPET,,125,GSC 8690:2275,7068V,,0,1.202,Z,12.9113,11.6113,,TCP J14250600-5845360,AAVSO,STD,,,,
