JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456447.98566,15.3837,0.0316,,B,SPET,,118,110,11943EQH,,0,1.282,Z,12.5478,12.0031,,N SCO 2013,AAVSO,STD,,,,
2456447.986748,13.7123,0.0054,,V,SPET,,118,110,11943EQH,,0,1.276,Z,11.9796,11.2752,,N SCO 2013,AAVSO,STD,,,,
2456447.987813,11.6676,0.0009,,CV,SPET,,118,110,11943EQH,,0,1.271,Z,10.4020,9.6300,,N SCO 2013,AAVSO,STD,,,,
2456447.988912,15.3465,0.0301,,B,SPET,,118,110,11943EQH,,0,1.265,Z,12.5299,11.9899,,N SCO 2013,AAVSO,STD,,,,
2456447.989919,13.7047,0.0054,,V,SPET,,118,110,11943EQH,,0,1.260,Z,11.9509,11.2567,,N SCO 2013,AAVSO,STD,,,,
2456447.990984,11.6667,0.0009,,CV,SPET,,118,110,11943EQH,,0,1.255,Z,10.3871,9.6085,,N SCO 2013,AAVSO,STD,,,,
2456447.991991,15.3620,0.0299,,B,SPET,,118,110,11943EQH,,0,1.251,Z,12.5912,12.0593,,N SCO 2013,AAVSO,STD,,,,
2456447.993021,13.6901,0.0058,,V,SPET,,118,110,11943EQH,,0,1.246,Z,12.0629,11.3608,,N SCO 2013,AAVSO,STD,,,,
2456447.994086,11.6699,0.0010,,CV,SPET,,118,110,11943EQH,,0,1.241,Z,10.4387,9.6625,,N SCO 2013,AAVSO,STD,,,,
2456447.995093,15.4295,0.0373,,B,SPET,,118,110,11943EQH,,0,1.236,Z,12.5534,12.0053,,N SCO 2013,AAVSO,STD,,,,
2456447.996111,13.6842,0.0057,,V,SPET,,118,110,11943EQH,,0,1.232,Z,12.0246,11.3129,,N SCO 2013,AAVSO,STD,,,,
2456447.998194,15.3260,0.0303,,B,SPET,,118,110,11943EQH,,0,1.222,Z,12.5611,12.0170,,N SCO 2013,AAVSO,STD,,,,
2456448.5326,<12.4,,,Vis.,AAX,,122,124,11921JB,,,,Z,,,,N SCO 2013,REA,STD,,,,
2456448.62900,13.871,0.018,,V,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 11.027  K = 11.059,0,1.16,Z,-12.923,-12.900,,PNV J17335943-3606216,VVS,STD,,,,
2456448.62941,13.866,0.019,,V,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 11.027  K = 11.059,0,1.16,Z,-12.932,-12.917,,PNV J17335943-3606216,VVS,STD,,,,
2456448.62976,9.898,0.009,,I,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 10.181  K = 10.063,0,1.16,Z,-11.328,-11.405,,PNV J17335943-3606216,VVS,STD,,,,
2456448.62998,9.897,0.010,,I,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 10.181  K = 10.063,0,1.16,Z,-11.323,-11.421,,PNV J17335943-3606216,VVS,STD,,,,
2456448.78819,<12.7,,,Vis.,SLH,,12.7,,11934 agx,,,,Z,,,,NOVA SCO 2013,AAVSO,STD,,,,
2456448.83617,13.881,0.083,,V,HCW,,ENSEMBLE,103,11940ZP,,0,2.626,Z,,10.438,,PNV J17335943-3606216,,STD,,,,
2456449.5014,<12.4,,,Vis.,AAX,,122,124,11921JB,,,,Z,,,,N SCO 2013,REA,STD,,,,
2456449.6146,<11.8,,,Vis.,BZX,,11.8,,11934BLN,,,,Z,,,,N SCO 2013,,STD,,,,
2456449.62617,14.101,0.022,,V,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 11.027  K = 11.059,0,1.16,Z,-12.929,-12.912,,PNV J17335943-3606216,VVS,STD,,,,
2456449.62657,14.115,0.021,,V,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 11.027  K = 11.059,0,1.16,Z,-12.940,-12.923,,PNV J17335943-3606216,VVS,STD,,,,
2456449.62693,10.083,0.010,,I,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 10.181  K = 10.063,0,1.16,Z,-11.343,-11.418,,PNV J17335943-3606216,VVS,STD,,,,
2456449.62716,10.078,0.011,,I,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 10.181  K = 10.063,0,1.16,Z,-11.333,-11.421,,PNV J17335943-3606216,VVS,STD,,,,
2456449.70972,<11.1,,,Vis.,ASA,L,111,,11940FB,,,,Z,,,,PNV J17335943-3606216,AAVSO,STD,,,,
2456449.71389,<11.6,,,Vis.,ASA,,116,,11940FB,,,,Z,,,,N SCO 2013,AAVSO,STD,,,,
2456449.83455,14.598,0.105,,V,HCW,,ENSEMBLE,103,11940DOE,,0,2.626,Z,,10.474,,PNV J17335943-3606216,,STD,,,,
2456449.93750,<11.6,,,Vis.,ASA,,116,,11940FB,,,,Z,,,,N SCO 2013,AAVSO,STD,,,,
2456450.2611,<10.40,,,Vis.,BWZ,,NA,,NA,1V<104,,,Z,,,,N SCO 2013,,STD,,,,
2456450.62339,14.391,0.030,,V,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 11.027  K = 11.059,0,1.16,Z,-12.856,-12.846,,PNV J17335943-3606216,VVS,STD,,,,
2456450.62378,14.371,0.031,,V,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 11.027  K = 11.059,0,1.16,Z,-12.888,-12.877,,PNV J17335943-3606216,VVS,STD,,,,
2456450.62414,10.286,0.011,,I,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 10.181  K = 10.063,0,1.16,Z,-11.287,-11.370,,PNV J17335943-3606216,VVS,STD,,,,
2456450.62437,10.295,0.011,,I,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 10.181  K = 10.063,0,1.16,Z,-11.275,-11.347,,PNV J17335943-3606216,VVS,STD,,,,
2456450.83206,14.550,0.065,,V,HCW,,ENSEMBLE,103,11943UL,,0,2.626,Z,,10.489,,PNV J17335943-3606216,,STD,,,,
2456451.153854,14.310,0.061,,V,HKEB,,ENSEMBLE,000-BKZ-721,11943ALL,484,1,1.008,Z,,12.681,,N SCO 2013,AAVSO,STD,,,,
2456451.65314,13.4,,,TG,TYS,S,118,139,11943BVY,,,,Z,,,,N SCO 2013,AAVSO,STD,,,,
2456451.65314,14.0,,,TB,TYS,S,118,139,11943BVY,,,,Z,,,,N SCO 2013,AAVSO,STD,,,,
2456451.65314,12.9,,,TR,TYS,S,118,139,11943BVY,,,,Z,,,,PNV J17335943-3606216,AAVSO,STD,,,,
2456451.82928,14.768,0.041,,V,HCW,,ENSEMBLE,103,11943CAT,,0,2.626,Z,,10.478,,PNV J17335943-3606216,,STD,,,,
2456451.935023,13.361,,,V,NAO,,139,147,11943BZT," 	iTel AU ",0,,Z,13.931,14.705,,N SCO 2013,AAVSO,STD,,,,
2456451.936146,12.771,,,R,NAO,,139,147,11943BZT," 	iTel AU ",0,,Z,13.328,14.109,,N SCO 2013,AAVSO,STD,,,,
2456451.937176,14.017,,,B,NAO,,139,147,11943BZT," 	iTel AU ",0,,Z,14.568,15.331,,N SCO 2013,AAVSO,STD,,,,
2456452.02014,13.0,0,,V,BLP,,NA,,999999,,0,,Z,,,,V1533 SCO,MCSE,STD,,,,
2456452.04103,12.4184,0.0015,,CV,SPET,,118,110,11943EQH,,0,1.060,Z,10.5808,9.8075,,N SCO 2013,AAVSO,STD,,,,
2456452.042049,12.4249,0.0014,,CV,SPET,,118,110,11943EQH,,0,1.058,Z,10.5844,9.8144,,N SCO 2013,AAVSO,STD,,,,
2456452.043056,12.4180,0.0014,,CV,SPET,,118,110,11943EQH,,0,1.056,Z,10.6038,9.8280,,N SCO 2013,AAVSO,STD,,,,
2456452.044063,12.4216,0.0015,,CV,SPET,,118,110,11943EQH,,0,1.055,Z,10.5914,9.8114,,N SCO 2013,AAVSO,STD,,,,
2456452.045069,12.4202,0.0014,,CV,SPET,,118,110,11943EQH,,0,1.053,Z,10.6009,9.8225,,N SCO 2013,AAVSO,STD,,,,
2456452.046065,12.4243,0.0015,,CV,SPET,,118,110,11943EQH,,0,1.051,Z,10.6156,9.8369,,N SCO 2013,AAVSO,STD,,,,
2456452.04706,12.4289,0.0014,,CV,SPET,,118,110,11943EQH,,0,1.050,Z,10.6377,9.8602,,N SCO 2013,AAVSO,STD,,,,
2456452.048079,12.4299,0.0015,,CV,SPET,,118,110,11943EQH,,0,1.048,Z,10.6329,9.8512,,N SCO 2013,AAVSO,STD,,,,
2456452.049086,12.4335,0.0014,,CV,SPET,,118,110,11943EQH,,0,1.046,Z,10.6245,9.8452,,N SCO 2013,AAVSO,STD,,,,
2456452.050104,12.4367,0.0015,,CV,SPET,,118,110,11943EQH,,0,1.045,Z,10.6244,9.8472,,N SCO 2013,AAVSO,STD,,,,
2456452.051111,12.4361,0.0015,,CV,SPET,,118,110,11943EQH,,0,1.043,Z,10.6149,9.8362,,N SCO 2013,AAVSO,STD,,,,
2456452.052106,12.4424,0.0015,,CV,SPET,,118,110,11943EQH,,0,1.041,Z,10.6123,9.8369,,N SCO 2013,AAVSO,STD,,,,
2456452.053102,12.4420,0.0015,,CV,SPET,,118,110,11943EQH,,0,1.040,Z,10.6134,9.8380,,N SCO 2013,AAVSO,STD,,,,
2456452.054109,12.4533,0.0014,,CV,SPET,,118,110,11943EQH,,0,1.039,Z,10.6173,9.8456,,N SCO 2013,AAVSO,STD,,,,
2456452.055127,12.4492,0.0015,,CV,SPET,,118,110,11943EQH,,0,1.037,Z,10.6320,9.8588,,N SCO 2013,AAVSO,STD,,,,
2456452.056134,12.4631,0.0015,,CV,SPET,,118,110,11943EQH,,0,1.036,Z,10.6373,9.8720,,N SCO 2013,AAVSO,STD,,,,
2456452.057153,12.4693,0.0015,,CV,SPET,,118,110,11943EQH,,0,1.034,Z,10.6434,9.8796,,N SCO 2013,AAVSO,STD,,,,
2456452.05816,12.4766,0.0015,,CV,SPET,,118,110,11943EQH,,0,1.033,Z,10.6458,9.8826,,N SCO 2013,AAVSO,STD,,,,
2456452.059178,12.4709,0.0016,,CV,SPET,,118,110,11943EQH,,0,1.032,Z,10.6505,9.8867,,N SCO 2013,AAVSO,STD,,,,
2456452.060185,12.4700,0.0015,,CV,SPET,,118,110,11943EQH,,0,1.030,Z,10.6583,9.8894,,N SCO 2013,AAVSO,STD,,,,
2456452.96881,16.989,0.157,,B,BHQ,,ENSEMBLE,000-BKZ-718,11934AYW,,0,1.265,Z,,11.986,,NOVA SCO 2013,VSS,STD,,,,
2456452.97095,17.026,0.162,,B,BHQ,,ENSEMBLE,000-BKZ-718,11934AYW,,0,1.255,Z,,11.996,,NOVA SCO 2013,VSS,STD,,,,
2456452.97309,16.890,0.142,,B,BHQ,,ENSEMBLE,000-BKZ-718,11934AYW,,0,1.244,Z,,11.983,,NOVA SCO 2013,VSS,STD,,,,
2456452.97489,14.696,0.022,,V,BHQ,,ENSEMBLE,000-BKZ-718,11934AYW,,0,1.236,Z,,11.735,,NOVA SCO 2013,VSS,STD,,,,
2456452.97634,14.702,0.022,,V,BHQ,,ENSEMBLE,000-BKZ-718,11934AYW,,0,1.230,Z,,11.729,,NOVA SCO 2013,VSS,STD,,,,
2456452.97778,14.673,0.022,,V,BHQ,,ENSEMBLE,000-BKZ-718,11934AYW,,0,1.223,Z,,11.735,,NOVA SCO 2013,VSS,STD,,,,
2456452.97924,12.482,0.008,,R,BHQ,,ENSEMBLE,000-BKZ-718,11934AYW,,0,1.217,Z,,11.485,,NOVA SCO 2013,VSS,STD,,,,
2456452.98068,12.482,0.008,,R,BHQ,,ENSEMBLE,000-BKZ-718,11934AYW,,0,1.211,Z,,11.484,,NOVA SCO 2013,VSS,STD,,,,
2456452.98213,12.468,0.008,,R,BHQ,,ENSEMBLE,000-BKZ-718,11934AYW,,0,1.205,Z,,11.485,,NOVA SCO 2013,VSS,STD,,,,
2456452.98358,10.736,0.013,,I,BHQ,,ENSEMBLE,000-BKZ-718,11934AYW,,0,1.199,Z,,11.205,,NOVA SCO 2013,VSS,STD,,,,
2456452.98503,10.722,0.013,,I,BHQ,,ENSEMBLE,000-BKZ-718,11934AYW,,0,1.193,Z,,11.206,,NOVA SCO 2013,VSS,STD,,,,
2456452.98647,10.702,0.014,,I,BHQ,,ENSEMBLE,000-BKZ-718,11934AYW,,0,1.187,Z,,11.179,,NOVA SCO 2013,VSS,STD,,,,
2456454.81863,15.391,0.080,,V,HCW,,ENSEMBLE,110,11962EN,,0,2.625,Z,,11.061,,PNV J17335943-3606216,,STD,,,,
2456455.12361,<15.0,,,Vis.,PEX,,147,,11969O,,,,Z,,,,PNV J17335943-3606216,RASNZ-VSS,STD,,,,
2456455.82037,15.465,0.068,,V,HCW,,ENSEMBLE,110,11975BL,,0,2.628,Z,,11.091,,PNV J17335943-3606216,,STD,,,,
2456459.48076,14.0,,,TG,TYS,,139,142,11943BVY,,,,Z,,,,N SCO 2013,AAVSO,STD,,,,
2456459.59843,15.704,0.101,,V,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 11.027  K = 11.059,0,1.16,Z,-12.921,-12.855,,PNV J17335943-3606216,VVS,STD,,,,
2456459.59882,15.733,0.090,,V,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 11.027  K = 11.059,0,1.16,Z,-12.928,-12.866,,PNV J17335943-3606216,VVS,STD,,,,
2456459.59917,11.482,0.021,,I,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 10.181  K = 10.063,0,1.16,Z,-11.298,-11.353,,PNV J17335943-3606216,VVS,STD,,,,
2456459.59940,11.475,0.022,,I,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 10.181  K = 10.063,0,1.16,Z,-11.313,-11.368,,PNV J17335943-3606216,VVS,STD,,,,
2456460.132269,15.748,0.065,,V,HKEB,,ENSEMBLE,000-BKZ-721,11943ALL,484,1,1.010,Z,,12.638,,N SCO 2013,AAVSO,STD,,,,
2456460.85346,15.985,0.130,,V,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 11.027  K = 11.059,0,1.69,Z,-12.846,-12.782,,PNV J17335943-3606216,VVS,STD,,,,
2456460.85387,16.082,0.146,,V,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 11.027  K = 11.059,0,1.69,Z,-12.848,-12.798,,PNV J17335943-3606216,VVS,STD,,,,
2456460.85421,11.623,0.024,,I,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 10.181  K = 10.063,0,1.69,Z,-11.275,-11.328,,PNV J17335943-3606216,VVS,STD,,,,
2456460.85444,11.618,0.026,,I,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 10.181  K = 10.063,0,1.70,Z,-11.274,-11.326,,PNV J17335943-3606216,VVS,STD,,,,
2456461.115833,15.878,0.067,,V,HKEB,,ENSEMBLE,000-BKZ-721,11943ALL,484,1,1.003,Z,,12.652,,N SCO 2013,AAVSO,STD,,,,
2456461.59285,16.291,0.173,,V,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 11.027  K = 11.059,0,1.16,Z,-12.963,-12.868,,PNV J17335943-3606216,VVS,STD,,,,
2456461.59359,11.678,0.025,,I,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 10.181  K = 10.063,0,1.16,Z,-11.332,-11.370,,PNV J17335943-3606216,VVS,STD,,,,
2456461.59381,11.685,0.026,,I,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 10.181  K = 10.063,0,1.16,Z,-11.328,-11.370,,PNV J17335943-3606216,VVS,STD,,,,
2456461.70473,16.013,0.129,,V,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 11.027  K = 11.059,0,1.03,Z,-12.984,-12.890,,PNV J17335943-3606216,VVS,STD,,,,
2456461.70514,16.142,0.129,,V,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 11.027  K = 11.059,0,1.04,Z,-12.979,-12.891,,PNV J17335943-3606216,VVS,STD,,,,
2456461.70548,11.714,0.025,,I,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 10.181  K = 10.063,0,1.04,Z,-11.386,-11.378,,PNV J17335943-3606216,VVS,STD,,,,
2456461.70571,11.728,0.025,,I,HMB,,000-BKZ-715,000-BKZ-716,11926N,STANDARD MAG: C = 10.181  K = 10.063,0,1.04,Z,-11.353,-11.361,,PNV J17335943-3606216,VVS,STD,,,,
2456462.107477,15.935,0.062,,V,HKEB,,ENSEMBLE,000-BKZ-721,11943ALL,484,1,1.001,Z,,12.692,,N SCO 2013,AAVSO,STD,,,,
