JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457069.222407,9.0199,0.0144,,R,SPET,,127,134,14431OX,,0,1.575,Z,12.9407,13.6652,,PNV J17032620-3504140,AAVSO,STD,,,,
2457069.223681,8.2942,0.0315,,I,SPET,,127,134,14431OX,,0,1.563,Z,13.3157,14.0764,,PNV J17032620-3504140,AAVSO,STD,,,,
2457069.285,10.0,,,Vis.,BNK,,99,105,144410EPL,,,,Z,,,,V1535 SCO,AAVSO,STD,,,,
2457069.80833,10.1,,,Vis.,CLUB,B,99,105,14381ALZ,Moon. ,,,Z,,,,PNV J17032620-3504140,NEOA-JBS,STD,,,,
2457069.81250,10.2,,,Vis.,AAX,,99,105,14381LA,,,,Z,,,,PNV J17032620-3504140,REA,STD,,,,
2457070.22662,10.080,0.023,,V,WRCA,,ENSEMBLE,105,14400EOK,,0,1.521,Z,,10.501,,PNV J17032620-3504140,AAVSO,STD,,,,
2457070.30694,10.4,,,Vis.,PEX,,99,105,14381AVM,,,,Z,,,,PNV J17032620-3504140,VSS,STD,,,,
2457070.316871,10.086,0.068,,V,HMH,,ENSEMBLE,000-BLN-773,14400BHI,,1,1.260,Z,,12.636,,PNV J17032620-3504140,AAVSO,STD,,,,
2457070.318326,10.864,0.053,,B,HMH,,ENSEMBLE,000-BLN-773,14400BHI,,1,1.253,Z,,13.349,,PNV J17032620-3504140,AAVSO,STD,,,,
2457070.319788,8.241,0.155,,I,HMH,,ENSEMBLE,000-BLN-773,14400BHI,,1,1.246,Z,,11.483,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.16066,10.184,0.018,,V,WRCA,,ENSEMBLE,105,14400EOK,,0,2.517,Z,,10.494,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.186829,10.2222,0.0102,,V,SPET,,134,127,14441KJ,,0,1.948,Z,14.5626,13.8704,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.187836,10.2204,0.0097,,V,SPET,,134,127,14441KJ,,0,1.932,Z,14.6339,13.9365,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.188843,10.2420,0.0096,,V,SPET,,134,127,14441KJ,,0,1.917,Z,14.5256,13.8469,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.189838,10.2294,0.0096,,V,SPET,,134,127,14441KJ,,0,1.902,Z,14.5273,13.8496,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.190856,10.2079,0.0110,,V,SPET,,134,127,14441KJ,,0,1.887,Z,14.8126,14.1279,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.191852,10.1993,0.0196,,V,SPET,,134,127,14441KJ,,0,1.872,Z,15.5329,14.8620,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.192859,10.2745,0.0244,,V,SPET,,134,127,14441KJ,,0,1.857,Z,15.7358,15.1292,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.193877,10.1606,0.0249,,V,SPET,,134,127,14441KJ,,0,1.843,Z,15.8493,15.0831,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.194873,10.1732,0.0392,,V,SPET,,134,127,14441KJ,,0,1.829,Z,16.3556,15.6280,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.196157,11.0721,0.0475,,B,SPET,,134,127,14441KJ,,0,1.812,Z,16.7317,16.1241,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.197326,9.2116,0.0082,,R,SPET,,134,127,14441KJ,,0,1.796,Z,14.1040,13.3709,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.198576,8.4194,0.0179,,I,SPET,,134,127,14441KJ,,0,1.780,Z,14.8704,13.9890,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.28983,10.331,0.019,,V,WRCA,,ENSEMBLE,105,14400EOK,,0,1.151,Z,,10.517,,PNV J17032620-3504140,AAVSO,STD,,,,
2457071.33333,10.6,,,Vis.,PEX,,105,,14381AVM,,,,Z,,,,PNV J17032620-3504140,VSS,STD,,,,
2457071.66319,10.7,,,Vis.,MVH,,10.5,10.8,14442CH,,,,Z,,,,NOVA SCO 2015,AAVSO,STD,,,,
2457071.8715,10.1,,,Vis.,BZX,K,9.2,10.2,guide v.7,,,,Z,,,,NOVA SCO 2015,,STD,,,,
2457071.99653,10.3,,,Vis.,CKB,,99,105,14436FAK,,,,Z,,,,NOVA SCO 2015,AAVSO,STD,,,,
2457072.228733,10.401,0.154,,V,HKEB,,ENSEMBLE,000-BLN-802,14473GT,508,1,1.633,Z,,11.190,,PNV J17032620-3504140,AAVSO,STD,,,,
2457072.23558,10.471,0.002,,V,KROB,,HD 153857,TYC 7368-384-1,150218,NOVA SCO 2015 AUSTRALIEN SIDING SPRING 04:33 ORTSZEIT,0,1.408,Z,-10.971,-8.301,,NOVA SCO 2015,,STD,,,,
2457072.326911,10.483,0.085,,V,HMH,,ENSEMBLE,000-BLN-773,14400BHI,,1,1.192,Z,,12.607,,PNV J17032620-3504140,AAVSO,STD,,,,
2457072.328366,11.246,0.064,,B,HMH,,ENSEMBLE,000-BLN-773,14400BHI,,1,1.186,Z,,13.334,,PNV J17032620-3504140,AAVSO,STD,,,,
2457072.329656,8.496,0.260,,I,HMH,,ENSEMBLE,000-BLN-773,14400BHI,,1,1.181,Z,,11.412,,PNV J17032620-3504140,AAVSO,STD,,,,
2457072.8611,10.5,,,Vis.,BZX,,9.9,10.5,14400ALQ,A very clear sky visual lim mag around 6,,,Z,,,,NOVA SCO 2015,,STD,,,,
2457073.217459,10.791,0.034,,V,HKEB,,ENSEMBLE,000-BLN-802,14473GT,508,1,1.727,Z,,11.266,,PNV J17032620-3504140,AAVSO,STD,,,,
2457073.24447,10.338,0.006,,V,KROB,,HD153857,TYC 7368-784-1,150221,,0,1.333,Z,-8.846,-7.439,,NOVA SCO 2015,,STD,,,,
2457073.253947,10.68,0.01,,V,NLX,,Ensemble,129,14452BSJ,Mag ave 3 measures,0,1.29,Z,,12.88,,PNV J17032620-3504140,AAVSO,STD,,,,
2457073.255648,11.56,0.03,,B,NLX,,Ensemble,129,14452BSJ,Mag ave 3 measures,0,1.28,Z,,13.55,,PNV J17032620-3504140,AAVSO,STD,,,,
2457073.255648,11.59,0.012,,B,NLX,,Ensemble,129,14452BSJ,Mag ave 3 measures,0,1.28,Z,,13.44,,PNV J17032620-3504140,AAVSO,STD,,,,
2457073.257228,8.81,0.012,,I,NLX,,Ensemble,129,14452BSJ,Mag ave 3 measures,0,1.27,Z,,11.96,,PNV J17032620-3504140,AAVSO,STD,,,,
2457073.326199,10.708,0.042,,V,HMH,,ENSEMBLE,000-BLN-773,14400BHI,,1,1.184,Z,,12.647,,PNV J17032620-3504140,AAVSO,STD,,,,
2457073.328377,11.457,0.056,,B,HMH,,ENSEMBLE,000-BLN-773,14400BHI,,1,1.176,Z,,13.390,,PNV J17032620-3504140,AAVSO,STD,,,,
2457073.329119,8.818,0.141,,I,HMH,,ENSEMBLE,000-BLN-773,14400BHI,,1,1.173,Z,,11.504,,PNV J17032620-3504140,AAVSO,STD,,,,
2457073.33194,10.7,,,Vis.,PEX,,105,,14381AVM,,,,Z,,,,PNV J17032620-3504140,VSS,STD,,,,
2457073.95903,11.0,,,Vis.,SLH,UW,105,,14400 cek,,,,Z,,,,NOVA SCO 2015,AAVSO,STD,,,,
2457074.196887,10.796,0.006,,V,NLX,W,Ensemble,129,14452BSJ,"Mag ave 3 measures. Ap 8/16/26""",0,1.70,Z,,12.89,,V1535 SCO,AAVSO,STD,,,,
2457074.198073,10.715,0.249,,V,HKEB,,ENSEMBLE,000-BLN-802,14473GT,508,1,1.952,Z,,11.183,,PNV J17032620-3504140,AAVSO,STD,,,,
2457074.198542,11.73,0.03,,B,NLX,W,Ensemble,129,14452BSJ,"Mag ave 3 measures Ap 8/16/26""",0,1.68,Z,,13.47,,V1535 SCO,AAVSO,STD,,,,
2457074.200012,8.99,0.01,,I,NLX,W,Ensemble,129,14452BSJ,"Mag ave 3 measures Ap 8/16/26""",0,1.67,Z,,12.00,,V1535 SCO,AAVSO,STD,,,,
2457074.271,10.6,,,Vis.,BNK,,99,113,'',,,,Z,,,,V1535 SCO,AAVSO,STD,,,,
2457074.328838,10.898,0.093,,V,HMH,,ENSEMBLE,000-BLN-773,14400BHI,,1,1.165,Z,,12.623,,PNV J17032620-3504140,AAVSO,STD,,,,
2457074.331015,11.594,0.119,,B,HMH,,ENSEMBLE,000-BLN-773,14400BHI,,1,1.157,Z,,13.336,,PNV J17032620-3504140,AAVSO,STD,,,,
2457074.331700,8.983,0.132,,I,HMH,,ENSEMBLE,000-BLN-773,14400BHI,,1,1.155,Z,,11.525,,PNV J17032620-3504140,AAVSO,STD,,,,
2457074.745,10.99,0.05,,TG,VOL,,105,113,14479IFE,"""3 images by Hermann Koberger, Vilaflor, Tenerife""",0,,Z,10.549,11.256,,NOVA SCO 2015,AAVSO,STD,,,,
2457075.33958,11.2,,,Vis.,PEX,,105,113,14479RP,,,,Z,,,,PNV J17032620-3504140,VSS,STD,,,,
2457076.180463,11.1506,0.0085,,V,SPET,,127,134,14431OX,,0,1.843,Z,13.5816,14.2898,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.18147,11.1592,0.0089,,V,SPET,,127,134,14431OX,,0,1.829,Z,13.5908,14.3268,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.182488,11.1472,0.0090,,V,SPET,,127,134,14431OX,,0,1.815,Z,13.5881,14.3055,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.183484,11.1539,0.0090,,V,SPET,,127,134,14431OX,,0,1.802,Z,13.5876,14.2939,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.184491,11.1660,0.0084,,V,SPET,,127,134,14431OX,,0,1.788,Z,13.5800,14.2909,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.185498,11.1581,0.0079,,V,SPET,,127,134,14431OX,,0,1.775,Z,13.5770,14.2811,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.186505,11.1670,0.0089,,V,SPET,,127,134,14431OX,,0,1.763,Z,13.5834,14.3008,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.187512,11.1706,0.0083,,V,SPET,,127,134,14431OX,,0,1.750,Z,13.5727,14.2683,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.188495,11.1959,0.0085,,V,SPET,,127,134,14431OX,,0,1.738,Z,13.5593,14.2852,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.189502,11.1792,0.0086,,V,SPET,,127,134,14431OX,,0,1.726,Z,13.5762,14.2943,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.190509,11.1709,0.0081,,V,SPET,,127,134,14431OX,,0,1.714,Z,13.5690,14.2818,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.191505,11.1779,0.0087,,V,SPET,,127,134,14431OX,,0,1.702,Z,13.5688,14.3007,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.192512,11.1645,0.0083,,V,SPET,,127,134,14431OX,,0,1.690,Z,13.5615,14.2627,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.193507,11.1649,0.0080,,V,SPET,,127,134,14431OX,,0,1.679,Z,13.5696,14.2734,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.194502,11.1763,0.0087,,V,SPET,,127,134,14431OX,,0,1.668,Z,13.5900,14.2968,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.195498,11.2011,0.0086,,V,SPET,,127,134,14431OX,,0,1.657,Z,13.5512,14.2726,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.196412,11.1837,0.0083,,V,SPET,,127,134,14431OX,,0,1.647,Z,13.5570,14.2656,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.197419,11.1806,0.0089,,V,SPET,,127,134,14431OX,,0,1.637,Z,13.5656,14.2722,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.198333,11.1924,0.0093,,V,SPET,,127,134,14431OX,,0,1.627,Z,13.5574,14.2643,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.19934,11.1817,0.0094,,V,SPET,,127,134,14431OX,,0,1.617,Z,13.5668,14.2775,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.200637,11.9809,0.0076,,B,SPET,,127,134,14431OX,,0,1.604,Z,14.5078,15.2316,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.201782,10.1407,0.0164,,R,SPET,,127,134,14431OX,,0,1.592,Z,12.9778,13.6737,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.203032,9.5538,0.0319,,I,SPET,,127,134,14431OX,,0,1.580,Z,13.3444,14.0861,,NOVA SCO 2015,AAVSO,STD,,,,
2457076.286256,11.108,0.041,,V,HKEB,,ENSEMBLE,000-BLN-802,14473GT,508,1,1.189,Z,,11.243,,PNV J17032620-3504140,AAVSO,STD,,,,
2457076.32986,11.2,,,Vis.,PEX,W,105,113,14479RP,,,,Z,,,,PNV J17032620-3504140,VSS,STD,,,,
2457077.94236,11.2,,,Vis.,SLH,,109,113,14400 cek,,,,Z,,,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.193588,11.1710,0.0096,,V,SPET,,127,134,14431OX,,0,1.621,Z,13.6170,14.3341,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.194606,11.1980,0.0099,,V,SPET,,127,134,14431OX,,0,1.610,Z,13.6032,14.3502,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.195613,11.2030,0.0103,,V,SPET,,127,134,14431OX,,0,1.600,Z,13.5902,14.3317,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.196609,11.2171,0.0102,,V,SPET,,127,134,14431OX,,0,1.591,Z,13.5866,14.3493,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.197604,11.2041,0.0100,,V,SPET,,127,134,14431OX,,0,1.581,Z,13.5951,14.3285,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.1986,11.2112,0.0105,,V,SPET,,127,134,14431OX,,0,1.571,Z,13.5905,14.3455,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.199595,11.2116,0.0099,,V,SPET,,127,134,14431OX,,0,1.562,Z,13.5903,14.3313,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.20059,11.2106,0.0102,,V,SPET,,127,134,14431OX,,0,1.553,Z,13.5977,14.3460,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.201597,11.2366,0.0104,,V,SPET,,127,134,14431OX,,0,1.543,Z,13.5818,14.3497,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.202604,11.2090,0.0100,,V,SPET,,127,134,14431OX,,0,1.534,Z,13.5971,14.3223,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.2036,11.2125,0.0110,,V,SPET,,127,134,14431OX,,0,1.525,Z,13.5991,14.3330,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.204606,11.1887,0.0105,,V,SPET,,127,134,14431OX,,0,1.517,Z,13.6018,14.3489,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.205613,11.1901,0.0108,,V,SPET,,127,134,14431OX,,0,1.508,Z,13.6079,14.3233,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.206632,11.1983,0.0110,,V,SPET,,127,134,14431OX,,0,1.499,Z,13.5991,14.3425,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.207604,11.1729,0.0109,,V,SPET,,127,134,14431OX,,0,1.491,Z,13.6067,14.3446,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.208611,11.2039,0.0112,,V,SPET,,127,134,14431OX,,0,1.483,Z,13.5992,14.3297,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.209606,11.2059,0.0104,,V,SPET,,127,134,14431OX,,0,1.475,Z,13.5801,14.2932,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.210613,11.1942,0.0103,,V,SPET,,127,134,14431OX,,0,1.467,Z,13.5945,14.3230,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.21162,11.2104,0.0101,,V,SPET,,127,134,14431OX,,0,1.459,Z,13.5714,14.3246,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.212639,11.2072,0.0109,,V,SPET,,127,134,14431OX,,0,1.451,Z,13.5918,14.3285,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.21397,11.9760,0.0082,,B,SPET,,127,134,14431OX,,0,1.441,Z,14.5345,15.2601,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.21515,10.2929,0.0193,,R,SPET,,127,134,14431OX,,0,1.432,Z,12.9900,13.7208,,NOVA SCO 2015,AAVSO,STD,,,,
2457078.2164,9.6927,0.0423,,I,SPET,,127,134,14431OX,,0,1.423,Z,13.3425,14.1186,,NOVA SCO 2015,AAVSO,STD,,,,
2457079.8854,11.3,,,Vis.,BZX,,10.9,11.3,1400ALQ,,,,Z,,,,NOVA SCO 2015,,STD,,,,
2457080.167789,11.5243,0.0043,,V,SPET,,127,134,14441KJ,,0,1.862,Z,13.6734,14.3796,,NOVA SCO 2015,AAVSO,STD,,,,
2457080.169086,12.3146,0.0064,,B,SPET,,127,134,14441KJ,,0,1.844,Z,14.7236,15.4506,,NOVA SCO 2015,AAVSO,STD,,,,
2457080.170278,10.6080,0.0053,,R,SPET,,127,134,14441KJ,,0,1.827,Z,13.0285,13.7315,,NOVA SCO 2015,AAVSO,STD,,,,
2457080.171539,9.9947,0.0124,,I,SPET,,127,134,14441KJ,,0,1.810,Z,13.4022,14.1230,,NOVA SCO 2015,AAVSO,STD,,,,
2457081.32222,11.7,,,Vis.,PEX,,113,121,14479RP,,,,Z,,,,PNV J17032620-3504140,VSS,STD,,,,
2457082.271,12.0,,,Vis.,BNK,,117,127,'',,,,Z,,,,V1535 SCO,AAVSO,STD,,,,
2457083.191389,11.9713,0.0042,,V,SPET,,127,134,14441KJ,,0,1.509,Z,13.4363,14.1450,,NOVA SCO 2015,AAVSO,STD,,,,
2457083.192685,12.8223,0.0056,,B,SPET,,127,134,14441KJ,,0,1.498,Z,14.4081,15.1479,,NOVA SCO 2015,AAVSO,STD,,,,
2457083.193866,11.0272,0.0055,,R,SPET,,127,134,14441KJ,,0,1.488,Z,12.8212,13.5249,,NOVA SCO 2015,AAVSO,STD,,,,
2457083.195116,10.3483,0.0115,,I,SPET,,127,134,14441KJ,,0,1.478,Z,13.1962,13.9157,,NOVA SCO 2015,AAVSO,STD,,,,
2457083.211047,11.739,0.603,,V,HKEB,,ENSEMBLE,000-BLN-802,14473GT,508,1,1.518,Z,,11.074,,PNV J17032620-3504140,AAVSO,STD,,,,
2457084.158692,12.2250,0.0053,,V,SPET,,127,134,14441KJ,,0,1.837,Z,13.3655,14.1026,,NOVA SCO 2015,AAVSO,STD,,,,
2457084.159988,13.1003,0.0087,,B,SPET,,127,134,14441KJ,,0,1.819,Z,14.2941,15.0059,,NOVA SCO 2015,AAVSO,STD,,,,
2457084.159988,13.0923,0.0102,,B,SPET,,127,134,14441KJ,,0,1.819,Z,14.2939,15.0063,,NOVA SCO 2015,AAVSO,STD,,,,
2457084.161169,11.2400,0.0056,,R,SPET,,127,134,14441KJ,,0,1.803,Z,12.7761,13.5033,,NOVA SCO 2015,AAVSO,STD,,,,
2457084.162442,10.5572,0.0103,,I,SPET,,127,134,14441KJ,,0,1.786,Z,13.1678,13.9022,,NOVA SCO 2015,AAVSO,STD,,,,
2457084.26944,12.1,,,Vis.,PEX,,121,,14479RP,,,,Z,,,,PNV J17032620-3504140,VSS,STD,,,,
2457085.28039,12.34,,,V,NLX,,Ensemble,129,14452BSJ,Mag med sum 2x20s,0,1.08,Z,,12.88,,V1535 SCO,AAVSO,STD,,,,
2457085.28256,13.34,0.03,,B,NLX,,Ensemble,129,14452BSJ,Mag ave 3 measures,0,1.08,Z,,13.42,,V1535 SCO,AAVSO,STD,,,,
2457085.28416,10.76,0.014,,I,NLX,,Ensemble,129,14452BSJ,Mag ave 2x15s,0,1.07,Z,,12.04,,V1535 SCO,AAVSO,STD,,,,
2457085.305,12.5,,,Vis.,BNK,,121,127,14410EPL,,,,Z,,,,V1535 SCO,AAVSO,STD,,,,
2457085.33472,12.6,,,Vis.,PEX,,121,127,14479RP,,,,Z,,,,PNV J17032620-3504140,VSS,STD,,,,
2457085.4687,11.469,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4690,11.441,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4694,11.456,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4697,11.456,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4701,11.452,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4704,11.465,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4708,11.473,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4711,11.470,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4714,11.472,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4718,11.479,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4721,11.446,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4725,11.472,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4728,11.483,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4732,11.466,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4735,11.462,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4739,11.481,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4742,11.480,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4746,11.477,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4749,11.489,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4753,11.495,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4756,11.466,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4760,11.469,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4763,11.476,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4767,11.451,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4770,11.495,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
2457085.4773,11.474,0.06,,CR,MLF,,2UCAC16872244,2UCAC16872083,,NR:,0,,Z,10.3,11.9,,V1535 SCO,,STD,,,,
