2456516.4146,<9.8,,V
2456518.13889,<7.7,,CV
2456518.18750,<7.5,,CV
2456518.22361,<7.0,,CV
2456518.29167,<6.5,,CV
2456518.35556,<10.60,,CV
2456518.37083,<10.5,,CV
2456518.45912,<11.0,,CV
2456518.48611,<6.0,,CV
2456518.56250,<9.5,,CV
2456518.66042,<7.0,,CV
2456518.69028,<7.3,,CV
2456518.71458,<8.0,,CV
2456518.81597,<7.5,,CV
2456519.03264,7.15,,CV
2456519.03958,7.23,,CV
2456519.06319,7.17,,CV
2456519.07639,7.09,,CV
2456519.09306,6.8,,CV
2456519.11250,6.6,,CV
2456519.11806,6.7,,CV
2456519.14236,6.2,,CV
2456519.20139,6.1,,CV
2456519.317,6.5,,CV
2456519.31736,5.8,,CV
2456519.3174,6.18,0.03,V
2456519.37207,6.428,0.028,V
2456519.377361,6.108,0.002,V
2456519.379977,6.010,0.002,V
2456519.386453,6.3533,0.0141,V
2456519.387645,6.3691,0.0108,V
2456519.38901,6.3399,0.0103,V
2456519.390376,6.3355,0.0094,V
2456519.391753,6.3780,0.0089,V
2456519.393119,6.2868,0.0092,V
2456519.39410,6.283,0.02,V
2456519.394485,6.3317,0.0096,V
2456519.395851,6.3375,0.0098,V
2456519.397216,6.3267,0.0098,V
2456519.39757,6.289,0.02,V
2456519.398582,6.3415,0.0074,V
2456519.399948,6.3015,0.0101,V
2456519.40104,6.280,0.02,V
2456519.401314,6.3580,0.0075,V
2456519.402691,6.3299,0.0072,V
2456519.404057,6.3918,0.0095,V
2456519.40451,6.271,0.02,V
2456519.405411,6.3214,0.0074,V
2456519.40647,6.489,0.028,V
2456519.406788,6.3259,0.0098,V
2456519.40799,6.282,0.02,V
2456519.408154,6.3217,0.0084,V
2456519.40952,6.3576,0.0087,V
2456519.410885,6.3071,0.0115,V
2456519.41215,6.286,0.02,V
2456519.412251,6.3240,0.0078,V
2456519.413617,6.3988,0.0074,V
2456519.414983,6.2935,0.0079,V
2456519.41562,6.263,0.02,V
2456519.416348,6.3138,0.0101,V
2456519.41667,6.0,,CV
2456519.417714,6.2822,0.0082,V
2456519.41908,6.3712,0.0092,V
2456519.41910,6.267,0.02,V
2456519.420457,6.3528,0.0071,V
2456519.421823,6.2782,0.0104,V
2456519.42257,6.270,0.02,V
2456519.42293,6.103,0.005,V
2456519.423189,6.3422,0.0086,V
2456519.424554,6.3206,0.0079,V
2456519.42592,6.3251,0.0090,V
2456519.42604,6.259,0.02,V
2456519.427286,6.3227,0.0076,V
2456519.428652,6.3105,0.0094,V
2456519.441819,6.325,0.010,V
2456519.446024,6.261,0.019,V
2456519.44618,6.220,0.02,V
2456519.4493,6.252,0.008,CV
2456519.44965,6.220,0.02,V
2456519.453953,6.292,0.018,V
2456519.45486,6.221,0.02,V
2456519.458304,6.218,0.018,V
2456519.45833,6.211,0.02,V
2456519.461071,6.2250,0.0079,V
2456519.462436,6.2344,0.0074,V
2456519.46250,6.207,0.02,V
2456519.462656,6.206,0.018,V
2456519.463802,6.2304,0.0075,V
2456519.464,6.06,,CV
2456519.465168,6.2038,0.0121,V
2456519.46597,6.191,0.02,V
2456519.466534,6.2649,0.0104,V
2456519.467008,6.225,0.019,V
2456519.467911,6.2592,0.0068,V
2456519.469277,6.2564,0.0074,V
2456519.470642,6.2185,0.0080,V
2456519.471,6.33,,CV
2456519.471360,6.212,0.019,V
2456519.47202,6.2289,0.0083,V
2456519.473385,6.2587,0.0082,V
2456519.474751,6.1987,0.0093,V
2456519.475712,6.219,0.019,V
2456519.476117,6.2158,0.0076,V
2456519.477483,6.1976,0.0079,V
2456519.478848,6.2332,0.0084,V
2456519.480214,6.2244,0.0074,V
2456519.48158,6.1897,0.0102,V
2456519.482957,6.2079,0.0105,V
2456519.483802,6.164,0.019,V
2456519.484323,6.1983,0.0088,V
2456519.48542,6.120,0.02,V
2456519.485689,6.1915,0.0103,V
2456519.487054,6.1757,0.0092,V
2456519.48842,6.1867,0.0089,V
2456519.489786,6.1657,0.0075,V
2456519.491152,6.1484,0.0098,V
2456519.492517,6.1319,0.0091,V
2456519.49375,5.8,,CV
2456519.493895,6.1542,0.0074,V
2456519.49526,6.0964,0.0088,V
2456519.496626,6.1510,0.0099,V
2456519.497992,6.1702,0.0095,V
2456519.499358,6.1799,0.0074,V
2456519.5007,6.093,0.016,CV
2456519.500723,6.1568,0.0079,V
2456519.502089,6.1141,0.0080,V
2456519.503455,6.1832,0.0113,V
2456519.504821,6.1312,0.0097,V
2456519.506186,6.1182,0.0075,V
2456519.507552,6.1255,0.0068,V
2456519.508918,6.1334,0.0119,V
2456519.510284,6.1159,0.0106,V
2456519.511111,6.08,0.01,CV
2456519.511661,6.0835,0.0107,V
2456519.513027,6.0448,0.0088,V
2456519.514392,6.1251,0.0077,V
2456519.515758,6.1252,0.0121,V
2456519.517135,6.1082,0.0093,V
2456519.518501,6.1410,0.0074,V
2456519.519867,6.0408,0.0100,V
2456519.521233,6.0398,0.0095,V
2456519.522598,6.0798,0.0093,V
2456519.523964,6.1144,0.0095,V
2456519.52533,6.0440,0.0078,V
2456519.526696,6.0038,0.0085,V
2456519.528061,6.0587,0.0082,V
2456519.529427,6.1176,0.0109,V
2456519.530804,6.0474,0.0091,V
2456519.53217,6.0768,0.0108,V
2456519.533536,6.0892,0.0080,V
2456519.534902,6.0816,0.0093,V
2456519.536267,6.0546,0.0110,V
2456519.537633,6.0015,0.0086,V
2456519.538999,6.0721,0.0083,V
2456519.540376,6.0649,0.0102,V
2456519.541742,6.0817,0.0082,V
2456519.543108,6.1150,0.0072,V
2456519.544473,6.0727,0.0098,V
2456519.545839,6.0792,0.0122,V
2456519.547205,6.0702,0.0074,V
2456519.548582,5.9938,0.0077,V
2456519.549948,6.0597,0.0078,V
2456519.551314,6.0823,0.0095,V
2456519.552679,6.0117,0.0098,V
2456519.554045,6.0276,0.0075,V
2456519.57428,5.920,0.004,V
2456519.57721,5.990,0.023,V
2456519.58283,5.979,0.018,V
2456519.60085,5.917,0.017,V
2456519.60748,5.971,0.003,V
2456519.61068,5.971,0.007,V
2456519.61408,5.952,0.005,V
2456519.62028,5.894,0.003,V
2456519.62595,5.894,0.022,V
2456519.63198,5.902,0.002,V
2456519.63736,5.907,0.018,V
2456519.64015,5.858,0.002,V
2456519.640521,5.863,0.002,V
2456519.64088,5.853,0.002,V
2456519.641238,5.858,0.002,V
2456519.641609,5.844,0.002,V
2456519.641968,5.830,0.002,V
2456519.642338,5.844,0.002,V
2456519.642697,5.864,0.002,V
2456519.643056,5.855,0.002,V
2456519.643426,5.845,0.002,V
2456519.643785,5.848,0.002,V
2456519.644144,5.850,0.002,V
2456519.644514,5.848,0.002,V
2456519.644873,5.845,0.002,V
2456519.645243,5.850,0.002,V
2456519.646557,5.845,0.004,V
2456519.647679,5.871,0.004,V
2456519.648791,5.870,0.004,V
2456519.64916,5.876,0.004,V
2456519.64933,5.772,0.010,V
2456519.64938,5.863,0.009,V
2456519.64943,5.789,0.010,V
2456519.64947,5.833,0.010,V
2456519.64952,5.848,0.009,V
2456519.649913,5.857,0.004,V
2456519.65021,5.827,0.009,V
2456519.65043,5.882,0.010,V
2456519.65064,5.727,0.010,V
2456519.65087,5.852,0.009,V
2456519.651024,5.819,0.005,V
2456519.65109,5.823,0.009,V
2456519.65131,5.815,0.009,V
2456519.65152,5.802,0.010,V
2456519.65175,5.851,0.010,V
2456519.65198,5.848,0.009,V
2456519.652147,5.838,0.004,V
2456519.65220,5.800,0.010,V
2456519.65241,5.875,0.009,V
2456519.65263,5.860,0.010,V
2456519.65284,5.815,0.010,V
2456519.65306,5.808,0.010,V
2456519.65327,5.844,0.004,V
2456519.65328,5.859,0.009,V
2456519.65350,5.812,0.010,V
2456519.65372,5.864,0.009,V
2456519.65393,5.802,0.009,V
2456519.65415,5.828,0.009,V
2456519.65437,5.877,0.009,V
2456519.654381,5.835,0.005,V
2456519.65459,5.754,0.010,V
2456519.65481,5.848,0.009,V
2456519.65502,5.872,0.009,V
2456519.65525,5.827,0.009,V
2456519.65547,5.822,0.009,V
2456519.655503,5.849,0.004,V
2456519.65568,5.871,0.009,V
2456519.65591,5.860,0.010,V
2456519.65613,5.851,0.009,V
2456519.65634,5.804,0.009,V
2456519.65656,5.801,0.010,V
2456519.65678,5.854,0.009,V
2456519.65698,5.878,0.009,V
2456519.65720,5.902,0.009,V
2456519.65742,5.801,0.010,V
2456519.65763,5.858,0.009,V
2456519.65785,5.880,0.009,V
2456519.65807,5.853,0.010,V
2456519.65828,5.799,0.009,V
2456519.65850,5.830,0.009,V
2456519.65871,5.816,0.010,V
2456519.65893,5.902,0.009,V
2456519.65915,5.820,0.009,V
2456519.65937,5.794,0.010,V
2456519.65959,5.795,0.010,V
2456519.65980,5.793,0.010,V
2456519.66002,5.886,0.009,V
2456519.66024,5.816,0.009,V
2456519.66046,5.833,0.010,V
2456519.66068,5.849,0.009,V
2456519.66089,5.856,0.009,V
2456519.66111,5.856,0.009,V
2456519.66133,5.795,0.010,V
2456519.66155,5.784,0.009,V
2456519.66177,5.780,0.010,V
2456519.66198,5.797,0.010,V
2456519.66220,5.810,0.009,V
2456519.66241,5.840,0.009,V
2456519.66263,5.823,0.010,V
2456519.66285,5.867,0.009,V
2456519.66307,5.847,0.009,V
2456519.66329,5.756,0.010,V
2456519.66350,5.862,0.009,V
2456519.66372,5.870,0.009,V
2456519.66394,5.857,0.009,V
2456519.66416,5.834,0.010,V
2456519.66437,5.815,0.009,V
2456519.66459,5.885,0.010,V
2456519.66481,5.860,0.009,V
2456519.66503,5.860,0.010,V
2456519.66524,5.888,0.009,V
2456519.66546,5.792,0.010,V
2456519.66568,5.812,0.009,V
2456519.66590,5.813,0.010,V
2456519.66612,5.809,0.010,V
2456519.66634,5.855,0.009,V
2456519.66656,5.874,0.009,V
2456519.66677,5.842,0.009,V
2456519.66698,5.867,0.009,V
2456519.66720,5.812,0.009,V
2456519.66741,5.843,0.009,V
2456519.66763,5.853,0.009,V
2456519.66785,5.855,0.009,V
2456519.66807,5.772,0.010,V
2456519.66829,5.862,0.009,V
2456519.66850,5.851,0.009,V
2456519.66872,5.855,0.009,V
2456519.66894,5.821,0.009,V
2456519.66916,5.847,0.009,V
2456519.66938,5.789,0.010,V
2456519.66960,5.807,0.009,V
2456519.66981,5.814,0.010,V
2456519.67003,5.842,0.010,V
2456519.67024,5.866,0.009,V
2456519.67046,5.845,0.009,V
2456519.67067,5.836,0.009,V
2456519.67089,5.829,0.009,V
2456519.67111,5.840,0.009,V
2456519.67131,5.814,0.010,V
2456519.67153,5.827,0.009,V
2456519.67175,5.806,0.010,V
2456519.67196,5.789,0.010,V
2456519.67218,5.863,0.009,V
2456519.67239,5.786,0.010,V
2456519.67262,5.846,0.009,V
2456519.67284,5.850,0.009,V
2456519.67306,5.810,0.010,V
2456519.67327,5.789,0.010,V
2456519.67349,5.884,0.009,V
