2455649.96938,12.681,0.011,V
2455650.97198,12.359,0.016,V
2455652.96626,12.477,0.019,V
2455653.96236,12.338,0.009,V
2455654.66972,12.364,0.026,V
2455654.95742,12.420,0.007,V
2455654.979,12.47,0.01,V
2455656.95130,12.274,0.009,V
2455657.67053,12.016,0.016,V
2455658.63756,11.309,0.014,V
2455659.64918,12.175,0.023,V
2455660.18765,12.6654,0.0088,V
2455660.19522,12.687,0.0086,V
2455660.20267,12.6832,0.0083,V
2455660.21023,12.6869,0.008,V
2455660.21751,12.7001,0.008,V
2455660.22754,12.6938,0.0077,V
2455660.23498,12.682,0.007,V
2455660.24243,12.6967,0.0067,V
2455660.24995,12.7049,0.0071,V
2455660.25749,12.7169,0.0069,V
2455660.26474,12.7046,0.0065,V
2455660.27199,12.7194,0.0069,V
2455660.27949,12.7189,0.0066,V
2455660.28676,12.7171,0.0066,V
2455660.29436,12.7165,0.0064,V
2455660.30161,12.7265,0.0064,V
2455660.30881,12.7501,0.0077,V
2455660.31616,12.7296,0.0068,V
2455660.32367,12.6928,0.0066,V
2455660.33135,12.7374,0.0065,V
2455660.33883,12.7347,0.0063,V
2455660.34632,12.7613,0.0066,V
2455660.35391,12.7675,0.0066,V
2455660.36157,12.767,0.0066,V
2455660.36911,12.7794,0.0069,V
2455660.37723,12.7845,0.0068,V
2455660.38463,12.7926,0.0066,V
2455660.39213,12.7955,0.0068,V
2455660.39983,12.8182,0.0078,V
2455660.62484,12.826,0.025,V
2455660.65091,12.796,0.024,V
2455660.93845,12.951,0.010,V
2455660.970208,13.07,,V
2455661.65027,13.115,0.026,V
2455662.00920,13.094,0.020,V
2455662.65117,13.228,0.031,V
2455663.94316,13.299,0.007,V
2455664.00573,13.333,0.020,V
2455664.94795,13.365,0.010,V
2455665.93895,13.423,0.007,V
2455666.93238,13.469,0.018,V
2455667.92832,13.511,0.019,V
2455668.92912,13.575,0.025,V
2455669.00017,13.586,0.020,V
2455669.92821,13.575,0.026,V
2455671.92170,13.661,0.013,V
2455672.17946,13.8326,0.028,V
2455672.18702,13.8471,0.0284,V
2455672.19488,13.851,0.0277,V
2455672.20306,13.8296,0.027,V
2455672.21139,13.8426,0.0266,V
2455672.21916,13.8346,0.0263,V
2455672.22765,13.8389,0.0251,V
2455672.31743,13.8228,0.0233,V
2455672.38538,13.8331,0.0229,V
2455677.90310,12.916,0.012,V
2455678.98808,13.308,0.038,V
2455679.89402,13.587,0.006,V
2455679.905,13.27,0.02,V
2455680.89856,13.688,0.013,V
2455681.98600,13.842,0.038,V
2455684.88543,13.963,0.009,V
2455685.87877,13.956,0.012,V
2455685.97766,13.866,0.084,V
2455687.87551,14.031,0.014,V
2455688.87289,14.085,0.012,V
2455688.96956,14.094,0.157,V
2455689.87373,14.105,0.017,V
2455689.947135,14.09,,V
2455693.86170,14.279,0.013,V
2455694.09523,14.4938,0.0424,V
2455694.10268,14.4341,0.039,V
2455694.11000,14.4783,0.0376,V
2455694.13510,14.4673,0.0321,V
2455694.14243,14.4692,0.0307,V
2455694.14968,14.447,0.0299,V
2455694.15694,14.4859,0.03,V
2455694.16419,14.4704,0.0291,V
2455694.17878,14.492,0.0292,V
2455694.18631,14.4477,0.0259,V
2455694.19360,14.5076,0.0276,V
2455694.20117,14.4808,0.0261,V
2455694.20850,14.4714,0.025,V
2455694.21601,14.4522,0.0249,V
2455694.22329,14.4983,0.0269,V
2455694.23067,14.5116,0.0259,V
2455694.23831,14.5279,0.0261,V
2455694.24562,14.5129,0.0255,V
2455694.25301,14.5263,0.027,V
2455694.26071,14.5002,0.0248,V
2455694.26810,14.5765,0.0287,V
2455694.27552,14.4999,0.0258,V
2455694.28304,14.5106,0.0257,V
