2458139.13303,8.59,0.04,V
2458139.15910,8.408,0.002,V
2458139.88542,8.454,0.019,V
2458139.88558,8.459,0.020,V
2458142.145498,7.79,0.01,V
2458142.146285,7.89,0.01,V
2458142.24882,7.797,0.003,V
2458153.10287,7.352,.002,V
2458157.00243,6.627,0.028,V
2458158.163889,7.2192,0.0171,V
2458169.161632,7.5280,0.0168,V
2458170.202587,7.4460,0.0382,V
2458176.127135,7.2318,0.0289,V
2458176.98535,7.357,0.020,V
2458177.125955,7.3563,0.0293,V
2458178.229763,7.0893,0.0355,V
2458185.96259,6.996,0.088,V
2458187.98075,7.552,0.009,V
2458189.75938,7.758,0.009,CV
2458189.77500,7.708,0.009,CV
2458189.79098,7.715,0.008,CV
2458189.80278,7.708,0.013,CV
2458193.76324,6.756,0.010,CV
2458193.77852,6.779,0.009,CV
2458193.79449,6.853,0.011,CV
2458193.80734,6.901,0.007,CV
2458196.72231,6.655,0.006,CV
2458196.73794,6.701,0.008,CV
2458196.75391,6.816,0.007,CV
2458196.76953,6.806,0.008,CV
2458196.77995,6.814,0.017,CV
2458197.72021,6.447,0.008,CV
2458197.73585,6.463,0.008,CV
2458197.74696,6.493,0.016,CV
2458200.75419,6.441,0.019,CV
2458200.77514,6.319,0.018,CV
2458200.78834,6.303,0.018,CV
2458200.82306,6.314,0.018,CV
2458201.73660,6.878,0.012,CV
2458201.74389,6.826,0.013,CV
2458201.79980,6.918,0.019,CV
2458201.81056,6.917,0.012,CV
2458201.97325,7.049,0.003,V
2458202.70537,7.61,0.007,CV
2458202.72100,7.589,0.007,CV
2458202.73697,7.531,0.007,CV
2458202.75260,7.562,0.007,CV
2458202.76822,7.594,0.007,CV
2458202.78385,7.577,0.008,CV
2458202.79948,7.624,0.008,CV
2458202.81545,7.669,0.007,CV
2458202.83106,7.746,0.008,CV
2458203.68282,7.882,0.009,CV
2458203.69705,7.845,0.008,CV
2458203.71268,7.811,0.008,CV
2458203.72830,7.788,0.008,CV
2458203.74393,7.848,0.008,CV
2458203.75956,7.816,0.008,CV
2458203.77553,7.816,0.008,CV
2458203.79115,7.897,0.008,CV
2458204.46780,7.884,0.034,V
2458206.15242,8.273,0.070,V
2458207.69502,8.222,0.017,CV
2458207.71064,8.298,0.021,CV
2458207.72661,8.284,0.016,CV
2458207.74224,8.214,0.017,CV
2458207.75786,8.319,0.018,CV
2458207.77349,8.309,0.018,CV
2458207.78912,8.444,0.018,CV
2458207.98231,8.601,0.021,V
2458208.76379,8.211,0.018,CV
2458208.77802,8.208,0.017,CV
2458208.79365,8.327,0.019,CV
2458212.64328,7.721,0.006,V
2458213.73329,7.451,0.015,CV
2458214.62184,7.404,0.007,CV
2458214.63782,7.324,0.006,CV
2458214.65344,7.327,0.006,CV
2458214.66803,7.308,0.007,CV
2458215.62200,7.204,0.005,CV
2458215.63602,7.187,0.007,CV
2458215.69651,7.14,0.008,CV
2458215.71456,7.078,0.007,CV
2458215.73435,7.098,0.007,CV
2458215.76456,7.05,0.009,CV
2458216.60868,6.926,0.006,CV
2458216.63194,6.938,0.007,CV
2458216.64236,7.005,0.005,CV
2458216.65764,7.022,0.005,CV
2458216.67395,7.021,0.005,CV
2458216.68957,6.965,0.005,CV
2458216.70520,6.994,0.005,CV
2458216.72082,6.992,0.005,CV
2458216.73680,7.004,0.006,CV
2458216.75242,7.006,0.005,CV
2458217.60244,7.008,0.005,CV
2458217.61841,7.023,0.005,CV
2458217.63404,7.032,0.005,CV
2458217.64966,7.048,0.005,CV
2458217.66528,6.98,0.005,CV
2458217.68125,6.972,0.005,CV
2458217.69688,6.936,0.005,CV
2458217.71250,6.952,0.005,CV
2458217.72813,6.97,0.005,CV
2458217.74375,6.977,0.005,CV
2458218.74515,7.169,0.008,CV
2458218.75488,7.131,0.005,CV
2458218.77050,7.153,0.005,CV
2458219.61670,7.212,0.013,CV
2458222.63236,7.476,0.012,CV
2458222.69972,7.364,0.007,CV
2458222.71534,7.411,0.007,CV
2458222.73096,7.388,0.007,CV
2458222.74833,7.385,0.009,CV
2458222.76256,7.419,0.008,CV
2458226.61019,8.089,0.009,CV
2458226.62581,8.085,0.008,CV
2458226.64179,8.056,0.008,CV
2458226.65741,8.067,0.008,CV
2458226.67304,8.104,0.009,CV
2458226.68866,8.122,0.012,CV
2458226.70463,8.090,0.009,CV
2458227.58820,7.799,0.008,CV
2458227.60417,7.755,0.008,CV
2458227.61981,7.720,0.007,CV
2458227.63542,7.724,0.007,CV
2458227.65105,7.728,0.006,CV
2458227.66702,7.690,0.007,CV
2458227.68264,7.709,0.008,CV
2458227.69827,7.724,0.008,CV
2458227.71424,7.768,0.008,CV
2458228.62014,7.876,0.009,CV
2458228.63577,7.827,0.008,CV
2458228.65140,7.848,0.008,CV
2458228.66737,7.753,0.008,CV
2458228.68300,7.815,0.008,CV
2458229.61495,7.761,0.008,CV
2458229.63058,7.812,0.008,CV
2458229.64828,7.865,0.010,CV
2458229.66704,7.871,0.013,CV
2458229.67780,7.830,0.010,CV
2458229.69343,7.808,0.008,CV
2458230.66323,7.817,0.010,CV
2458230.67886,7.819,0.010,CV
2458230.69448,7.834,0.010,CV
2458231.61185,7.785,0.009,CV
2458231.62713,7.807,0.008,CV
2458231.64241,7.807,0.008,CV
2458231.65734,7.774,0.009,CV
2458231.67227,7.816,0.010,CV
2458232.59416,8.151,0.012,CV
2458232.60909,8.181,0.012,CV
2458232.62402,8.204,0.011,CV
2458232.63895,8.213,0.010,CV
2458232.65422,8.168,0.010,CV
2458232.66915,8.157,0.010,CV
2458233.65424,7.611,0.014,CV
2458233.66257,7.593,0.011,CV
2458233.68445,7.674,0.016,CV
2458234.57891,7.899,0.011,CV
2458234.59523,7.946,0.010,CV
2458234.61085,7.921,0.010,CV
2458234.62647,7.980,0.009,CV
2458234.64209,7.960,0.009,CV
2458234.65807,8.031,0.011,CV
2458234.67369,8.052,0.011,CV
2458234.68932,8.112,0.010,CV
2458235.0426,8.069,0.032,V
2458235.59037,7.634,0.009,CV
2458235.60634,7.668,0.007,CV
2458235.62232,7.675,0.007,CV
2458235.63794,7.697,0.007,CV
2458235.65392,7.759,0.008,CV
2458235.66989,7.793,0.009,CV
2458237.61715,7.629,0.020,CV
2458237.62166,7.592,0.014,CV
2458237.64666,7.577,0.014,CV
2458237.65847,7.640,0.010,CV
2458237.67444,7.757,0.010,CV
2458238.57861,7.896,0.013,CV
2458238.59458,7.927,0.013,CV
2458238.61055,7.902,0.013,CV
2458238.62652,7.891,0.013,CV
2458238.64249,7.815,0.016,CV
2458238.65805,7.888,0.019,CV
2458239.58313,7.543,0.030,CV
2458239.61265,7.554,0.012,CV
2458239.62827,7.590,0.011,CV
2458239.64112,7.565,0.009,CV
2458239.65951,7.521,0.010,CV
2458240.59113,7.967,0.014,CV
2458240.62308,7.993,0.016,CV
2458240.63419,7.979,0.025,CV
2458240.66057,7.961,0.027,CV
2458240.67099,8.082,0.014,CV
2458243.0579,8.457,0.037,V
2458244.56688,8.342,0.032,CV
2458244.57660,8.255,0.017,CV
2458244.64188,8.361,0.019,CV
2458245.00977,8.279,0.065,V
2458245.59397,8.152,0.032,CV
2458245.59849,8.208,0.023,CV
2458245.62523,8.078,0.023,CV
2458245.62904,8.070,0.034,CV
2458248.53851,8.098,0.013,CV
2458248.54888,8.143,0.018,CV
2458248.56381,8.176,0.032,CV
2458249.56278,8.176,0.012,CV
2458249.57875,8.096,0.011,CV
2458249.59472,8.138,0.011,CV
2458249.61069,8.135,0.011,CV
2458249.62667,8.133,0.011,CV
2458250.53988,8.167,0.017,CV
2458250.55585,8.155,0.015,CV
2458250.57182,8.166,0.013,CV
2458250.58779,8.105,0.011,CV
2458250.60376,7.973,0.010,CV
2458250.61973,8.043,0.011,CV
2458250.63570,8.089,0.012,CV
2458257.0209,8.414,0.030,V
2458257.54031,7.836,0.014,CV
2458257.55177,7.758,0.009,CV
2458257.56774,7.765,0.009,CV
2458257.58371,7.717,0.009,CV
2458257.59969,7.680,0.009,CV
2458257.61566,7.772,0.008,CV
2458259.52681,8.196,0.010,CV
2458259.54279,8.225,0.010,CV
2458259.55876,8.239,0.009,CV
2458259.57473,8.172,0.009,CV
2458259.59070,8.197,0.010,CV
2458259.60667,8.173,0.009,CV
2458260.50808,8.196,0.012,CV
2458260.52405,8.207,0.012,CV
2458260.54002,8.243,0.012,CV
2458260.55599,8.256,0.011,CV
2458260.57197,8.211,0.011,CV
2458260.58794,8.155,0.011,CV
2458260.60391,8.233,0.011,CV
2458261.51225,8.038,0.013,CV
2458261.52822,8.046,0.012,CV
2458261.54419,8.054,0.012,CV
2458261.56017,8.082,0.011,CV
2458261.57614,8.067,0.012,CV
2458261.59211,8.069,0.012,CV
2458263.54145,7.803,0.023,CV
2458264.52897,7.911,0.047,CV
2458264.57445,8.134,0.067,CV
2458264.58799,8.016,0.049,CV
2458266.51649,7.665,0.010,CV
2458266.53247,7.647,0.010,CV
2458266.54844,7.689,0.009,CV
2458266.56441,7.662,0.009,CV
2458266.58038,7.627,0.011,CV
2458266.59636,7.687,0.010,CV
2458270.9808,8.042,0.030,V
2458280.9598,8.080,0.031,V
2458291.9450,9.281,0.029,V
2458300.9841,9.383,0.028,V
2458314.42308,9.028,0.026,CV
2458314.43871,8.931,0.026,CV
2458314.45468,8.998,0.025,CV
2458315.40330,9.069,0.026,CV
2458315.41927,8.972,0.025,CV
2458315.43524,9.014,0.030,CV
2458315.45122,9.016,0.026,CV
2458315.46719,9.108,0.027,CV
2458318.9113,9.281,0.029,V
2458351.9275,9.617,0.028,V
2458508.2384,10.504,0.025,V
2458541.1192,10.672,0.025,V
2458565.1615,10.807,0.027,V
2458592.1345,10.926,0.027,V
2458618.9951,11.076,0.027,V
2458649.8923,11.212,0.028,V
2458682.8744,11.351,0.028,V
2458709.8995,11.449,0.024,V
2458737.8694,11.589,0.024,V
2458922.1398,12.298,0.024,V
2458945.1651,12.373,0.027,V
2458976.0032,12.488,0.035,V
2459008.0089,12.580,0.030,V
2459066.8825,12.771,0.024,V
