2457882.85387,14.929,0.040,V
2457884.0551,15.14,0.05,V
2457884.1474,15.24,0.05,V
2457884.1514,14.78,0.03,CV
2457884.8553,15.18,0.05,V
2457885.0983,14.99,0.08,V
2457889.1840,14.94,0.04,V
2457894.11044,14.927,0.001,V
2457894.12059,14.901,0.003,V
2457894.13494,14.940,0.002,V
2457894.14211,14.948,0.002,V
2457921.07841,17.091,0.108,V
2457923.08039,17.316,0.146,V
2457924.07704,17.647,0.057,V
2457925.03705,17.646,0.025,V
2457925.588617,17.887,0.031,V
2457926.04003,17.533,0.065,V
2457926.509890,17.942,0.035,V
2457927.03682,17.833,0.029,V
2457927.576314,18.183,0.069,V
2457930.477020,18.720,0.037,V
2457931.04271,18.446,0.080,V
2457931.521094,19.078,0.070,V
2457933.434728,18.753,0.073,V
2457939.07769,19.767,0.235,V
2457940.08074,18.730,0.228,V
2457947.387841,19.108,0.047,V
2457949.389844,18.985,0.043,V
