2458133.657,6.895,0.004,V
2458133.657,6.788,0.003,V
2458133.657,6.779,0.003,V
2458133.658,6.748,0.003,V
2458133.684,<6.5,,CV
2458134.079,6.974,,V
2458134.632,6.762,0.003,V
2458134.632,6.745,0.003,V
2458134.633,6.732,0.003,V
2458134.633,6.704,0.003,V
2458134.633,6.721,0.003,V
2458134.633,6.722,0.003,V
2458134.633,6.776,0.003,V
2458134.633,6.707,0.003,V
2458134.633,6.753,0.003,V
2458134.633,6.688,0.003,V
2458134.889,6.513,0.029,V
2458134.889,6.527,0.027,V
2458134.975,6.718,0.005,V
2458135.087,7.132,0.002,V
2458135.088,7.098,0.002,V
2458135.088,7.146,0.002,V
2458135.088,7.13,0.002,V
2458135.089,7.206,0.002,V
2458135.14,7.03,0.03,V
2458135.169,7.024,0.002,V
2458135.953,6.8,0.05,V
2458136.157,6.82,0.002,V
2458136.21,6.8,,CV
2458136.953,7.13,0.04,V
2458136.971,7.186,0.004,V
2458137.955,6.84,0.05,V
2458138.081,7,0.1,V
2458138.182,7.455,0.001,V
2458141.166,7.054,0.003,V
2458141.969,7.432,0.09,V
2458142.151,7.7,0,V
2458142.151,7.68,0,V
2458142.965,7.459,0.002,V
2458142.989,7.06,0.01,V
2458143.034,7.873,0.002,V
2458146,7.6,0.05,V
2458146.987,7.92,0.015,V
2458150.788,7.8,0.008,CV
2458150.803,7.767,0.01,CV
2458153.958,8.11,0.01,V
2458154.973,8.1,0.02,V
2458154.99,8.026,0.092,V
2458155.981,8.14,0.01,V
2458156.951,8.36,0.01,V
2458156.992,8.29,0.005,V
2458158.936,8.86,0.02,V
2458158.938,8.56,0.02,V
2458160.006,8.678,,V
2458161.04,8.778,0.001,V
2458161.142,9.039,0.001,V
2458161.165,8.96,0.001,V
2458161.191,9.029,0.001,V
2458161.214,9.153,0.001,V
2458161.239,8.813,0.002,V
2458161.261,8.674,0.003,V
2458163.986,9.17,0.02,V
2458165.932,9.81,0.015,V
2458166.939,10.35,0.02,V
2458169.944,10.36,0.02,V
2458170.174,10.162,,V
2458175.927,12.06,0.03,V
2458175.964,12.019,0.006,V
2458176.922,13.26,0.03,V
2458176.974,13.006,0.034,V
2458178.925,15.4,0.2,V
2458182.957,14.8,0.2,V
2458184.071,16.4,0.4,V
2458186.19,14.98,0.05,V
2458187.18,15.09,0.05,V
2458191.928,15.365,0.093,V
2458192.962,15.373,0.07,V
2458192.967,15.358,,V
2458197.927,16.693,0.658,V
2458510.242,13.307,0.03,V
2458541.127,13.373,0.031,V
2458565.18,13.425,0.032,V
2458593.01,13.47,0.03,V
2458619.005,13.542,0.034,V
2458649.882,13.615,0.035,V
2458682.882,13.693,0.03,V
2458708.461,13.43,0.014,V
2458708.461,13.416,0.015,V
2458712.862,13.81,0.028,V
2458922.119,14.333,0.035,V
2458945.14,14.371,0.03,V
2458975.993,14.478,0.038,V
2459008,14.536,0.031,V
2459066.875,14.685,0.03,V
